NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
True,False,False,False,True,1024,-1,50,False,True,True,1,False,1e-05,0.9745568333570772,0.0008852236135963,0.0480604603410371,0.9758041584158832,0.2028641100182882,0.3844836827282968,0.0476611528541644,0.2210360335683282,0.0875232774674115,0.0708100521269025,1.071148082087836,0.3355651336697232,naiveBCx1024x2-newdata-fixed-data-fastrelease-ep50-norm-start-timesignal-trainval
True,False,False,False,True,256,-1,50,True,False,True,1,False,1e-05,0.953788162736554,0.0005788041092612,0.0808568930015387,0.9603527354504796,0.3060008731740922,0.6468551440123095,0.1782960975981551,0.3028174375377245,0.1001454898157129,0.131622267400856,4.914580583427294,1.3869504780617024,naiveBCx256x2-olddata-fixed-data-fastrelease-ep50-norm-start-timesignal-trainval
