NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
True,False,False,True,False,1024,-1,20,False,True,True,1,False,1e-05,0.9793007211686208,0.0026734832073768,0.0545891691539964,0.980261073066241,0.2190945851197955,0.4367133532319712,0.0460946485738455,0.228974560412296,0.06,0.0372851689153407,1.7505663612076203,0.4338786066616353,naiveBCx1024x2-newdata-fixed-data-fastrelease-ep20-norm-start-timesignal-testval
True,False,False,True,False,128,-1,50,False,True,True,1,False,1e-05,0.9830201304316228,0.0024149135123164,0.046667455013409,0.9827374595163616,0.1922244765305089,0.3733396401072725,0.027152705695708,0.2790866909565864,0.04,0.0314132658379122,1.4534152616657068,0.3330471268287335,naiveBCx128x2-newdata-fixed-data-fastrelease-ep50-norm-start-timesignal-testval
True,False,False,True,False,256,-1,100,False,True,True,1,False,1e-05,0.9796477708197404,0.0025612143715392,0.0503036562977498,0.9804155752501134,0.198602650888213,0.4024292503819984,0.045694465205959,0.2963586623054373,0.0466666666666666,0.0587648127503906,2.3456551535166463,0.951015405083638,naiveBCx256x2-newdata-fixed-data-fastrelease-ep100-norm-start-timesignal-testval
True,False,False,True,False,512,-1,50,False,True,True,1,False,1e-05,0.9875229026155508,0.0020020734475043,0.0356037854606347,0.9881171977954988,0.1507599640200179,0.2848302836850779,0.0334748703659758,0.2061242743029768,0.0333333333333333,0.0498699976928701,0.2908021116260602,0.1300723936906261,naiveBCx512x2-newdata-fixed-data-fastrelease-ep50-norm-start-timesignal-testval
