NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
True,False,False,False,True,256,-1,50,True,False,True,1,False,1e-05,0.953788162736554,0.0005788041092612,0.0808568930015387,0.9603527354504796,0.3060008731740922,0.6468551440123095,0.1782960975981551,0.3028174375377245,0.1001454898157129,0.131622267400856,4.914580583427294,1.3869504780617024,naiveBCx256x2-olddata-fixed-data-fastrelease-ep50-norm-start-timesignal-trainval
True,False,False,False,True,128,-1,50,True,False,False,1,False,1e-05,0.9354225809223528,0.0006517365877525,0.0822511418071303,0.9478229826457318,0.3272047458559057,0.6580091344570425,0.1595809593470113,0.3383434280515521,0.110303910885095,,,,naiveBCx128x2-olddata-fixed-data-fastrelease-ep50-norm-start-notimesignal-trainval
