NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
False,True,False,False,True,128,-1,1200,True,False,True,1,False,0.0001,0.9321518436571056,0.0006737060644418,0.0694431411751209,0.9455530846436222,0.2911157089050959,0.5555451294009679,0.1385137432445341,0.2845742233936685,0.0802618816682831,0.1491957712567346,1.853624782017245,0.537386881936535,naiveBC-RNNx128x2-olddata-ep1200-norm-start-timesignal-trainval
False,True,False,False,True,512,-1,300,True,False,True,1,False,0.0001,0.9499005148213232,0.0005649005821381,0.0702562783781196,0.959737256589468,0.277980959052573,0.5620502270249568,0.1347825386468281,0.2990000948252583,0.0957807953443259,0.119748166352702,1.602395479367858,0.452394730573658,naiveBC-RNNx512x2-olddata-ep300-norm-start-timesignal-trainval
False,True,False,False,True,128,-1,600,True,False,True,1,False,0.0001,0.9348154597671784,0.0006452798401842,0.0704453669472011,0.9477132042554788,0.2918107582622136,0.5635629355776091,0.132736305937534,0.2700861206892094,0.1094810863239573,0.1533651550196524,2.6340467724568684,0.6368926287463257,naiveBC-RNNx128x2-olddata-ep600-norm-start-timesignal-trainval
False,True,False,False,True,256,-1,900,True,False,True,1,False,0.0001,0.9653005055656592,0.0004748792052955,0.0571483035015788,0.9720649366271592,0.2384902269902791,0.457186428012631,0.1053614079075562,0.259394591287063,0.097356935014549,0.1250600496124382,2.648548117753139,0.5892958818720266,naiveBC-RNNx256x2-olddata-ep900-norm-start-timesignal-trainval
