NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename,ModelClass
False,False,True,False,True,128,128,102,True,False,True,1,False,1e-05,0.9290568703601224,0.0006730940889652,0.1046126523754956,0.9429050862159182,0.3857667978708158,0.8369012190039654,0.1560272199588587,0.4630498404351582,0.1239088263821532,0.1599241734920215,14.853421859570398,6.376684928973347,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-102-trainval,3
False,True,False,False,True,256,-1,900,True,False,True,1,False,0.0001,0.9653005055656592,0.0004748792052955,0.0571483035015788,0.9720649366271592,0.2384902269902791,0.457186428012631,0.1053614079075562,0.259394591287063,0.097356935014549,0.1250600496124382,2.648548117753139,0.5892958818720266,naiveBC-RNNx256x2-olddata-ep900-norm-start-timesignal-trainval,2
True,False,False,False,True,256,-1,50,True,False,True,1,False,1e-05,0.953788162736554,0.0005788041092612,0.0808568930015387,0.9603527354504796,0.3060008731740922,0.6468551440123095,0.1782960975981551,0.3028174375377245,0.1001454898157129,0.131622267400856,4.914580583427294,1.3869504780617024,naiveBCx256x2-olddata-fixed-data-fastrelease-ep50-norm-start-timesignal-trainval,1
