NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename,ModelClass
False,False,True,True,False,128,128,200,False,True,True,1,False,1e-05,0.8829585550531812,0.0060633779712718,0.1123022964822898,0.8886523142013257,0.5313184253532789,0.898418371858319,0.0883162183525157,0.3442908547744207,0.4052287581699346,,,,BCO-leaky_g-128x2-128x2-newdata-start-timesignal-ep200-b64-testval,3
False,True,False,True,False,128,-1,900,False,True,True,1,False,0.0001,0.981774823739078,0.0024979923445735,0.0407210878327975,0.9824647985168884,0.1809699298264821,0.3257687026623806,0.0750113028139396,0.1728573304975849,0.0533333333333333,0.0758054653486805,1.7226131490420418,0.4148918918866384,naiveBC-RNNx128x2-newdata-ep900-norm-start-timesignal-testval,2
True,False,False,False,True,1024,-1,50,False,True,False,1,False,1e-05,0.9785679860365128,0.0005982290901205,0.0503615907187694,0.9799027314035078,0.2057890691626649,0.4028927257501559,0.0628634279648495,0.1914733863868159,0.0595051675540244,,,,naiveBCx1024x2-newdata-fixed-data-fastrelease-ep50-norm-start-notimesignal-trainval,1
