NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename,ModelClass
False,False,True,False,True,128,128,187,True,False,True,1,False,1e-05,0.9277078214575264,0.0006880232978322,0.1077444368857657,0.941845276785564,0.4090481054175499,0.8619554950861261,0.1668789084961754,0.47686724905808,0.1202715809893307,0.1923730354313334,5.9743384313238685,1.651441536418235,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-187-trainval,3
False,True,False,True,False,512,-1,900,False,True,True,1,False,1e-05,0.9840544323213132,0.0023293956201673,0.0363145349586566,0.9848210525328662,0.175897272153671,0.2905162796692533,0.0382562252112721,0.1856769495374975,0.04,0.0596860414297734,1.091777365670909,0.3046011757089337,naiveBC-RNNx512x2-newdata-ep900-norm-start-timesignal-lr5-testval,2
True,False,False,True,False,512,-1,50,False,True,True,1,False,1e-05,0.9875229026155508,0.0020020734475043,0.0356037854606347,0.9881171977954988,0.1507599640200179,0.2848302836850779,0.0334748703659758,0.2061242743029768,0.0333333333333333,0.0498699976928701,0.2908021116260602,0.1300723936906261,naiveBCx512x2-newdata-fixed-data-fastrelease-ep50-norm-start-timesignal-testval,1
