NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename,ModelClass
False,False,True,True,False,128,128,187,False,True,True,1,False,1e-05,0.8884386431988934,0.005858044218199,0.1131819163187132,0.8903053988022717,0.5003517466567166,0.905455330549706,0.0677290654955592,0.3458662898965188,0.4052287581699346,,,,BCO-leaky_g-128x2-128x2-newdata-start-timesignal-ep200-b64-at-187-testval,3
False,True,False,True,False,256,-1,1200,False,True,True,1,False,1e-05,0.9818561535304358,0.0024756832990541,0.0362271834847483,0.9827992504536478,0.1820115019202209,0.2898174678779866,0.0215775786208486,0.1960065405396045,0.06,0.061035795080745,0.7991749813036408,0.2348678848898602,naiveBC-RNNx256x2-newdata-ep1200-norm-start-timesignal-lr5-testval,2
True,False,False,True,False,128,-1,50,False,True,True,1,False,1e-05,0.9830201304316228,0.0024149135123164,0.046667455013409,0.9827374595163616,0.1922244765305089,0.3733396401072725,0.027152705695708,0.2790866909565864,0.04,0.0314132658379122,1.4534152616657068,0.3330471268287335,naiveBCx128x2-newdata-fixed-data-fastrelease-ep50-norm-start-timesignal-testval,1
