NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
False,True,False,False,True,128,-1,1200,False,True,True,1,False,1e-05,0.9746437458635692,0.0008984599659992,0.0417284707460882,0.9762036815232764,0.2069545766922161,0.3338277659687056,0.0297250231321469,0.202834103423614,0.0924891371818745,0.0583743369664478,0.437032255196746,0.1654451937920417,naiveBC-RNNx128x2-newdata-ep1200-norm-start-timesignal-lr5-trainval
False,True,False,True,False,128,-1,1200,False,True,True,1,False,0.0001,0.973463574992611,0.0031869855159714,0.0594133045202325,0.9748778382567624,0.2483212501550839,0.4753064361618607,0.119025780952239,0.2428877675872895,0.0999999999999999,0.0525699186597574,0.139582018516719,0.1162102074466486,naiveBC-RNNx128x2-newdata-ep1200-norm-start-timesignal-testval
