NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
True,False,False,False,True,1024,-1,50,False,True,False,1,False,1e-05,0.9785679860365128,0.0005982290901205,0.0503615907187694,0.9799027314035078,0.2057890691626649,0.4028927257501559,0.0628634279648495,0.1914733863868159,0.0595051675540244,,,,naiveBCx1024x2-newdata-fixed-data-fastrelease-ep50-norm-start-notimesignal-trainval
True,False,False,True,False,512,-1,50,False,True,True,1,False,1e-05,0.9875229026155508,0.0020020734475043,0.0356037854606347,0.9881171977954988,0.1507599640200179,0.2848302836850779,0.0334748703659758,0.2061242743029768,0.0333333333333333,0.0498699976928701,0.2908021116260602,0.1300723936906261,naiveBCx512x2-newdata-fixed-data-fastrelease-ep50-norm-start-timesignal-testval
