NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
False,False,True,False,True,128,128,0,True,False,True,1,False,1e-05,0.6987945223028249,0.0174684123545222,3.717078824961917,0.7659979669533995,12.251470429023136,29.73663059969533,4.818445283085818,0.9432573216185302,0.3514791464597478,1.022678712667683,181.28511448691089,434.5614357502748,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-0-trainval
False,False,True,True,False,128,128,102,False,True,True,1,False,1e-05,0.844216797787829,0.0080070295788113,0.1577803910458926,0.8516474681696324,0.6594310216144256,1.2622431283671414,0.2251962296472592,0.3871601939340253,0.4117647058823529,0.3109110029907274,21.14890555899667,1.5270531821389457,BCO-leaky_g-128x2-128x2-newdata-start-timesignal-ep200-b64-at-102-testval
False,False,True,False,True,128,128,119,False,True,True,1,False,1e-05,0.8299206874954765,0.0024289494955705,0.1551849011281289,0.837188872847713,0.6426663615064311,1.2414792090250315,0.193057981264379,0.4464870140057434,0.4015748031496062,0.3206298847774651,27.53541526028317,0.8692313172797244,BCO-leaky_g-128x2-128x2-newdata-start-timesignal-ep200-b64-at-119-trainval
False,False,True,False,True,128,128,136,True,False,True,3,False,1e-05,0.9082665403995764,0.0007738993483092,0.1228015320065244,0.9253754660546258,0.4512093235950392,0.9824122560521956,0.2045816187652545,0.4821200700637257,0.1987546699875466,0.1573655773900264,6.919248686539873,2.320830779743099,BCO-leaky_g-128x2-128x2-start-timesignal-doubled-ep200-b64-at-136-trainval
False,False,True,False,True,256,256,153,True,False,True,3,False,1e-05,0.899340993738591,0.0008299621059837,0.1196160539727377,0.919264387372666,0.4774013857957043,0.9569284317819016,0.1425508990450611,0.5015440696038475,0.2484433374844333,0.2656620319632939,4.268937106285077,0.9154612224792106,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-153-trainval
False,False,True,False,True,128,128,17,True,False,True,3,True,1e-05,0.8533913916455269,0.0010298424639022,0.1683943611111526,0.8833543914909441,0.6210902441839591,1.3471548888892213,0.3124126201649432,0.5471445371745016,0.3504358655043587,0.2111741188225601,86.48046959173153,52.99548677584824,BCO-leaky_g-128x2-128x2-start-timesignal-doubled-ep200-b64-prepend-at-17-trainval
False,False,True,False,True,128,128,170,True,False,True,1,False,1e-05,0.8801378199884322,0.001000509617941,0.1728721588162392,0.900931428152844,0.6566481964806342,1.382977270529914,0.2350773256063059,0.7673780283813324,0.2308438409311348,0.1386048320191057,3.005640154074068,0.781099856537416,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-170-trainval
False,False,True,True,False,128,128,187,True,False,True,1,False,1e-05,0.76773242283729,0.0034935925110632,0.1973480810835084,0.8076861053440831,0.681380012503761,1.5787846486680677,0.4149548424701657,0.664411774132832,0.2070895522388059,0.179906605851948,7.449737486935832,1.419159001462208,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-187-testval
False,False,True,True,False,128,128,34,True,False,True,3,False,1e-05,0.562090741289724,0.0054275503056864,0.2992486721736986,0.6261694812161126,1.064835867172133,2.3939893773895893,0.6503819641085752,0.7155337970718669,0.4514285714285714,0.4152527491524596,12.850408871846922,5.921597547350183,BCO-leaky_g-128x2-128x2-start-timesignal-doubled-ep200-b64-at-34-testval
False,False,True,True,False,128,128,51,True,False,True,1,False,1e-05,0.7044535622733566,0.0039701293071012,0.2142672782953406,0.745267114241962,0.7636284609257948,1.7141382263627252,0.3836844825587787,0.8645941217396513,0.1847014925373133,0.2082154291775474,4.582434716432092,0.6413802598076911,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-51-testval
False,False,True,False,True,128,128,68,True,False,True,3,False,1e-05,0.9111286299954682,0.0007740053030817,0.132419854504486,0.9284737237041846,0.4631525346391089,1.059358836035888,0.239463938970053,0.5300418192017271,0.1214196762141968,0.2634320253736726,2.148060837804646,0.5077262666546802,BCO-leaky_g-128x2-128x2-start-timesignal-doubled-ep200-b64-at-68-trainval
False,False,True,False,True,256,256,85,True,False,True,3,True,1e-05,0.8818011696490493,0.0009634720052353,0.1596307179288744,0.9001958583457819,0.569073272877323,1.2770457434309956,0.3265713426694168,0.5733861801348716,0.2327521793275218,0.1224293240603041,5.208176835655195,1.1618861052510945,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-85-trainval
False,False,True,False,True,128,128,200,True,False,True,1,False,1e-05,0.9185263431528662,0.0007309433453793,0.1203901087858191,0.9342177140151522,0.4415135968141665,0.9631208702865528,0.2062357518275042,0.4901668279695612,0.1996847720659553,0.137142488805481,3.471235934393959,0.978589118752796,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-trainval
