Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed,Bottle.position.xpred,Bottle.position.ypred,Bottle.position.zpred,Bottle.position.x-t,Bottle.position.y-t,Bottle.position.z-t
-0.31999969482421875,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.9685754616808675,-1.6453257399261318,-2.2429540535678214,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.3099997043609619,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.9423332392089063,-1.6465212846500574,-2.166283710621617,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.2999997138977051,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.9160910167369456,-1.6477168293739828,-2.0906683656979954,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.28999972343444824,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.889848794264985,-1.6489123740979084,-2.016108018796955,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.2799997329711914,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.8636065717930244,-1.6501079188218335,-1.9426026699184973,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.26999974250793457,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.837364349321064,-1.6513034635457593,-1.8701523190626212,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.25999975204467773,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2280323038830912,,-10,-10,-10,-10,1.811122126849103,-1.6524990082696849,-1.798756966229328,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.2499997615814209,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4560988070966908,,-10,-10,-10,-10,1.7848799043771422,-1.6536945529936102,-1.7284166114186166,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.23999977111816406,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6841995137826304,2.281070695923164,-10,-10,-10,-10,1.7586376819051814,-1.6548900977175356,-1.6591312546304875,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.22999978065490723,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.9123140582673088,0.912669650270984,-10,-10,-10,-10,1.7323954594332207,-1.6560856424414612,-1.5909008958649409,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.2199997901916504,0.9348400175571442,-1.715758240222931,0.1889399707317352,-0.6856239348649978,-0.2108137488365173,-0.1526831679046153,0.6798247456550598,0.1204694218933581,-2.484052073955536,0.0424761006608604,0.0045548874652012,0.006656407448463,0.7072703421115876,-0.7068971335887909,0.006877744197845259,0.0015023887157437077,0.0011264756321907043,-0.7012114465236664,-0.0646946713328361,0.7092809408903122,-0.0322063341736793,,,,0.0,0.2280323038830912,0.9123557321849368,-0.9119998839611658,-10,-10,-10,-10,1.70615323696126,-1.6572811871653863,-1.5237255351219756,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.20999979972839355,0.9347446888685228,-1.7157982170581818,0.1887999668717384,-0.6857089102268219,-0.2107801027595996,-0.1525865532457828,0.6797709047794342,0.120475972816348,-2.4840511798858644,0.0424761749804019,0.0045384647091849,0.0066747848177328,0.7072646409273148,-0.7069027751684189,0.006805452704429449,0.0014739930629728004,0.0010245442390441895,-0.701180922985077,-0.0646299477666616,0.7093193650245666,-0.0321533128619193,-0.007229149341581,-0.0028395652770907,-0.0101931393146514,0.0128149842080915,0.2280665032135996,0.6843068420584432,-2.2806715842514964,-10,-10,-10,-10,1.6799110144892992,-1.658476731889312,-1.457605172401593,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
-0.19999980926513672,0.9346493601799012,-1.7158381938934326,0.1886599630117416,-0.685793885588646,-0.210746456682682,-0.1524899385869502,0.6797170639038086,0.120475473999977,-2.4840509414672853,0.0424809888005255,0.0045402800431474,0.00668403909076,0.7072645515203476,-0.7069027662277222,0.0067331612110136385,0.001445597410201671,0.0009226128458976746,-0.7011503994464874,-0.064565224200487,0.7093577891588211,-0.0321002915501594,-0.007229149341581,-0.0028395652771129,-0.0101931393146514,0.0128149842080964,0.2281007066859395,0.4562251743922568,-2.965161589701141,-10,-10,-10,-10,1.6536687920173383,-1.6596722766132377,-1.3925398077037925,-1.6935914137336598,-0.02766360023922454,-0.3662267541125501
