Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed,Bottle.position.xpred,Bottle.position.ypred,Bottle.position.zpred,Bottle.position.x-t,Bottle.position.y-t,Bottle.position.z-t
-0.7099993228912354,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,3.0039823539182544,-1.4831118190943555,-5.659891551147616,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.6999993324279785,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.9771824341639874,-1.4851190963682253,-5.551050984036628,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.6899993419647217,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.9503825144097213,-1.487126373642095,-5.443144942236717,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.6799993515014648,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.9235825946554543,-1.4891336509159647,-5.336173425747881,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.669999361038208,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,2.896782674901188,-1.4911409281898345,-5.230136434570119,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.6599996089935303,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,2.8699833941074093,-1.4931481576064392,-5.125036463403725,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.6499996185302734,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2090351055895123,,-10,-10,-10,-10,2.8431834743531423,-1.4951554348803089,-5.020868500567273,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.6399996280670166,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4181121692349545,,-10,-10,-10,-10,2.816383554598876,-1.4971627121541786,-4.917635063041896,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.6299993991851807,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6272024502116007,2.0905614372500883,-10,-10,-10,-10,2.7895829958841203,-1.4991700372853136,-4.815333722969825,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.6199994087219238,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8362320838802871,0.836243253262031,-10,-10,-10,-10,2.762783076129854,-1.5011773145591834,-4.713969358347439,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.609999418258667,0.9371257960796356,-1.7166056871414184,0.2081549912691115,-0.6977802038192749,-0.0935252856463193,-0.0343606324866413,0.7093386679887772,0.1187476705759763,-2.4840479850769044,0.0416762208566069,0.0071994500001891,0.002590576163493,0.7087808609008789,-0.7053872317075729,0.01376755833625809,-0.007511228322982788,0.0003856569528580822,-0.7046194970607758,-0.0420006802305578,0.7077337831258774,0.028382959589362,,,,0.0,0.2090351055895123,0.8361948239151478,-0.8360227677746743,-10,-10,-10,-10,2.735983156375587,-1.503184591833053,-4.613539519036128,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.5999994277954102,0.937399736046791,-1.7163488626480103,0.2079715535044669,-0.6975183695554733,-0.0938396155834197,-0.0346141081303357,0.7095433890819549,0.1187452293932437,-2.4840477228164675,0.0416726395487784,0.0071856732480227,0.0025980023667215,0.7087829381227493,-0.7053852558135987,0.01391393840312971,-0.0073171079158782515,0.0002165794372560037,-0.704781049489975,-0.0419967219233512,0.7075720489025116,0.0284195730462669,0.014638006687162,0.0194120407104536,-0.0169077515602078,0.0296136898602559,0.2090770636454421,0.627153059093499,-2.0900717429356,-10,-10,-10,-10,2.70918323662132,-1.5051918691069228,-4.514044205035892,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.5899994373321533,0.9376558065414428,-1.7161065578460692,0.2078126646578311,-0.6972744435071945,-0.0941480956971645,-0.0348375627771019,0.7097324758768082,0.1187427882105111,-2.48404746055603,0.04166905824095,0.0071718964958562,0.00260542856995,0.7087850153446198,-0.7053832799196244,0.014060318470001332,-0.007122987508773715,4.750192165386968e-05,-0.7049426019191742,-0.0419927636161446,0.7074103146791458,0.0284561865031718,0.014638006687162,0.0194120407104536,-0.0169077515602134,0.029613689860259,0.2090902809766462,0.4181287451856208,-2.7169138345052595,-10,-10,-10,-10,2.682383316867053,-1.5071991463807926,-4.415483416346731,-1.64202752340585,-0.021773764877528246,0.07281138981272817
-0.5799994468688965,0.9378749877214432,-1.7158966183662414,0.2076841227710246,-0.6970364093780518,-0.0944079916924237,-0.0350099252536892,0.7099242597818375,0.1187450494617223,-2.48404700756073,0.0416698984801768,0.0071698677493258,0.0026079079718328,0.7087829172611236,-0.705385398864746,0.014173030853271706,-0.006891727447509766,-0.0001550793647764337,-0.7051344305276871,-0.0412805268540978,0.7072283536195755,0.0291131557896732,0.0112712383270374,0.0231260061263949,-0.0202581286430303,0.0327451484788281,0.2090296336686863,0.2091163501038305,-2.716574765696805,-10,-10,-10,-10,2.655583397112787,-1.5092064236546625,-4.317857152968646,-1.64202752340585,-0.021773764877528246,0.07281138981272817
