Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed,Bottle.position.xpred,Bottle.position.ypred,Bottle.position.zpred,Bottle.position.x-t,Bottle.position.y-t,Bottle.position.z-t
-0.8499994277954102,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.9395891404310555,-1.5260010230408176,-7.95365496982529,-1.1266814047406672,-0.020310510392961056,0.279574805326395
-0.8399994373321533,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.9170482035206304,-1.527701401041556,-7.821003674287933,-1.1266814047406672,-0.020310510392961056,0.279574805326395
-0.8299992084503174,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.894506729191878,-1.5294018195825032,-7.689372024729799,-1.1266814047406672,-0.020310510392961056,0.279574805326395
-0.8199992179870605,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.8719657922814528,-1.5311021975832413,-7.558766297693401,-1.1266814047406672,-0.020310510392961056,0.279574805326395
-0.8099992275238037,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,2.849424855371028,-1.5328025755839794,-7.429183342715079,-1.1266814047406672,-0.020310510392961056,0.279574805326395
-0.7999992370605469,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,2.8268839184606027,-1.5345029535847174,-7.300623159794831,-1.1266814047406672,-0.020310510392961056,0.279574805326395
-0.78999924659729,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2045172917801491,,-10,-10,-10,-10,2.804342981550177,-1.5362033315854555,-7.173085748932658,-1.1266814047406672,-0.020310510392961056,0.279574805326395
-0.7799992561340332,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.409028003138749,,-10,-10,-10,-10,2.781802044639752,-1.5379037095861936,-7.04657111012856,-1.1266814047406672,-0.020310510392961056,0.279574805326395
-0.7699992656707764,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6134916403699198,2.0440980756353566,-10,-10,-10,-10,2.759261107729327,-1.5396040875869317,-6.921079243382537,-1.1266814047406672,-0.020310510392961056,0.279574805326395
-0.7599992752075195,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8179292602042465,0.8168241905250584,-10,-10,-10,-10,2.736720170818902,-1.5413044655876698,-6.796610148694589,-1.1266814047406672,-0.020310510392961056,0.279574805326395
