Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w
1651820569.419792,,,,,,,,,,,,,,,,,,,,,
1651820569.429792,,,,,,,,,,,,,,,,,,,,,
1651820569.439792,,,,,,,,,,,,,,,,,,,,,
1651820569.449792,,,,,,,,,,,,,,,,,,,,,
1651820569.459792,,,,,,,,,,,,,,,,,,,,,
1651820569.469792,,,,,,,,,,,,,,,,,,,,,
1651820569.479792,,,,,,,,,,,,,,,,,,,,,
1651820569.489792,,,,,,,,,,,,,,,,,,,,,
1651820569.499792,,,,,,,,,,,,,,,,,,,,,
1651820569.509792,,,,,,,,,,,,,,,,,,,,,
1651820569.5197918,0.9359930396080017,-1.7179233133792877,0.2047087378799915,0.6904701292514801,0.16581770256161685,0.07955878749489778,-0.6995868176221848,0.11958378590643401,-2.483982968330383,0.04061821438372132,-0.00060209200310051,0.008260444039478846,0.7085818290710449,-0.7055800765752792,0.915194821357727,-1.7439227044582366,0.4084806188941002,-0.7071062713861466,-0.05491777751594777,0.7048530757427216,-0.01157356332987541
1651820569.5297918,0.9360817104578019,-1.7180109202861786,0.2045132905244827,0.6904899418354035,0.16615138277411456,0.07944530546665185,-0.699499961733818,0.11958055533468719,-2.483983278274536,0.04061767589300867,-0.0005914470239076349,0.00825020219199354,0.7085842311382293,-0.7055777937173844,0.9152276784181594,-1.7439794063568115,0.4083147272467613,-0.7072143852710724,-0.0549318009987473,0.7047407448291778,-0.011771015543490585
1651820569.5397918,0.9361254811286926,-1.7181247413158416,0.20435354933142658,0.6905730754137039,0.1664073579013347,0.07932557649910443,-0.6993695646524429,0.11957758031785484,-2.4839824438095093,0.0406241279095411,-0.000581453705672135,0.008251051511615459,0.7085864007472992,-0.7055756121873855,0.9152341276407242,-1.7440421044826508,0.40815296322107314,-0.7073728740215302,-0.05450636949390168,0.7046194970607758,-0.011598861077800329
1651820569.5497918,0.9361692517995834,-1.7182385623455048,0.20419380813837046,0.6906562089920044,0.16666333302855485,0.07920584753155703,-0.6992391675710679,0.11957460530102249,-2.4839816093444824,0.040630579926073516,-0.000571460387436635,0.00825190083123738,0.708588570356369,-0.7055734306573868,0.9152405768632889,-1.74410480260849,0.40799119919538496,-0.7075313627719879,-0.054080937989056076,0.7044982492923737,-0.011426706612110074
1651820569.5597918,0.9362130224704742,-1.718352383375168,0.20403406694531437,0.6907393425703049,0.166919308155775,0.07908611856400961,-0.6991087704896927,0.11956795565783973,-2.4839810609817503,0.04064015317708251,-0.000566956616239585,0.008262346824631039,0.70859414935112,-0.7055677145719528,0.9152470260858536,-1.7441675007343291,0.40782943516969683,-0.7076898515224457,-0.053655506484210455,0.7043770015239715,-0.011254552146419822
1651820569.5697918,0.9361504137516021,-1.7184367060661316,0.2039240904152393,0.6907343953847885,0.16720585674047467,0.07899880632758136,-0.6990544855594635,0.119561306014657,-2.4839805126190186,0.04064972642809149,-0.000562452845042535,0.008272792818024701,0.7085997283458709,-0.7055619984865189,0.9151991248130799,-1.7442268252372741,0.4076931819319725,-0.7077453076839447,-0.05362601727247236,0.7043196201324463,-0.011436384124681296
1651820569.5797918,0.9360427856445312,-1.718519574403763,0.20385295674204823,0.6907370626926422,0.1675369724631309,0.07882537208497518,-0.6989920020103455,0.11955465637147425,-2.4839799642562865,0.04065929967910047,-0.000557949073845485,0.00828323881141836,0.708605307340622,-0.7055562824010849,0.9151421695947647,-1.7442871987819673,0.40760629773139956,-0.7076727777719498,-0.05416303183883425,0.7043387293815613,-0.01209008845034981
1651820569.5897918,0.935930535197258,-1.7186019778251649,0.20378716737031932,0.6907438069581986,0.16786896511912341,0.07864206135272975,-0.6989264279603958,0.11954954192042348,-2.4839792251586914,0.04066520892083641,-0.0005564777704421051,0.00829067127779121,0.7086096793413162,-0.7055518090724945,0.9150852143764496,-1.7443475723266602,0.40751941353082655,-0.7076002478599548,-0.05470004640519616,0.7043578386306762,-0.012743792776018326
1651820569.5997918,0.9358182847499847,-1.7186843812465669,0.2037213779985904,0.6907505512237548,0.16820095777511593,0.07845875062048431,-0.6988608539104462,0.1195506080985069,-2.4839783668518067,0.04066578820347782,-0.000555575362523045,0.008289680862799235,0.7086086630821228,-0.7055528402328491,0.9150282591581345,-1.744407945871353,0.4074325293302536,-0.7075277179479599,-0.05523706097155805,0.7043769478797912,-0.013397497101686839
1651820569.6097918,0.9357060343027115,-1.7187667846679688,0.20365558862686153,0.6907572954893112,0.1685329504311084,0.07827543988823885,-0.6987952798604965,0.11955167427659033,-2.483977508544922,0.04066636748611923,-0.000554672954603985,0.00828869044780726,0.7086076468229294,-0.7055538713932037,0.9143463015556336,-1.7444444715976715,0.4076374605298042,-0.7070869475603103,-0.055754403583705384,0.7047670304775238,-0.01387500115670258
1651820569.6197915,0.9345042079687118,-1.7187920928001403,0.20396553277969356,0.6908038914203644,0.16914854347705835,0.07850719392299646,-0.6985712677240372,0.11955274045467372,-2.483976650238037,0.04066694676876064,-0.000553770546684925,0.008287700032815284,0.708606630563736,-0.7055549025535583,0.9133783727884293,-1.7444553673267365,0.40798596739768983,-0.7064710348844528,-0.055962355248630004,0.7053543269634247,-0.013987324666231815
1651820569.6297915,0.9332794606685638,-1.7187906324863433,0.2043198317289352,0.6907846480607986,0.1697149842977523,0.07875216603279109,-0.6984223037958145,0.11955779418349262,-2.4839765191078187,0.04066856242716308,-0.00055756429792377,0.00829317555762822,0.708602124452591,-0.7055593580007553,0.9124084144830704,-1.74446359872818,0.4083410009741783,-0.7058488935232162,-0.05617393311113115,0.7059478104114533,-0.01408815020695323
1651820569.6397915,0.9320547133684158,-1.7187891721725463,0.20467413067817683,0.6907654047012329,0.1702814251184463,0.07899713814258572,-0.6982733398675919,0.11956148706376549,-2.4839766144752504,0.04066560193896289,-0.00055615015735379,0.00828584944829339,0.7085992306470871,-0.705562350153923,0.9114384561777115,-1.7444718301296234,0.40869603455066683,-0.7052267521619797,-0.05638551097363229,0.7065412938594818,-0.014188975747674646
1651820569.6497917,0.9308299660682678,-1.7187877118587493,0.20502842962741846,0.6907461613416672,0.17084786593914025,0.07924211025238033,-0.6981243759393692,0.11956723108887668,-2.4839768528938295,0.04066063873469825,-0.000568520328670225,0.008289367146789971,0.7085946649312973,-0.7055668801069259,0.9104684978723526,-1.744480061531067,0.4090510681271553,-0.7046046108007431,-0.05659708883613342,0.7071347773075104,-0.014289801288396058
1651820569.6597917,0.9266104131937027,-1.7185366213321687,0.20658341795206064,0.6900285124778748,0.1725175946950912,0.08025409951806065,-0.6982604324817657,0.11957297511398787,-2.4839770913124086,0.0406556755304336,-0.00058089049998666,0.008292884845286551,0.7085900992155075,-0.7055714100599288,0.9094985395669937,-1.7444882929325103,0.4094061017036438,-0.7039824694395065,-0.05680866669863458,0.707728260755539,-0.014390626829117473
