Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w
1651820626.8297372,,,,,,,,,,,,,,,,,,,,,
1651820626.8397372,,,,,,,,,,,,,,,,,,,,,
1651820626.8497372,,,,,,,,,,,,,,,,,,,,,
1651820626.8597372,,,,,,,,,,,,,,,,,,,,,
1651820626.8697371,,,,,,,,,,,,,,,,,,,,,
1651820626.8797371,,,,,,,,,,,,,,,,,,,,,
1651820626.8897371,,,,,,,,,,,,,,,,,,,,,
1651820626.8997371,,,,,,,,,,,,,,,,,,,,,
1651820626.909737,,,,,,,,,,,,,,,,,,,,,
1651820626.919737,,,,,,,,,,,,,,,,,,,,,
1651820626.929737,0.9257929295301437,-1.7288340091705323,0.19288661628961562,-0.6991971075534821,-0.04565429035574194,-0.04085214845836156,0.7122966170310974,0.11991461105644696,-2.4839184165000914,0.04219845682382578,0.00442587647121395,0.005908530903980086,0.7078348219394683,-0.7063393712043762,0.9185130596160889,-1.7620354473590851,0.40311700403690337,-0.6973982483148575,-0.04419005531817672,0.7146403849124908,0.031133073568344095
1651820626.939737,0.9256902575492859,-1.7289479911327361,0.19261873736977575,-0.6992063403129578,-0.045772326737642255,-0.04085783753544085,0.7122794687747955,0.11992257535457604,-2.483918535709381,0.042207240872085036,0.0044440050143748095,0.0059052827302366,0.7078276544809341,-0.7063464730978012,0.9184080481529235,-1.7620835959911347,0.4028735473752022,-0.6974654853343963,-0.044129118137061565,0.7145850330591201,0.030982197821140263
1651820626.949737,0.925597220659256,-1.7290373384952544,0.19231070429086683,-0.6991674602031708,-0.04586392771452662,-0.04089581649750465,0.7123095095157623,0.11993053965270513,-2.4839186549186705,0.042216024920344306,0.00446213355753567,0.005902034556493114,0.7078204870223999,-0.7063535749912262,0.9183030366897583,-1.7621317446231841,0.402630090713501,-0.6975327223539353,-0.04406818095594641,0.7145296812057496,0.030831322073936428
1651820626.959737,0.925504183769226,-1.7291266858577727,0.19200267121195794,-0.6991285800933837,-0.045955528691410986,-0.04093379545956844,0.7123395502567291,0.11993339248001571,-2.4839191317558287,0.0422033848240971,0.004438195913098715,0.005905438866466235,0.7078182578086853,-0.7063559353351593,0.918198025226593,-1.7621798932552337,0.40238663405179975,-0.6975999593734741,-0.04400724377483127,0.7144743293523789,0.030680446326732603
1651820626.969737,0.9254571527242661,-1.7291884779930116,0.19178750291466712,-0.6991482377052307,-0.046106842346489395,-0.04088269528001541,0.7123135268688202,0.11993624530732627,-2.483919608592987,0.04219074472784991,0.00441425826866176,0.005908843176439355,0.7078160285949707,-0.7063582956790924,0.9180806308984757,-1.7622204780578614,0.40210749208927155,-0.6977085947990418,-0.04364289734512565,0.7143866539001464,0.030742216669023
1651820626.979737,0.925410121679306,-1.7292502701282502,0.1915723346173763,-0.6991678953170777,-0.04625815600156781,-0.04083159510046237,0.7122875034809113,0.11993909813463684,-2.483920085430145,0.042178104631602716,0.004390320624224805,0.005912247486412475,0.7078137993812561,-0.7063606560230256,0.9179632365703583,-1.762261062860489,0.40182835012674334,-0.6978172302246094,-0.04327855091542003,0.7142989784479141,0.0308039870113134
