Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w
1651820649.2897158,,,,,,,,,,,,,,,,,,,,,
1651820649.2997158,,,,,,,,,,,,,,,,,,,,,
1651820649.3097155,,,,,,,,,,,,,,,,,,,,,
1651820649.3197155,,,,,,,,,,,,,,,,,,,,,
1651820649.3297155,,,,,,,,,,,,,,,,,,,,,
1651820649.3397155,,,,,,,,,,,,,,,,,,,,,
1651820649.3497157,,,,,,,,,,,,,,,,,,,,,
1651820649.3597157,,,,,,,,,,,,,,,,,,,,,
1651820649.3697157,,,,,,,,,,,,,,,,,,,,,
1651820649.3797157,,,,,,,,,,,,,,,,,,,,,
1651820649.3897157,0.9176327228546143,-1.7213985979557038,0.20863943919539452,0.7147983551025391,0.13058547899127002,0.17294892370700832,-0.6648692816495896,0.11784719303250309,-2.483960247039795,0.040982092171907375,0.0034617784433066496,0.004808613820932745,0.7095406830310822,-0.7046395272016526,0.913456043601036,-1.739715850353241,0.417228963971138,-0.7043700098991394,-0.0512951707467436,0.7073503494262695,-0.02964517557993528
1651820649.3997157,0.9178054511547089,-1.721325296163559,0.20823353379964823,0.714614537358284,0.13108794987201686,0.17294277846813197,-0.6649691313505173,0.11784770525991912,-2.4839603900909424,0.040964526869356574,0.0034238677471875806,0.00481502299662673,0.7095405191183091,-0.7046398311853409,0.9134807854890823,-1.7396466374397277,0.4169018417596817,-0.7045704364776612,-0.051420689560472896,0.7071364283561706,-0.029780595097690786
