Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w
1651821142.3892455,,,,,,,,,,,,,,,,,,,,,
1651821142.3992455,,,,,,,,,,,,,,,,,,,,,
1651821142.4092455,,,,,,,,,,,,,,,,,,,,,
1651821142.4192455,,,,,,,,,,,,,,,,,,,,,
1651821142.4292457,,,,,,,,,,,,,,,,,,,,,
1651821142.4392457,,,,,,,,,,,,,,,,,,,,,
1651821142.4492457,,,,,,,,,,,,,,,,,,,,,
1651821142.4592454,,,,,,,,,,,,,,,,,,,,,
1651821142.4692454,,,,,,,,,,,,,,,,,,,,,
1651821142.4792454,,,,,,,,,,,,,,,,,,,,,
1651821142.4892454,0.933309131860733,-1.7131293296813965,0.17334717214107512,0.7474879711866379,0.020684019662439764,0.030119327455759008,-0.6632601737976074,0.12421689219772811,-2.4843422412872314,0.04479087255895132,0.0016421604959759352,0.014228371158242163,0.70385060608387,-0.7102035999298095,0.9065535306930542,-1.7365428686141968,0.39430642575025554,-0.7015446633100509,-0.0008419976686127502,0.7098512530326844,0.06250141579657788
1651821142.4992454,0.9334061235189438,-1.712867271900177,0.17345533445477482,0.7471858561038971,0.020909921545535264,0.030281526967883065,-0.6635877311229705,0.12421893291175361,-2.484342169761658,0.04481490217149252,0.001679018134018355,0.014230973506346282,0.7038475751876831,-0.7102064698934555,0.9066321760416031,-1.736360502243042,0.3944081857800483,-0.7015760123729706,-0.0009182782145217101,0.7098062694072723,0.06265659797936672
1651821142.5092454,0.9335163861513138,-1.7125928044319152,0.17358384877443309,0.7469376564025879,0.02101796399801963,0.030448128469288304,-0.6638581812381744,0.12422097362577911,-2.484342098236084,0.04483893178403371,0.001715875772060775,0.014233575854450401,0.7038445442914962,-0.7102093398571014,0.906710821390152,-1.7361781358718873,0.3945099458098411,-0.7016073614358902,-0.00099455876043067,0.7097612857818604,0.06281178016215558
1651821142.5192454,0.9336225420236588,-1.7124114394187928,0.17368735224008555,0.7468252569437027,0.021035247389227085,0.030592569801956383,-0.6639777988195419,0.12422382608056064,-2.484342837333679,0.04484830610454077,0.0017348764406051001,0.014230500534176765,0.7038415104150773,-0.7102123707532882,0.9067823439836502,-1.7360393464565278,0.39459873437881465,-0.7016457200050354,-0.000623694341629755,0.709682634472847,0.06327649913728231
1651821142.5292454,0.9337237328290939,-1.7122419714927672,0.17378370463848108,0.7466941505670548,0.021010144613683154,0.030735858716070617,-0.6641198694705963,0.12422667853534217,-2.4843435764312742,0.04485768042504782,0.0017538771091494248,0.01422742521390313,0.7038384765386582,-0.710215401649475,0.9068538665771484,-1.7359005570411683,0.3946875229477882,-0.7016840785741806,-0.00025282992282884,0.7096039831638337,0.06374121811240906
1651821142.5392454,0.9338249236345291,-1.712072503566742,0.17388005703687665,0.7465630441904068,0.020985041838139228,0.030879147630184855,-0.6642619401216507,0.12422910481691356,-2.484344708919525,0.044858874939382024,0.00174597506993446,0.01423928705044085,0.7038359433412552,-0.7102176904678345,0.9069704413414001,-1.735755240917206,0.39478033930063244,-0.7016815602779388,-0.0006580666988156901,0.7096119731664657,0.06361245587468142
1651821142.5492454,0.9339261144399643,-1.7119030356407166,0.17397640943527218,0.7464319378137588,0.020959939062595294,0.031022436544299103,-0.6644040107727051,0.12423153109848495,-2.4843458414077757,0.04486006945371622,0.001738073030719495,0.01425114888697857,0.7038334101438523,-0.7102199792861938,0.9070870161056519,-1.7356099247932435,0.3948731556534767,-0.7016790419816971,-0.00106330347480254,0.7096199631690979,0.06348369363695378
1651821142.559245,0.9340389281511307,-1.7117198169231416,0.1740780599415302,0.7463201314210892,0.020848682429641417,0.031188794504851076,-0.6645256340503692,0.12423414364457128,-2.484345722198486,0.044866727851331174,0.0017510632693301497,0.014250827580690332,0.7038311511278152,-0.7102221876382828,0.9071714162826539,-1.7355275690555572,0.39494469016790384,-0.7016602158546448,-0.001346466911491025,0.7096428811550141,0.06338095106184477
1651821142.569245,0.9341517418622971,-1.7115365982055664,0.17417971044778818,0.7462083250284195,0.020737425796687536,0.03135515246540306,-0.6646472573280334,0.12423576489090918,-2.4843470811843873,0.04485875722020859,0.0017312457261141,0.014259496144950336,0.7038292586803436,-0.7102239340543747,0.9072558164596558,-1.735445213317871,0.39501622468233105,-0.7016413897275925,-0.00162963034817951,0.7096657991409302,0.06327820848673575
1651821142.579245,0.9342223316431045,-1.7114306747913361,0.1742576278746128,0.7462132453918457,0.020506675913929875,0.03147006100043652,-0.6646431744098663,0.12423296943306919,-2.4843480587005615,0.04485753867775196,0.0017199404537677353,0.01427093641832465,0.7038308382034302,-0.7102221667766571,0.9073402166366578,-1.735362857580185,0.3950877591967582,-0.7016225636005402,-0.0019127937848679951,0.7096887171268463,0.06317546591162676
