Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w
1651820386.6099665,,,,,,,,,,,,,,,,,,,,,
1651820386.6199665,,,,,,,,,,,,,,,,,,,,,
1651820386.6299665,,,,,,,,,,,,,,,,,,,,,
1651820386.6399662,,,,,,,,,,,,,,,,,,,,,
1651820386.6499662,,,,,,,,,,,,,,,,,,,,,
1651820386.6599662,,,,,,,,,,,,,,,,,,,,,
1651820386.6699662,,,,,,,,,,,,,,,,,,,,,
1651820386.6799662,,,,,,,,,,,,,,,,,,,,,
1651820386.6899662,,,,,,,,,,,,,,,,,,,,,
1651820386.6999662,,,,,,,,,,,,,,,,,,,,,
1651820386.7099662,0.8847183406352996,-1.7195342361927033,0.24158785790204998,-0.7136738568544387,-0.04182558059692379,-0.070865277480334,0.6943257719278335,0.04211932439357037,-2.478348982334137,0.038931223191320835,-0.0029050405719317,0.008965906547382439,0.7090846955776214,-0.7050602853298187,0.9055794537067413,-1.7392644047737122,0.43890055567026137,0.009924201481044236,-0.7082555651664734,-0.014686817908659531,-0.7042398959398269
1651820386.7199662,0.8727519989013672,-1.7187279641628266,0.24855251312255855,-0.7122421205043793,-0.036462354846298665,-0.06509539950639005,0.6960619360208511,0.04212034344673152,-2.4783499956130983,0.038911223039030975,-0.00293726942036296,0.00896822074428197,0.7090846091508866,-0.7050602018833161,0.8983424156904221,-1.7388820827007294,0.44424017518758774,0.00857293978333468,-0.7143337696790695,-0.015362121723592238,-0.6973358243703842
1651820386.7299662,0.860810324549675,-1.7179339110851288,0.25550932139158244,-0.7108561962842941,-0.030984542146325088,-0.059445656184107035,0.6977429240942001,0.042121362499892664,-2.4783510088920595,0.03889122288674111,-0.00296949826879422,0.0089705349411815,0.7090845227241516,-0.7050601184368134,0.8911053776741028,-1.7384997606277466,0.4495797947049141,0.0072216780856251255,-0.7204119741916657,-0.016037425538524937,-0.6904317528009415
