Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w
1651821021.8593605,,,,,,,,,,,,,,,,,,,,,
1651821021.8693604,,,,,,,,,,,,,,,,,,,,,
1651821021.8793604,,,,,,,,,,,,,,,,,,,,,
1651821021.8893604,,,,,,,,,,,,,,,,,,,,,
1651821021.8993604,,,,,,,,,,,,,,,,,,,,,
1651821021.9093604,,,,,,,,,,,,,,,,,,,,,
1651821021.9193604,,,,,,,,,,,,,,,,,,,,,
1651821021.9293604,,,,,,,,,,,,,,,,,,,,,
1651821021.9393604,,,,,,,,,,,,,,,,,,,,,
1651821021.9493604,,,,,,,,,,,,,,,,,,,,,
1651821021.9593604,0.9435109525918961,-1.73114612698555,0.17121486142277711,0.7064905315637589,0.08884536363184448,0.09372644387185569,-0.6958050906658173,0.11984003558754919,-2.484170639514923,0.04175349362194533,0.00319216075586149,0.007258615083992436,0.7077685117721557,-0.7063999772071838,0.9129996985197067,-1.7540071129798889,0.37366281300783155,-0.7154447227716446,0.01565867664758111,0.69659204185009,0.05020459983497855
1651821021.9693604,0.9430162280797958,-1.7311533033847808,0.17122901007533067,0.7060548424720764,0.08908127471804614,0.09347871169447894,-0.6962507039308548,0.11984075419604776,-2.484170150756836,0.04174814242869611,0.0031874159350990653,0.00725343048106874,0.7077684938907624,-0.7064000695943833,0.9126193940639495,-1.753980028629303,0.3737212747335434,-0.7152285546064376,0.01564255675766612,0.6968168139457702,0.050153635069727864
