Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed,Bottle.position.xpred,Bottle.position.ypred,Bottle.position.zpred,Bottle.position.x-t,Bottle.position.y-t,Bottle.position.z-t
1651821150.7392375,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.8909301598494137,-1.772033295403109,-3.53923393392387,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.7492375,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.864494886268131,-1.771401994881944,-3.4623448472938687,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.7592375,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.8380596126868483,-1.7707706943607788,-3.3862091183846874,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.7692375,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.811624339105565,-1.770139393839614,-3.3108267471963266,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.7792375,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,2.7851890655242824,-1.7695080933184488,-3.236197733728786,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.7892375,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,2.758753791942999,-1.768876792797284,-3.1623220779820658,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.7992375,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2053112259496813,,-10,-10,-10,-10,2.7323185183617165,-1.7682454922761188,-3.0891997799561657,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.8092377,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4106407034939225,,-10,-10,-10,-10,2.7058826145137957,-1.767614176703562,-3.0168291232203948,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.8192377,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.615957525844482,2.052955021092236,-10,-10,-10,-10,2.679447340932513,-1.7669828761823971,-2.9452135585975996,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.8292377,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8212617185262511,0.8209126599868677,-10,-10,-10,-10,2.6530120673512303,-1.766351575661232,-2.8743513516956254,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.8392377,0.93580379486084,-1.7255019187927243,0.1801883459091186,-0.7018689244985581,-0.1430281303822994,-0.1340398758649825,0.6847895324230194,0.119849482551217,-2.484262299537659,0.0409581437706946,0.0019864900095853,0.0072781258262693,0.7077254951000214,-0.7064444065093994,0.9092720836400986,-1.745604658126831,0.3827831327915191,-0.7149678736925125,0.004037127434276,0.6981408894062042,0.036283536069095,,,,0.0,0.2053112259496813,0.821243358687433,-0.8217499000165933,-10,-10,-10,-10,2.626576793769947,-1.765720275140067,-2.804242502514471,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.8492374,0.9357060730457306,-1.7255711793899535,0.1800888791680335,-0.7020261764526368,-0.142940454930067,-0.1340062044560908,0.6846544146537781,0.1198034662753343,-2.484260606765747,0.0409729177132248,0.0021089280839077,0.0071721888380124,0.707766517996788,-0.7064040631055832,0.9092335045337676,-1.745606654882431,0.3827165603637695,-0.7148664474487305,0.0033010945655405,0.6982811838388443,0.0356119909323751,-0.0038579106330982,-0.0001996755599975,-0.00665724277496,0.0076968971765894,0.2053294775442412,0.6158797005049697,-2.053728988965683,-10,-10,-10,-10,2.600142150455302,-1.7650889896702937,-2.734888655638968,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.8592374,0.9356270849704742,-1.7256345391273498,0.1800237968564033,-0.7021740525960922,-0.142844221740961,-0.1340327471494674,0.6845186918973922,0.119802651926875,-2.4842618465423585,0.0411030678078531,0.0023317166953347,0.0071748292306437,0.7077643066644669,-0.7064058691263199,0.9091949254274369,-1.745608651638031,0.3826499879360199,-0.7147650212049484,0.002565061696805,0.6984214782714844,0.0349404457956552,-0.003857910633076,-0.0001996755599975,-0.00665724277496,0.0076968971765783,0.2053168223505595,0.4105221728171851,-2.66964151069648,-10,-10,-10,-10,2.5737068768740192,-1.7644576891491286,-2.6662865039379895,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.8692374,0.935548096895218,-1.725697898864746,0.179958714544773,-0.7023219287395477,-0.142747988551855,-0.1340592898428439,0.6843829691410065,0.1198018375784158,-2.4842630863189696,0.0412332179024815,0.0025545053067616,0.007177469623275,0.7077620953321457,-0.7064076751470566,0.909156346321106,-1.745610648393631,0.3825834155082702,-0.7146635949611664,0.0018290288280695,0.6985617727041245,0.0342689006589352,-0.0038579106330871,-0.0001996755599975,-0.0066572427749711,0.0076968971765934,0.2053041926817689,0.2051768832653656,-2.6695264646267893,-10,-10,-10,-10,2.547271603292736,-1.7638263886279635,-2.598437709957831,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
1651821150.8792374,0.9354691088199616,-1.7257612586021422,0.1798936322331428,-0.7024698048830033,-0.142651755362749,-0.1340858325362205,0.6842472463846206,0.1198010232299565,-2.484264326095581,0.0413633679971098,0.0027772939181886,0.0071801100159063,0.7077598839998245,-0.7064094811677932,0.9090880304574966,-1.7456109702587128,0.3825144320726394,-0.7145518720149994,0.0011190437013283,0.6987129479646683,0.0335919660516082,-0.0068315863609336,-3.2186508192033614e-05,-0.0068983435630776,0.0097086946647043,0.2052928661108633,-0.0001574827897767,-2.0534128349221783,-10,-10,-10,-10,2.5208363297114533,-1.7631950881067986,-2.5313422736984927,-0.6513971303091336,-1.6874390105156032,0.05073245959178452
