Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed,Bottle.position.xpred,Bottle.position.ypred,Bottle.position.zpred,Bottle.position.x-t,Bottle.position.y-t,Bottle.position.z-t
1651821132.439255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.0170799923598026,-1.682354493395198,-6.330469507265782,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.449255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.002582775780262,-1.6825496988886952,-6.2174322955986,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.459255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.9880855592007212,-1.6827449043821927,-6.105327493026097,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.469255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.9735883426211807,-1.68294010987569,-5.994155099548274,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.479255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.9590911260416397,-1.6831353153691875,-5.883915115165129,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.489255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.9445939094620992,-1.6833305208626848,-5.774607539876662,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.499255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2061855602845527,,-10,-10,-10,-10,1.9300966928825587,-1.683525726356182,-5.666232373682875,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.509255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4123883844547829,,-10,-10,-10,-10,1.9155994763030177,-1.6837209318496795,-5.558789616583766,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.519255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6185732289552373,2.062232988098021,-10,-10,-10,-10,1.9011022597234772,-1.6839161373431768,-5.4522792685793355,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.529255,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.824772403351747,0.8252579712906236,-10,-10,-10,-10,1.8866050431439363,-1.684111342836674,-5.3467013296695844,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.539255,0.9235834449529648,-1.717228388786316,0.1954108633100986,0.7088749915361404,0.0954288270324467,0.1547445990145206,-0.681500431895256,0.1198154270648955,-2.484332501888275,0.0413605006411671,0.0039456075348424,0.0062305853236466,0.707680094242096,-0.7064922839403153,0.91631797850132,-1.7413130044937133,0.4000559940934181,-0.7096844673156738,-0.04705232065171,0.70281300842762,-0.0127405117265879,,,,0.0,0.2061855602845527,0.8248213047453491,-0.8241772920712434,-10,-10,-10,-10,1.8721078265643958,-1.6843065483301716,-5.242055799854512,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.549255,0.9234904915094376,-1.7172152698040009,0.1953049458563327,0.7090025395154953,0.095495394989848,0.1546137891709804,-0.6813878208398819,0.1198150224983691,-2.48433256149292,0.0413714734837412,0.003966179123381,0.0062275701202451,0.7076810508966446,-0.7064911842346191,0.916253098845482,-1.7412769973278046,0.3999711573123931,-0.7095551252365112,-0.0476119451224803,0.7028914749622345,-0.0133336240891366,-0.0064879655838012,0.003600716590868,-0.0084836781024999,0.0112708318917096,0.2062028241702302,0.6186822282911824,-2.061387182686921,-10,-10,-10,-10,1.8576106099848548,-1.6845017538236688,-5.1383426791341185,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.559255,0.923373943567276,-1.7172539293766025,0.1952276378870009,0.7091141223907471,0.0955032385885714,0.1545265026390552,-0.6812901049852371,0.1198146179318427,-2.4843326210975647,0.0413824463263153,0.0039867507119196,0.0062245549168437,0.7076820075511933,-0.706490084528923,0.916188219189644,-1.7412409901618957,0.3998863205313682,-0.7094257831573486,-0.0481715695932507,0.7029699414968491,-0.0139267364516853,-0.0064879655838012,0.0036007165908902,-0.0084836781024888,0.0112708318917083,0.2061848445004542,0.4125309964490781,-2.680150065099569,-10,-10,-10,-10,1.8431133934053143,-1.6846969593171661,-5.035561967508404,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
1651821132.5692549,0.9232573956251144,-1.7172925889492034,0.1951503299176692,0.7092257052659988,0.0955110821872949,0.15443921610713,-0.6811923891305923,0.1198142133653163,-2.484332680702209,0.0413934191688894,0.0040073223004582,0.0062215397134422,0.7076829642057418,-0.706488984823227,0.9161062449216842,-1.741244626045227,0.3998287618160247,-0.7092746764421463,-0.0487164298072457,0.7030712515115738,-0.0145245168358086,-0.008197426795975,-0.0003635883331298,-0.0057558715343464,0.0100229765873844,0.2061991743965097,0.2063706154995866,-2.6804754931347703,-10,-10,-10,-10,1.8286161768257734,-1.6848921648106636,-4.933713664977367,-0.012530328775897215,-1.7096832624848273,0.42239963491513893
