Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed,Bottle.position.xpred,Bottle.position.ypred,Bottle.position.zpred,Bottle.position.x-t,Bottle.position.y-t,Bottle.position.z-t
1651820911.6194656,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.4425713257956547,-1.6737827844323967,-2.164390426283157,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
1651820911.6294656,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.4253878487460314,-1.6742410445213316,-2.0891155556589376,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
1651820911.6394656,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.4082043716964079,-1.6746993046102665,-2.014879914620206,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
1651820911.6494656,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.3910208946467844,-1.6751575646992014,-1.9416835031669624,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
1651820911.6594656,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.3738374175971608,-1.6756158247881363,-1.869526321299207,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
1651820911.6694655,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.3566539405475375,-1.6760740848770712,-1.7984083690169397,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
1651820911.6794655,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2292937313775404,,-10,-10,-10,-10,1.3394704634979142,-1.6765323449660063,-1.7283296463201603,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
1651820911.6894655,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4585866642565429,,-10,-10,-10,-10,1.3222869864482907,-1.6769906050549412,-1.6592901532088689,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
1651820911.6994655,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6878788523886014,2.29276280065659,-10,-10,-10,-10,1.3051035093986671,-1.6774488651438761,-1.5912898896830658,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
1651820911.7094655,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.9171535079328336,0.9169663944322756,-10,-10,-10,-10,1.2879200323490436,-1.677907125232811,-1.5243288557427503,-0.3616937644148063,-1.7219000937705653,0.06527745249520123
