Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed,Bottle.position.xpred,Bottle.position.ypred,Bottle.position.zpred,Bottle.position.x-t,Bottle.position.y-t,Bottle.position.z-t
1651820830.1395433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.0313241766420553,-1.5626687062809372,-1.9619174855647827,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.1495433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,2.011205849077979,-1.5647326893654823,-1.9063901551024527,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.1595433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.9910875215139021,-1.566796672450027,-1.8515152524759437,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.1695433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.9709691939498257,-1.568860655534572,-1.7972927776852567,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.1795433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.9508508663857491,-1.5709246386191171,-1.7437227307303909,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.1895432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.9307325388216725,-1.572988621703662,-1.6908051116113465,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.1995432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2163198626305552,,-10,-10,-10,-10,1.910614211257596,-1.575052604788207,-1.6385399203281232,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.2095432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4326209512992893,,-10,-10,-10,-10,1.8904958836935193,-1.577116587872752,-1.586927156880722,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.2195432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6489426593370311,2.163028657178669,-10,-10,-10,-10,1.8703775561294427,-1.5791805709572968,-1.5359668212691422,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.2295432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8652615087747487,0.8650315645381856,-10,-10,-10,-10,1.850259228565366,-1.5812445540418418,-1.485658913493383,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.2395432,0.9174487113952636,-1.7191927075386046,0.2325811773538589,-0.6831251114606858,-0.1813835814595222,-0.2231327198445797,0.6712986886501312,0.1194884683936834,-2.484042227268219,0.042713470570743,0.0034824531991034,0.0080062698805704,0.7081369966268539,-0.7060210019350052,0.9119915693998336,-1.7502236902713777,0.4465942159295082,-0.7046556234359741,-0.0742955971509217,0.7054358571767807,-0.0170704780146479,,,,0.0,0.2163198626305552,0.8652456087708081,-0.8655673059984577,-10,-10,-10,-10,1.8301409010012895,-1.5833085371263869,-1.436003433553446,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.2495432,0.917063057422638,-1.7191988229751587,0.232414574176073,-0.6831422507762909,-0.1811387620866298,-0.2228228889405727,0.6714509755373002,0.1194859512150287,-2.484042179584504,0.0427318120375275,0.0035292887012473,0.0079912648769095,0.7081391304731369,-0.7060188233852387,0.91173255443573,-1.7501896381378177,0.4464176490902901,-0.7043360412120819,-0.0743193641304969,0.7057495325803756,-0.0172037576325237,-0.0259014964103632,0.0034052133560003,-0.0176566839218128,0.0315315949709294,0.216301088668734,0.6489095907334002,-2.163481032518601,-10,-10,-10,-10,1.8100225734372128,-1.5853725202109317,-1.3870003814493304,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
1651820830.2595432,0.9166268646717072,-1.7192190825939178,0.2322208397090434,-0.6833851337432861,-0.1810797922313213,-0.2222821831703185,0.6713983744382859,0.1194875564426183,-2.48404256105423,0.0427396513521671,0.0035528031177818,0.0079801162471994,0.7081375449895859,-0.7060204476118088,0.9115500450134276,-1.750153410434723,0.446259094774723,-0.7040922075510025,-0.0744037959724664,0.7059794783592224,-0.0173859319649636,-0.0182509422302357,0.0036227703094748,-0.0158554315567105,0.024446187163976,0.2163217080377418,0.4325527628295567,-2.812409694617385,-10,-10,-10,-10,1.7899042458731362,-1.5874365032954767,-1.3386497571810363,-0.3828751310471372,-1.8103466764263318,0.04302742214975552
