Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed,Bottle.position.xpred,Bottle.position.ypred,Bottle.position.zpred,Bottle.position.x-t,Bottle.position.y-t,Bottle.position.z-t
1651821050.2093334,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.8432564398717872,-1.768991121255043,-1.54400798357808,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.2193334,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.8173028868014698,-1.7677366452525478,-1.4828124651383576,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.2293334,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.7913493337311528,-1.7664821692500525,-1.4225187479757682,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.2393334,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10,1.7653957806608358,-1.765227693247557,-1.3631268320903116,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.2493334,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.7394422275905184,-1.7639732172450617,-1.3046367174819875,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.2593334,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10,1.7134886745202014,-1.7627187412425664,-1.2470484041507963,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.2693334,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2095800091422688,,-10,-10,-10,-10,1.6875351214498844,-1.761464265240071,-1.1903618920967376,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.2793334,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.419166011721134,,-10,-10,-10,-10,1.661581568379567,-1.7602097892375757,-1.1345771813198118,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.289333,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6287366244986985,2.0960152013634827,-10,-10,-10,-10,1.6356286340907649,-1.7589553431441474,-1.0796955695817338,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.299333,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8383242578789547,0.8386356689087529,-10,-10,-10,-10,1.6096750810204474,-1.757700867141652,-1.0257144398584348,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
1651821050.309333,0.9425444781780244,-1.72877876162529,0.1892535433173179,-0.7126734912395477,-0.1443176120519637,-0.1646582923829555,0.6664395064115525,0.1194506287574767,-2.484226930141449,0.0423018306493758,0.0065881607355549,0.0049609238514676,0.7080659538507461,-0.7060979813337326,0.9083022177219392,-1.7476881682872771,0.3951508045196533,-0.7120034843683243,0.0158326437696813,0.7007063508033753,0.0420085489749907,,,,0.0,0.2095800091422688,0.8383491143389237,-0.8379778114840617,-10,-10,-10,-10,1.5837215279501304,-1.7564463911391568,-0.9726351114122688,-0.8040059733005599,-1.6410345690005175,0.05275651876294696
