Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w,Released,position.x-t,position.y-t,position.z-t,position.x-n0,position.y-n0,position.z-n0,orientation.x-n0,orientation.y-n0,orientation.z-n0,orientation.w-n0,Released-n0
0.1999998092651367,-0.1642203480005264,0.0002570688724519,0.1937184408307075,-0.39806769490242,-0.0344759735104162,0.9124349266290664,0.0710661554709076,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.1642011731863022,0.0008710384368897,0.1939492419362067,-0.3972495898604392,-0.0284271963697392,0.912757933139801,0.0738962523639201,1.0
0.2099997997283935,-0.1642011731863022,0.0008710384368897,0.1939492419362067,-0.3972495898604392,-0.0284271963697392,0.912757933139801,0.0738962523639201,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.1632988154888153,0.001395297050476,0.1931178346276283,-0.3973395258188247,-0.0219663210969884,0.912574940919876,0.0771828746423125,1.0
0.2199997901916504,-0.1632988154888153,0.001395297050476,0.1931178346276283,-0.3973395258188247,-0.0219663210969884,0.912574940919876,0.0771828746423125,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.1623964577913285,0.0019195556640625,0.1922864273190497,-0.3974294617772101,-0.0155054458242375,0.9123919486999512,0.0804694969207048,1.0
0.2299997806549072,-0.1623964577913285,0.0019195556640625,0.1922864273190497,-0.3974294617772101,-0.0155054458242375,0.9123919486999512,0.0804694969207048,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.1598291218280793,0.0027693271636963,0.1886786237359047,-0.4003851622343063,-0.0098087836813647,0.9108803987503052,0.0834075165912508,1.0
0.239999771118164,-0.1598291218280793,0.0027693271636963,0.1886786237359047,-0.4003851622343063,-0.0098087836813647,0.9108803987503052,0.0834075165912508,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.15726178586483,0.0036190986633302,0.1850708201527595,-0.4033408626914024,-0.0041121215384919,0.9093688488006592,0.0863455362617969,1.0
0.25,-0.15726178586483,0.0036190986633302,0.1850708201527595,-0.4033408626914024,-0.0041121215384919,0.9093688488006592,0.0863455362617969,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.1546944499015808,0.0044688701629636,0.1814630165696144,-0.4062965631484985,0.0015845406043808,0.9078572988510132,0.0892835559323429,1.0
0.2599999904632568,-0.1546944499015808,0.0044688701629636,0.1814630165696144,-0.4062965631484985,0.0015845406043808,0.9078572988510132,0.0892835559323429,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.1509159177541733,0.0050489366054535,0.1765934750437736,-0.4104022964835166,0.0071060189220588,0.9057854920625686,0.0921135172247886,1.0
0.2699999809265136,-0.1509159177541733,0.0050489366054535,0.1765934750437736,-0.4104022964835166,0.0071060189220588,0.9057854920625686,0.0921135172247886,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.147082045674324,0.0053920149803161,0.1716296508908271,-0.4146890297532081,0.0118907756346742,0.9036131769418716,0.0945629801601171,1.0
0.2799997329711914,-0.147082045674324,0.0053920149803161,0.1716296508908271,-0.4146890297532081,0.0118907756346742,0.9036131769418716,0.0945629801601171,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.1434440732002259,0.0054942786693572,0.1669801220297813,-0.4187307715415954,0.0165701273072044,0.9015482932329176,0.0968107935041188,1.0
0.2899997234344482,-0.1434440732002259,0.0054942786693572,0.1669801220297813,-0.4187307715415954,0.0165701273072044,0.9015482932329176,0.0968107935041188,1.0,-1.6013097967419818,-0.0067984146361774,-0.411329837197364,-0.1398061007261276,0.0055965423583985,0.1623305931687354,-0.4227725133299826,0.0212494789797346,0.8994834095239639,0.0990586068481206,1.0
-1.0,0.0,0.0,0.0,-0.6329718202352523,0.0090363427065312,0.7693146616220474,0.0404671893687918,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,0.0,0.0,0.0,-0.6329718202352523,0.0090363427065312,0.7693146616220474,0.0404671893687918,0.0
0.0,0.0,0.0,0.0,-0.6329718202352523,0.0090363427065312,0.7693146616220474,0.0404671893687918,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.0112082034349441,-0.0004439294338225,0.0077935084700583,-0.6230591714382172,0.005544645525515,0.7767816126346588,0.0384287909138946,0.0
0.0099999904632568,-0.0112082034349441,-0.0004439294338225,0.0077935084700583,-0.6230591714382172,0.005544645525515,0.7767816126346588,0.0384287909138946,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.0224164068698883,-0.000887858867645,0.0155870169401168,-0.613146522641182,0.0020529483444988,0.7842485636472702,0.0363903924589975,0.0
0.0199999809265136,-0.0224164068698883,-0.000887858867645,0.0155870169401168,-0.613146522641182,0.0020529483444988,0.7842485636472702,0.0363903924589975,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.0336246103048324,-0.001331788301468,0.0233805254101752,-0.6032338738441467,-0.0014387488365173,0.7917155146598815,0.0343519940041004,0.0
0.0299999713897705,-0.0336246103048324,-0.001331788301468,0.0233805254101752,-0.6032338738441467,-0.0014387488365173,0.7917155146598815,0.0343519940041004,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.0481313586235045,-0.0020004749298094,0.0350138932466506,-0.5899220526218414,-0.0016687937546521,0.8009957253932953,0.0338422256521879,0.0
0.0399999618530273,-0.0481313586235045,-0.0020004749298094,0.0350138932466506,-0.5899220526218414,-0.0016687937546521,0.8009957253932953,0.0338422256521879,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.06247900724411,-0.0026636481285096,0.0465745225548743,-0.5767670959234238,-0.0013240076135844,0.8100847125053405,0.0338304725475608,0.0
0.0499999523162841,-0.06247900724411,-0.0026636481285096,0.0465745225548743,-0.5767670959234238,-0.0013240076135844,0.8100847125053405,0.0338304725475608,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.0758155971765518,-0.0032779872417449,0.0576653122901916,-0.5643998444080353,-0.0010426693595946,0.8184337258338928,0.0338155216537415,0.0
0.059999942779541,-0.0758155971765518,-0.0032779872417449,0.0576653122901916,-0.5643998444080353,-0.0010426693595946,0.8184337258338928,0.0338155216537415,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.0891521871089935,-0.0038923263549803,0.0687561020255088,-0.5520325928926468,-0.0007613311056048,0.826782739162445,0.0338005707599222,0.0
0.0699999332427978,-0.0891521871089935,-0.0038923263549803,0.0687561020255088,-0.5520325928926468,-0.0007613311056048,0.826782739162445,0.0338005707599222,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.1024887770414352,-0.0045066654682159,0.0798468917608261,-0.5396653413772583,-0.0004799928516149,0.8351317524909974,0.0337856198661028,0.0
0.0799999237060546,-0.1024887770414352,-0.0045066654682159,0.0798468917608261,-0.5396653413772583,-0.0004799928516149,0.8351317524909974,0.0337856198661028,0.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.1174299985170364,-0.0051025509834292,0.0932349100708961,-0.5252205580472946,0.0003818899393081,0.8443848937749863,0.0341008218936621,1.0
0.0899999141693115,-0.1174299985170364,-0.0051025509834292,0.0932349100708961,-0.5252205580472946,0.0003818899393081,0.8443848937749863,0.0341008218936621,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.1297365069389343,-0.0056452989578246,0.1052363842725754,-0.5127891480922699,0.0014462950755841,0.8518728971481323,0.0345841272734104,1.0
0.0999999046325683,-0.1297365069389343,-0.0056452989578246,0.1052363842725754,-0.5127891480922699,0.0014462950755841,0.8518728971481323,0.0345841272734104,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.1420430153608322,-0.0061880469322204,0.1172378584742546,-0.5003577381372452,0.0025107002118602,0.8593609005212783,0.0350674326531588,1.0
0.1099998950958252,-0.1420430153608322,-0.0061880469322204,0.1172378584742546,-0.5003577381372452,0.0025107002118602,0.8593609005212783,0.0350674326531588,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.15434952378273,-0.0067307949066162,0.1292393326759338,-0.4879263281822205,0.0035751053481362,0.8668489038944245,0.0355507380329071,1.0
0.119999885559082,-0.15434952378273,-0.0067307949066162,0.1292393326759338,-0.4879263281822205,0.0035751053481362,0.8668489038944245,0.0355507380329071,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.166656032204628,-0.007273542881012,0.1412408068776131,-0.4754949182271957,0.0046395104844122,0.8743369072675705,0.0360340434126555,1.0
0.1299998760223388,-0.166656032204628,-0.007273542881012,0.1412408068776131,-0.4754949182271957,0.0046395104844122,0.8743369072675705,0.0360340434126555,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.1761409074068068,-0.0077086269855499,0.1517243713140488,-0.4650575280189514,0.0049724461045115,0.8800940632820129,0.0360516543500124,1.0
0.1399998664855957,-0.1761409074068068,-0.0077086269855499,0.1517243713140488,-0.4650575280189514,0.0049724461045115,0.8800940632820129,0.0360516543500124,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.1849305242300033,-0.0080998063087462,0.1616661801934242,-0.4552927672863006,0.0058765907306223,0.8853406697511673,0.0363827764056622,1.0
0.1499998569488525,-0.1849305242300033,-0.0080998063087462,0.1616661801934242,-0.4552927672863006,0.0058765907306223,0.8853406697511673,0.0363827764056622,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.1937201410531998,-0.0084909856319428,0.1716079890727997,-0.4455280065536498,0.0067807353567331,0.8905872762203216,0.036713898461312,1.0
0.1599998474121093,-0.1937201410531998,-0.0084909856319428,0.1716079890727997,-0.4455280065536498,0.0067807353567331,0.8905872762203216,0.036713898461312,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2025097578763961,-0.0088821649551391,0.1815497979521751,-0.435763245820999,0.0076848799828439,0.8958338826894761,0.0370450205169617,1.0
0.1699998378753662,-0.2025097578763961,-0.0088821649551391,0.1815497979521751,-0.435763245820999,0.0076848799828439,0.8958338826894761,0.0370450205169617,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2112993746995926,-0.0092733442783354,0.1914916068315506,-0.4259984850883483,0.0085890246089547,0.9010804891586304,0.0373761425726115,1.0
0.179999828338623,-0.2112993746995926,-0.0092733442783354,0.1914916068315506,-0.4259984850883483,0.0085890246089547,0.9010804891586304,0.0373761425726115,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2199388563632964,-0.0096552312374114,0.2011834040284157,-0.4163063794374465,0.0080510420957579,0.9063477516174316,0.0373536781407892,1.0
0.1899998188018798,-0.2199388563632964,-0.0096552312374114,0.2011834040284157,-0.4163063794374465,0.0080510420957579,0.9063477516174316,0.0373536781407892,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2251589328050612,-0.0097857594490051,0.2077185794711112,-0.4102732300758361,0.0109648704528808,0.90931336581707,0.0391644047340377,1.0
0.1999998092651367,-0.2251589328050612,-0.0097857594490051,0.2077185794711112,-0.4102732300758361,0.0109648704528808,0.90931336581707,0.0391644047340377,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2303790092468262,-0.0099162876605987,0.2142537549138069,-0.4042400807142257,0.0138786988100036,0.9122789800167084,0.0409751313272863,1.0
0.2099997997283935,-0.2303790092468262,-0.0099162876605987,0.2142537549138069,-0.4042400807142257,0.0138786988100036,0.9122789800167084,0.0409751313272863,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.235599085688591,-0.0100468158721924,0.2207889303565025,-0.3982069313526153,0.0167925271671264,0.9152445942163469,0.0427858579205348,1.0
0.2199997901916504,-0.235599085688591,-0.0100468158721924,0.2207889303565025,-0.3982069313526153,0.0167925271671264,0.9152445942163469,0.0427858579205348,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.240498861670494,-0.0101172149181365,0.2269313231110572,-0.3926087543368339,0.020976712508127,0.9179700255393982,0.0452332857996224,1.0
0.2299997806549072,-0.240498861670494,-0.0101172149181365,0.2269313231110572,-0.3926087543368339,0.020976712508127,0.9179700255393982,0.0452332857996224,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.242100092768669,-0.0099628567695617,0.2292338564991951,-0.3904097497463226,0.0218992455862462,0.9188821971416472,0.0461520835757255,1.0
0.239999771118164,-0.242100092768669,-0.0099628567695617,0.2292338564991951,-0.3904097497463226,0.0218992455862462,0.9188821971416472,0.0461520835757255,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2437013238668441,-0.0098084986209869,0.2315363898873329,-0.3882107451558113,0.0228217786643653,0.9197943687438964,0.0470708813518285,1.0
0.2499997615814209,-0.2437013238668441,-0.0098084986209869,0.2315363898873329,-0.3882107451558113,0.0228217786643653,0.9197943687438964,0.0470708813518285,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2453025549650191,-0.0096541404724121,0.2338389232754707,-0.3860117405652999,0.0237443117424845,0.9207065403461456,0.0479896791279315,1.0
0.2599997520446777,-0.2453025549650191,-0.0096541404724121,0.2338389232754707,-0.3860117405652999,0.0237443117424845,0.9207065403461456,0.0479896791279315,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2464640766382216,-0.009429508447647,0.2356955960392952,-0.3841703668236732,0.024785761674866,0.9214476585388184,0.0491487069055437,1.0
0.2699997425079345,-0.2464640766382216,-0.009429508447647,0.2356955960392952,-0.3841703668236732,0.024785761674866,0.9214476585388184,0.0491487069055437,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2476255983114242,-0.009204876422882,0.2375522688031196,-0.3823289930820465,0.0258272116072475,0.9221887767314912,0.0503077346831559,1.0
0.2799997329711914,-0.2476255983114242,-0.009204876422882,0.2375522688031196,-0.3823289930820465,0.0258272116072475,0.9221887767314912,0.0503077346831559,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2471824884414672,-0.0089986979961396,0.2371117129921913,-0.3825651511549949,0.0262881170026957,0.9220257669687272,0.0511366095393895,1.0
0.2899997234344482,-0.2471824884414672,-0.0089986979961396,0.2371117129921913,-0.3825651511549949,0.0262881170026957,0.9220257669687272,0.0511366095393895,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2467393785715103,-0.0087925195693969,0.2366711571812629,-0.3828013092279434,0.0267490223981439,0.9218627572059632,0.0519654843956231,1.0
0.2999997138977051,-0.2467393785715103,-0.0087925195693969,0.2366711571812629,-0.3828013092279434,0.0267490223981439,0.9218627572059632,0.0519654843956231,1.0,-1.4388677382678314,-0.0321762459319932,-0.3453383454586429,-0.2462962687015533,-0.0085863411426543,0.2362306013703345,-0.3830374673008919,0.0272099277935921,0.9216997474431992,0.0527943592518567,1.0
-1.0,0.0,0.0,0.0,-0.7005752205848694,0.0064803287852554,0.7126787841320038,0.0334178761579095,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,0.0,0.0,0.0,-0.7005752205848694,0.0064803287852554,0.7126787841320038,0.0334178761579095,0.0
0.0,0.0,0.0,0.0,-0.7005752205848694,0.0064803287852554,0.7126787841320038,0.0334178761579095,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0020800501108171,4.768967628465681e-05,0.0012392699718475,-0.6990682452917099,0.0060457807965576,0.7141082227230072,0.0337073232047259,0.0
0.0099999904632568,-0.0020800501108171,4.768967628465681e-05,0.0012392699718475,-0.6990682452917099,0.0060457807965576,0.7141082227230072,0.0337073232047259,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0041662067174911,9.999871253962844e-05,0.0024606749415397,-0.6975418478250504,0.0054915210232138,0.7155653774738312,0.033877144102007,0.0
0.0199999809265136,-0.0041662067174911,9.999871253962844e-05,0.0024606749415397,-0.6975418478250504,0.0054915210232138,0.7155653774738312,0.033877144102007,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0062523633241655,0.0001523077487943,0.0036820799112319,-0.6960154503583909,0.00493726124987,0.7170225322246552,0.0340469649992882,0.0
0.0299999713897705,-0.0062523633241655,0.0001523077487943,0.0036820799112319,-0.6960154503583909,0.00493726124987,0.7170225322246552,0.0340469649992882,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0108031332492829,0.0003357231616971,0.0063734486699104,-0.6926788836717606,0.0044438058277591,0.7200305163860321,0.034716408420354,0.0
0.0399999618530273,-0.0108031332492829,0.0003357231616971,0.0063734486699104,-0.6926788836717606,0.0044438058277591,0.7200305163860321,0.034716408420354,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0153539031744003,0.0005191385746001,0.0090648174285888,-0.6893423169851303,0.0039503504056482,0.723038500547409,0.0353858518414198,0.0
0.0499999523162841,-0.0153539031744003,0.0005191385746001,0.0090648174285888,-0.6893423169851303,0.0039503504056482,0.723038500547409,0.0353858518414198,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0198819428682328,0.0007206618785857,0.0117272272706031,-0.6860631763935089,0.0039492183132096,0.7259629279375076,0.0364789547398685,0.0
0.059999942779541,-0.0198819428682328,0.0007206618785857,0.0117272272706031,-0.6860631763935089,0.0039492183132096,0.7259629279375076,0.0364789547398685,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0243934333324433,0.0009243130683895,0.0143777281045913,-0.6828017294406891,0.0039754500729031,0.7288691759109497,0.0375829902477561,0.0
0.0699999332427978,-0.0243934333324433,0.0009243130683895,0.0143777281045913,-0.6828017294406891,0.0039754500729031,0.7288691759109497,0.0375829902477561,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0289049237966538,0.0011279642581938,0.0170282289385795,-0.6795402824878692,0.0040016818325966,0.7317754238843918,0.0386870257556437,0.0
0.0799999237060546,-0.0289049237966538,0.0011279642581938,0.0170282289385795,-0.6795402824878692,0.0040016818325966,0.7317754238843918,0.0386870257556437,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.03758984208107,0.0013289391994477,0.0227295190095901,-0.6728842347860337,0.0049770531826652,0.737186735868454,0.0407123490236698,0.0
0.0899999141693115,-0.03758984208107,0.0013289391994477,0.0227295190095901,-0.6728842347860337,0.0049770531826652,0.737186735868454,0.0407123490236698,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0462747603654862,0.0015299141407012,0.0284308090806006,-0.666228187084198,0.0059524245327338,0.7425980478525162,0.042737672291696,0.0
0.0999999046325683,-0.0462747603654862,0.0015299141407012,0.0284308090806006,-0.666228187084198,0.0059524245327338,0.7425980478525162,0.042737672291696,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0547862142324448,0.0017360925674436,0.0340169489383697,-0.6597003072500229,0.0068843539105727,0.7478880882263184,0.0446394745260476,0.0
0.1099998950958252,-0.0547862142324448,0.0017360925674436,0.0340169489383697,-0.6597003072500229,0.0068843539105727,0.7478880882263184,0.0446394745260476,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0632976680994035,0.0019422709941863,0.0396030887961387,-0.6531724274158478,0.0078162832884117,0.7531781286001206,0.0465412767603992,0.0
0.119999885559082,-0.0632976680994035,0.0019422709941863,0.0396030887961387,-0.6531724274158478,0.0078162832884117,0.7531781286001206,0.0465412767603992,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0718091219663621,0.0021484494209289,0.0451892286539077,-0.6466445475816727,0.0087482126662507,0.7584681689739228,0.0484430789947509,0.0
0.1299998760223388,-0.0718091219663621,0.0021484494209289,0.0451892286539077,-0.6466445475816727,0.0087482126662507,0.7584681689739228,0.0484430789947509,0.0,-1.601252097103234,-0.0001249026434102,-0.3443990352445338,-0.0852141588926316,0.0020007967948911,0.0555993974208831,-0.6352555260062218,0.0084554754314012,0.766806623339653,0.0498491523787378,0.0
