Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed
1651821242.1591504,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651821242.1691504,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651821242.1791503,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651821242.1891503,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651821242.1991503,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651821242.2091503,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651821242.2191503,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.20889460504464039,,-10,-10,-10,-10
1651821242.2291503,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.41787168179674494,,-10,-10,-10,-10
1651821242.2391503,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6269094422372486,2.0920366062436253,-10,-10,-10,-10
1651821242.2491505,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8360305610686309,0.8388356560077126,-10,-10,-10,-10
1651821242.2591505,0.940276888012886,-1.72507843375206,0.1977200247347354,-0.6733859807252884,-0.1987174913287162,-0.1695283703505992,0.6916067957878113,0.1182892553508281,-2.484314310550689,0.042722963169217,0.0102991743478923,0.0022104605974163,0.7090700685977935,-0.7050578653812408,0.9238648891448976,-1.749161922931671,0.404571633040905,-0.6980191975831985,-0.0433746341615914,0.7146750569343567,-0.0107569269370287,,,,0.0,0.20889460504464039,0.8363404428264675,-0.8330141711054249,-10,-10,-10,-10
1651821242.2691505,0.9394683808088302,-1.7249908864498138,0.1977995790541171,-0.6735455960035324,-0.1986451126635074,-0.1696924716234206,0.6914307057857514,0.118324215337634,-2.4843155980110168,0.0427462827414273,0.0102897692471742,0.0022637940652202,0.7090396851301193,-0.7050884306430817,0.923091235756874,-1.7491029918193817,0.4047339022159576,-0.6974996149539947,-0.0433629870414733,0.7151808738708496,-0.0104961007367819,-0.07736533880235985,0.00589311122893843,0.016226917505263172,0.07926813521007785,0.20897707675210456,0.6276548789487737,-2.089601137228673,-10,-10,-10,-10
1651821242.2791502,0.938672935962677,-1.7249207675457,0.1979001462459563,-0.6737593382596969,-0.1985840551555156,-0.1698467083275317,0.6912010312080383,0.1183789487928151,-2.4843149304389955,0.0427827047184109,0.0103962930385022,0.0022295727452728,0.7089925438165665,-0.7051343590021133,0.9223175823688508,-1.7490440607070925,0.4048961713910103,-0.696980032324791,-0.0433513399213551,0.7156866908073425,-0.010235274536535,-0.07736533880232654,0.005893111228916226,0.016226917505268723,0.07926813521004482,0.20903776044050368,0.41877701024113845,-2.7220417834386974,-10,-10,-10,-10
