Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed
1651821190.8691993,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651821190.8791993,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651821190.8891993,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651821190.8991992,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651821190.9091992,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651821190.9191992,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651821190.9291992,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.20298647132050904,,-10,-10,-10,-10
1651821190.9391992,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.40600103733310566,,-10,-10,-10,-10
1651821190.9491992,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6090437066285073,2.030326807306123,-10,-10,-10,-10
1651821190.9591992,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8120770145086377,0.8121666016462776,-10,-10,-10,-10
1651821190.9691992,0.9402451157569884,-1.724226063489914,0.1801711365580558,0.6920960068702697,0.1141021255403756,0.1075410306453704,-0.7045374065637589,0.1239840317517518,-2.4843702793121336,0.0455225143581628,0.003747255122289,0.0135404823347925,0.7040340423583984,-0.7100262373685837,0.9199500650167464,-1.750071936845779,0.380479921400547,-0.7102651864290237,-0.0290574689395725,0.7031145542860031,0.0148242932744323,,,,0.0,0.20298647132050904,0.8121034302249216,-0.8121114857785843,-10,-10,-10,-10
1651821190.9791992,0.9401990175247192,-1.7242876708507535,0.1800699934363365,0.6922480702400208,0.1141665242612361,0.1075470566749572,-0.7043758183717728,0.1239974189549684,-2.484369146823883,0.0454759571701287,0.0035987378680146,0.0136026825755834,0.7040237128734589,-0.7100361615419388,0.919865757226944,-1.7501583635807036,0.3804001703858375,-0.7103043466806411,-0.0286047626286744,0.7030860513448716,0.0152457323856651,-0.008430778980239584,-0.008642673492453845,-0.007975101470947266,0.014469833543711523,0.20301456601259665,0.6090948639071009,-2.030461242839484,-10,-10,-10,-10
1651821190.9891992,0.94015291929245,-1.7243492782115937,0.1799688503146171,0.6924001336097717,0.1142309229820966,0.107553082704544,-0.7042142301797867,0.1240108061581849,-2.484368014335632,0.0454293999820947,0.0034502206137403,0.0136648828163742,0.7040133833885193,-0.7100460857152939,0.9197814494371416,-1.750244790315628,0.380320419371128,-0.7103435069322586,-0.0281520563177763,0.7030575484037399,0.0156671714968978,-0.008430778980239584,-0.00864267349243164,-0.007975101470952817,0.014469833543701321,0.20304266929540152,0.40603900731907694,-2.63972561629447,-10,-10,-10,-10
1651821190.9991992,0.9400930672883988,-1.7244569957256315,0.1798983238637447,0.692798513174057,0.1141688328236341,0.1075888622552156,-0.7038279920816422,0.1240241933614015,-2.4843668818473814,0.0453828427940606,0.003301703359466,0.013727083057165,0.7040030539035798,-0.710056009888649,0.9196971416473388,-1.7503312170505525,0.3802406683564185,-0.710382667183876,-0.0276993500068783,0.7030290454626084,0.0160886106081306,-0.00843077898027289,-0.008642673492453845,-0.007975101470947266,0.014469833543730928,0.2030333078801304,0.20296051547729999,-2.6397763713312496,-10,-10,-10,-10
1651821191.0091991,0.9400332152843476,-1.7245647132396698,0.1798277974128723,0.6931968927383423,0.1141067426651715,0.1076246418058871,-0.7034417539834976,0.1240442056208848,-2.484365010261536,0.0453397763893007,0.0031556329806334,0.0137926605064421,0.7039873421192169,-0.7100711941719056,0.919608336687088,-1.7504331946372986,0.3801472380757331,-0.7103727579116821,-0.0276932416483759,0.7030388057231903,0.0161252749152481,-0.00888049602508767,-0.0101977586746127,-0.00934302806854248,0.016436230258998232,0.203012887036793,-9.764269130285719e-05,-2.030624885822234,-10,-10,-10,-10
1651821191.0191991,0.9399733632802963,-1.7246724307537078,0.1797572709619998,0.6935952723026275,0.114044652506709,0.1076604213565587,-0.7030555158853531,0.1240642178803681,-2.4843631386756897,0.0452967099845409,0.0030095626018009,0.0138582379557191,0.7039716303348541,-0.7100863784551621,0.9195195317268372,-1.7505351722240448,0.3800538077950477,-0.7103628486394882,-0.0276871332898735,0.7030485659837723,0.0161619392223655,-0.008880496025076567,-0.0101977586746127,-0.00934302806853693,0.01643623025898908,0.20299247101528492,-0.00013793424938546295,-1.2183175720766737,-10,-10,-10,-10
1651821191.0291991,0.9398728609085084,-1.724835103750229,0.1796629503369331,0.6941049873828888,0.1138747956603765,0.1076940778642892,-0.7025762289762497,0.1240784935653209,-2.484361803531647,0.0452838703989982,0.0029534028493798,0.0138886820990591,0.7039604783058167,-0.7100971013307571,0.9194385319948196,-1.7506282806396485,0.3799794748425483,-0.7103460878133774,-0.0275881767272948,0.7030693233013153,0.0162438914179801,-0.00809997320175837,-0.009310841560372651,-0.0074332952499422955,0.014406776693777866,0.20300137871997428,-0.00013153956191458427,-0.6089717952873948,-10,-10,-10,-10
1651821191.039199,0.9397697567939758,-1.7249807178974152,0.1795835554599761,0.6946744173765182,0.1137706510722636,0.1076494675129651,-0.7020402431488038,0.1240927692502736,-2.484360468387604,0.0452710308134555,0.0028972430969588,0.0139191262423991,0.7039493262767792,-0.7101078242063522,0.919357532262802,-1.750721389055252,0.3799051418900489,-0.7103293269872666,-0.0274892201647162,0.7030900806188584,0.0163258436135947,-0.00809997320175837,-0.009310841560350447,-0.007433295249936744,0.01440677669376065,0.202997485333755,-9.493886890976633e-05,-0.2027153364475709,-10,-10,-10,-10
1651821191.049199,0.9396666526794434,-1.7251263320446015,0.1795041605830192,0.6952438473701477,0.1136665064841508,0.107604857161641,-0.7015042573213577,0.1241092275828122,-2.4843600034713744,0.0452695278450846,0.0028606347972526,0.0139542224351316,0.7039355903863906,-0.7101209342479706,0.919240629673004,-1.7508312106132506,0.3798193618655204,-0.7103077977895736,-0.0273067638278007,0.7031184583902359,0.0164817381650208,-0.011690258979801804,-0.010982155799865723,-0.008578002452852562,0.018189338281215887,0.2029880367483206,-6.26562136247788e-05,0.00040229318769835487,-10,-10,-10,-10
1651821191.059199,0.9395635485649108,-1.7252719461917878,0.1794247657060623,0.6958132773637772,0.113562361896038,0.1075602468103169,-0.7009682714939117,0.1241256859153508,-2.4843595385551454,0.0452680248767137,0.0028240264975465,0.013989318627864,0.7039218544960022,-0.7101340442895889,0.9191237270832062,-1.7509410321712493,0.379733581840992,-0.7102862685918808,-0.0271243074908852,0.7031468361616134,0.016637632716447,-0.0116902589797796,-0.010982155799865723,-0.00857800245284146,0.018189338281196378,0.2029785951734862,-3.1693420049716536e-05,0.00039632578159132237,-10,-10,-10,-10
1651821191.069199,0.9394160777330398,-1.7254071354866027,0.1793372854590415,0.6962129563093186,0.1134185481816529,0.1075374267995357,-0.7006039202213288,0.1241294387727975,-2.4843592286109923,0.0452736943960189,0.0028189904289319,0.0140058465767651,0.7039184361696244,-0.7101371228694916,0.919028925895691,-1.7510151982307434,0.379666456580162,-0.7102187007665635,-0.027318094484508,0.7032092869281769,0.0164916039444505,-0.009480118751525879,-0.007416605949406296,-0.006712526082996995,0.013781752492579326,0.20298567841013349,-1.8560929121891334e-05,0.00028949331323602223,-10,-10,-10,-10
1651821191.079199,0.9392686069011688,-1.725542324781418,0.1792498052120208,0.69661263525486,0.1132747344672679,0.1075146067887544,-0.7002395689487457,0.1241393618285655,-2.484359359741211,0.0452786752954125,0.0028165705967694,0.0140181106049566,0.7039100974798203,-0.7101451516151428,0.9189341247081756,-1.7510893642902374,0.3795993313193321,-0.710151132941246,-0.0275118814781307,0.7032717376947403,0.016345575172454,-0.009480118751536981,-0.007416605949406296,-0.0067125260829914435,0.013781752492584258,0.2029927954513326,-9.026910077425399e-06,0.00014348746006187518,-10,-10,-10,-10
1651821191.089199,0.9391177743673323,-1.7255960524082183,0.1791880160570144,0.6964338690042495,0.1131846062839031,0.1074839405715465,-0.7004364103078842,0.1241492848843335,-2.4843594908714293,0.045283656194806,0.0028141507646068,0.0140303746331482,0.7039017587900162,-0.7101531803607941,0.9188393235206604,-1.7511635303497315,0.3795322060585022,-0.7100835651159286,-0.0277056684717535,0.7033341884613037,0.0161995464004575,-0.009480118751514777,-0.007416605949406296,-0.0067125260829914435,0.013781752492568983,0.20298449685723016,-4.809245652825922e-07,-1.167361807663525e-05,-10,-10,-10,-10
1651821191.099199,0.938966941833496,-1.725649780035019,0.179126226902008,0.6962551027536392,0.1130944781005382,0.1074532743543386,-0.7006332516670227,0.1241568848490714,-2.484360241889953,0.0453024161979555,0.0028531778487376,0.0140244892798363,0.7038951218128204,-0.7101596802473068,0.9186643183231352,-1.7512692034244537,0.3794615462422371,-0.7100617021322251,-0.0271412390284239,0.7033634722232819,0.0166231849230825,-0.017500519752522425,-0.010567307472220122,-0.0070659816265084,0.02163017048400269,0.2029847076785888,-2.6743484786706517e-06,-0.0001883934826496514,-10,-10,-10,-10
1651821191.109199,0.9388161092996598,-1.7257035076618197,0.1790644377470016,0.6960763365030289,0.1130043499171733,0.1074226081371307,-0.7008300930261612,0.1241644848138093,-2.484360992908478,0.045321176201105,0.0028922049328684,0.0140186039265244,0.7038884848356247,-0.7101661801338196,0.9184893131256104,-1.751374876499176,0.3793908864259719,-0.7100398391485214,-0.0265768095850944,0.70339275598526,0.0170468234457075,-0.017500519752478016,-0.010567307472220122,-0.007065981626519502,0.021630170483970385,0.2029849350592626,-1.915256814144506e-05,-0.00033020260884875086,-10,-10,-10,-10
1651821191.119199,0.9386046767234802,-1.7257581770420074,0.1790056057274341,0.6956584185361863,0.1128653146326541,0.1074596602469682,-0.7012590944766999,0.1241679579019546,-2.484362244606018,0.0453417962417006,0.0029435737989842,0.0140049737878143,0.7038851588964462,-0.7101695030927658,0.9183507978916168,-1.7514556467533111,0.3793378099799156,-0.7099714487791061,-0.0266274121589958,0.7034643769264222,0.0169406997971236,-0.01385152339936635,-0.008077025413522065,-0.005307644605628825,0.01689006013232444,0.20298662916053647,-4.205413045887951e-05,-0.0004402053577590159,-10,-10,-10,-10
1651821191.129199,0.9383932441473009,-1.7258128464221951,0.1789467737078666,0.6952405005693436,0.1127262793481349,0.1074967123568057,-0.7016880959272385,0.1241714309900998,-2.4843634963035583,0.0453624162822961,0.0029949426651,0.0139913436491041,0.7038818329572678,-0.7101728260517121,0.9182122826576232,-1.7515364170074463,0.3792847335338593,-0.7099030584096908,-0.0266780147328972,0.7035359978675843,0.0168345761485397,-0.013851523399355248,-0.008077025413522065,-0.005307644605634376,0.016890060132317083,0.20298835296031964,-6.97300438714521e-05,-0.000509604097485461,-10,-10,-10,-10
1651821191.139199,0.9382006883621216,-1.725872778892517,0.1789004400372505,0.6949570685625076,0.112563756853342,0.1075066465884446,-0.7019912123680114,0.1241749040782451,-2.484364748001098,0.0453830363228916,0.0030463115312158,0.013977713510394,0.7038785070180893,-0.7101761490106583,0.9180737674236298,-1.751617187261581,0.3792316570878029,-0.7098346680402756,-0.0267286173067986,0.7036076188087463,0.0167284524999558,-0.013851523399344146,-0.008077025413477656,-0.005307644605639927,0.016890060132288484,0.20297897436358514,-0.00011721892399219058,-0.0005059448933650845,-10,-10,-10,-10
1651821191.149199,0.9380081325769424,-1.7259327113628389,0.1788541063666343,0.6946736365556717,0.112401234358549,0.1075165808200835,-0.7022943288087845,0.1241770885884761,-2.4843658089637755,0.0454106809571385,0.0031077447580173,0.0139675393700599,0.7038753598928451,-0.7101791739463806,0.9178932547569276,-1.7517076492309571,0.3791781440377235,-0.709726756811142,-0.0270052997395395,0.7037186652421952,0.0164255879819392,-0.01805126667021595,-0.009046196937601003,-0.005351305007939011,0.020888235270627917,0.20297456934470248,-0.00013194262276949864,-0.0004948805962632363,-10,-10,-10,-10
1651821191.159199,0.9377343595027924,-1.7259780883789062,0.1788261406123637,0.6944823533296585,0.1122197523713111,0.1074698112905025,-0.7025189906358719,0.1241822846233844,-2.4843663692474367,0.0454463120549917,0.003181254363153,0.0139608752448111,0.7038692742586136,-0.710184994339943,0.9177253365516662,-1.7517848372459413,0.3791449457406998,-0.7096727788448334,-0.026847172435373,0.7037770241498947,0.0164790606126188,-0.01679182052614081,-0.007718801498413086,-0.0033198297023695478,0.018776751646830795,0.2029629842473479,-0.0001526485183886983,-0.000490858880705991,-10,-10,-10,-10
