Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed
1651820710.5896573,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820710.5996573,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820710.6096573,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820710.6196573,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820710.6296573,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820710.6396573,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820710.6496572,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.22337495431639456,,-10,-10,-10,-10
1651820710.6596572,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4467513225693635,,-10,-10,-10,-10
1651820710.6696572,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6701270756867057,2.2336933152746004,-10,-10,-10,-10
1651820710.6796572,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8935022427500412,0.8933842384800106,-10,-10,-10,-10
1651820710.6896572,0.9433522403240204,-1.7233360648155212,0.2254014462232589,-0.6655777007341385,-0.2227272637188434,-0.2112528428435325,0.6802510678768158,0.1190195709466933,-2.484009039402008,0.0412817023694514,0.0056048633763566,0.0034620771650224,0.7085797101259231,-0.7056000173091889,0.9297660231590272,-1.757937777042389,0.4456615343689918,-0.6969187051057816,-0.0667350862175225,0.7140302538871766,0.0022023111581801,,,,0.0,0.22337495431639456,0.8934963748823797,-0.8936430836805549,-10,-10,-10,-10
1651820710.6996572,0.9436055570840836,-1.7234532296657563,0.2252147369086742,-0.6652294754981994,-0.2230471745133399,-0.2117338210344314,0.6803380817174911,0.1190190982073545,-2.484009826183319,0.0412830667570232,0.0056062430376186,0.0034638343728147,0.7085799515247345,-0.7055997520685195,0.929926398396492,-1.7580231070518493,0.4454755052924156,-0.6969961822032928,-0.0668405417352914,0.7139462649822235,0.0019653757219202,0.016037523746481597,-0.0085330009460316,-0.01860290765762218,0.02600158545900529,0.22337636825296892,0.6701080690238549,-2.2338662435470704,-10,-10,-10,-10
1651820710.7096572,0.9438514292240144,-1.7235881447792054,0.2249966382980345,-0.6653369665145874,-0.2231676809489726,-0.2122639946639537,0.6800261259078979,0.1190197899937629,-2.484009754657745,0.04127689730376,0.0055914372671395,0.0034681349294259,0.7085788458585739,-0.7056009650230408,0.9300965309143068,-1.7581304728984832,0.4452563881874084,-0.6970850825309753,-0.0668762743473052,0.7138574242591857,0.0017449373379349,0.017013251781472505,-0.010736584663395554,-0.021911710500716053,0.029746395470396546,0.22337575311734217,0.44671290550408305,-2.9038840884110733,-10,-10,-10,-10
1651820710.7196572,0.944097301363945,-1.7237230598926545,0.224778539687395,-0.6654444575309754,-0.2232881873846053,-0.212794168293476,0.6797141700983047,0.1190162084996699,-2.484010231494904,0.0412581257522105,0.0055630180053412,0.0034654463059268,0.7085809737443924,-0.7055990755558014,0.9302666634321212,-1.7582378387451172,0.4450372710824012,-0.6971739828586578,-0.066912006959319,0.713768583536148,0.0015244989539496,0.017013251781439198,-0.010736584663395554,-0.021911710500721604,0.029746395470381586,0.22337516706333563,0.22332024164215658,-2.903695543198047,-10,-10,-10,-10
1651820710.7296572,0.9442792534828186,-1.7238205134868625,0.2246064528822898,-0.6655557602643967,-0.2232879005372524,-0.2132577516138553,0.6794580161571503,0.119012627005577,-2.484010708332062,0.0412393542006611,0.0055345987435429,0.0034627576824277,0.7085831016302109,-0.705597186088562,0.9304000318050384,-1.7583291411399842,0.4448569253087043,-0.6972591340541839,-0.0667801398783921,0.7136977046728135,0.0014734702417626,0.01333683729172197,-0.009130239486698777,-0.01803457736969105,0.024217317831124734,0.22336908644873293,-2.870452814462965e-05,-2.233393135145522,-10,-10,-10,-10
1651820710.7396572,0.9444612056016922,-1.72391796708107,0.2244343660771846,-0.665667062997818,-0.2232876136898994,-0.2137213349342345,0.6792018622159958,0.119009045511484,-2.48401118516922,0.0412205826491117,0.0055061794817447,0.0034600690589286,0.7085852295160293,-0.7055952966213226,0.9305334001779556,-1.7584204435348512,0.4446765795350075,-0.69734428524971,-0.0666482727974652,0.7136268258094788,0.0014224415295756,0.01333683729172197,-0.009130239486698777,-0.01803457736967995,0.024217317831116466,0.22336301671083872,6.329723325038117e-06,-1.339829481593117,-10,-10,-10,-10
1651820710.7496572,0.9446431577205658,-1.7240154206752778,0.2242622792720793,-0.6657783657312393,-0.2232873268425464,-0.2141849182546138,0.6789457082748414,0.1190054640173911,-2.4840116620063784,0.0412018110975622,0.0054777602199464,0.0034573804354294,0.7085873574018479,-0.7055934071540833,0.9306667685508728,-1.758511745929718,0.4444962337613106,-0.6974294364452363,-0.0665164057165383,0.7135559469461441,0.0013714128173887,0.01333683729172197,-0.009130239486676572,-0.01803457736969105,0.024217317831116362,0.22335695785053938,5.1807094571421075e-05,-0.6697851561165792,-10,-10,-10,-10
1651820710.7596571,0.9448603868484498,-1.7241688430309297,0.2240423940122126,-0.6653903812170029,-0.2234610974788665,-0.2144381940364837,0.6791898727416992,0.1190034955739974,-2.4840126156806948,0.0411885218694805,0.0054593906737863,0.00345459257951,0.7085885673761367,-0.7055923610925674,0.9308101445436476,-1.7586314618587493,0.4442782431840896,-0.6975510865449905,-0.0662018349394201,0.7134647846221924,0.0014576958259567,0.014337599277480795,-0.011971592903137207,-0.021799057722099446,0.028706875609363802,0.22335825631875125,9.461667256016604e-05,-0.22327479312907672,-10,-10,-10,-10
1651820710.7696571,0.9450776159763336,-1.7243222653865815,0.2238225087523459,-0.6650023967027664,-0.2236348681151866,-0.2146914698183536,0.6794340372085571,0.1190051272511481,-2.4840126156806948,0.0411922335624694,0.0054691565921529,0.0034501102520152,0.7085877358913422,-0.705593141913414,0.93090760409832,-1.7587386965751648,0.4440954834222793,-0.6976606041193009,-0.0657799910753964,0.7133954614400864,0.0016427845868747,0.009745955467233003,-0.010723471641549409,-0.018275976181031384,0.02332354598653536,0.22339530734176724,9.17024164956981e-05,-0.0002314519826487338,-10,-10,-10,-10
1651820710.7796571,0.94522842168808,-1.7244815468788146,0.2236382298171519,-0.6648853838443756,-0.2237494237720966,-0.2147677816450595,0.6794863849878311,0.1190067589282988,-2.4840126156806948,0.0411959452554583,0.0054789225105195,0.0034456279245204,0.7085869044065476,-0.7055939227342606,0.9310050636529924,-1.7588459312915803,0.4439127236604691,-0.6977701216936112,-0.0653581472113728,0.7133261382579803,0.0018278733477927,0.009745955467244105,-0.010723471641549409,-0.01827597618102028,0.0233235459865313,0.2233921830946468,4.490386520550338e-05,-0.00047292047219671396,-10,-10,-10,-10
1651820710.789657,0.945379227399826,-1.724640828371048,0.2234539508819579,-0.6647683709859848,-0.2238639794290065,-0.2148440934717655,0.6795387327671051,0.1190083906054496,-2.4840126156806948,0.0411996569484472,0.0054886884288861,0.0034411455970257,0.7085860729217529,-0.7055947035551071,0.9311025232076644,-1.7589531660079956,0.4437299638986587,-0.6978796392679214,-0.0649363033473491,0.7132568150758744,0.0020129621087107,0.009745955467199696,-0.010723471641527205,-0.018275976181036935,0.023323545986515586,0.2233890836796555,-5.606729420515322e-06,-0.0005564152026831248,-10,-10,-10,-10
1651820710.799657,0.9455279260873796,-1.7248240768909455,0.2232406750321388,-0.6646767437458039,-0.2240208514034747,-0.2148747436702251,0.6795666813850403,0.1190126173198222,-2.4840121626853944,0.0411993974819779,0.0054936598753556,0.0034337828634306,0.7085830003023148,-0.7055977821350098,0.9311948120594024,-1.7590875625610352,0.4435137197375297,-0.6980012834072113,-0.0645855033770203,0.7131698906421662,0.0021118862088769,0.009228885173795387,-0.013439655303959519,-0.02162441611290311,0.02708158098162534,0.22338227062993735,-5.611874944899675e-05,-0.0004565621238736828,-10,-10,-10,-10
1651820710.809657,0.9456766247749328,-1.725007325410843,0.2230273991823196,-0.6645851165056229,-0.224177723377943,-0.2149053938686847,0.6795946300029755,0.119014037027955,-2.4840123414993287,0.0411995919421314,0.0055089476751163,0.0034178638365119,0.708581680059433,-0.7055990695953369,0.9312871009111404,-1.7592219591140748,0.4432974755764007,-0.6981229275465012,-0.0642347034066915,0.7130829662084579,0.0022108103090431,0.00922888517380649,-0.013439655303959519,-0.02162441611289756,0.027081580981624692,0.22337548234111843,-9.058140667272951e-05,-0.00018958079394248983,-10,-10,-10,-10
1651820710.819657,0.9457466423511504,-1.7251605570316315,0.2228612162172794,-0.6645615786314011,-0.2242755204439162,-0.2147563844919204,0.6796318411827087,0.1190154567360877,-2.484012520313263,0.041199786402285,0.005524235474877,0.0034019448095932,0.7085803598165512,-0.705600357055664,0.9313319474458694,-1.759332489967346,0.4431323438882827,-0.698195505142212,-0.0640201160684227,0.7130311131477356,0.0022502076695672,0.004484653472902611,-0.011053085327117351,-0.016513168811799206,0.02037075247082278,0.22337160543639098,-7.615767970214904e-05,0.0001326801022036861,-10,-10,-10,-10
1651820710.829657,0.9458166599273682,-1.72531378865242,0.2226950332522392,-0.6645380407571793,-0.2243733175098895,-0.2146073751151561,0.679669052362442,0.1190168764442205,-2.4840126991271974,0.0411999808624386,0.0055395232746377,0.0033860257826745,0.7085790395736694,-0.7056016445159912,0.9313767939805984,-1.7594430208206178,0.4429672122001648,-0.6982680827379226,-0.063805528730154,0.7129792600870133,0.0022896050300914,0.004484653472891509,-0.011053085327183965,-0.016513168811793655,0.020370752470851978,0.22336773946883734,-5.052731802646093e-05,0.00040471496602911827,-10,-10,-10,-10
1651820710.839657,0.9458866775035858,-1.7254670202732083,0.222528850287199,-0.6645145028829574,-0.2244711145758628,-0.2144583657383918,0.6797062635421753,0.1190182961523532,-2.484012877941132,0.0412001753225922,0.0055548110743984,0.0033701067557557,0.7085777193307876,-0.7056029319763184,0.9314216405153276,-1.7595535516738892,0.4428020805120468,-0.6983406603336334,-0.0635909413918852,0.7129274070262909,0.0023290023906156,0.0044846534729248155,-0.011053085327139556,-0.016513168811799206,0.020370752470839713,0.2233638844390249,-1.3679494631491096e-05,0.0005934849378075313,-10,-10,-10,-10
1651820710.849657,0.9459297686815262,-1.7256585001945497,0.2223363734781741,-0.6645305573940277,-0.2245963871479034,-0.2143502891063689,0.6796831399202347,0.1190121009945868,-2.4840127825737,0.0412108354270457,0.0055807881290092,0.0033614294370635,0.7085827708244323,-0.7055976957082748,0.9314345568418504,-1.759684842824936,0.442618091404438,-0.6984137147665024,-0.0634101377800106,0.7128722757101059,0.0023135054914746,0.001291632652278274,-0.013129115104693057,-0.018398910760880627,0.022639829847584097,0.22336503399508084,2.5664501249300642e-05,0.0006784077702906011,-10,-10,-10,-10
1651820710.859657,0.9459728598594666,-1.7258499801158904,0.2221438966691493,-0.664546611905098,-0.2247216597199439,-0.2142422124743461,0.6796600162982941,0.1190142188221215,-2.484012258052826,0.0412207152694463,0.0055999977048486,0.0033572369720786,0.7085807502269745,-0.7055995881557464,0.9314474731683732,-1.7598161339759826,0.4424341022968292,-0.6984867691993714,-0.063229334168136,0.7128171443939209,0.0022980085923336,0.001291632652278274,-0.013129115104648648,-0.018398910760875076,0.022639829847553833,0.22336620416271294,6.381939327559927e-05,0.0006692689874170377,-10,-10,-10,-10
1651820710.869657,0.9459716588258744,-1.7259859144687653,0.2220094181597232,-0.664568018913269,-0.2247661046683788,-0.2140763714909553,0.6796766310930252,0.1190163366496562,-2.484011733531952,0.0412305951118468,0.0056192072806879,0.0033530445070936,0.7085787296295166,-0.705601480603218,0.9314301371574402,-1.75991450548172,0.4423110276460648,-0.6985472947359085,-0.0630817351862787,0.7127711296081543,0.0023107584449462,-0.0017336010933011181,-0.009837150573743791,-0.012307465076444313,0.015850823346725527,0.22337279217225728,0.00010044600089131883,0.0006092737042810992,-10,-10,-10,-10
