Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed
1651820830.1395433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820830.1495433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820830.1595433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820830.1695433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820830.1795433,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820830.1895432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820830.1995432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.21631986263055528,,-10,-10,-10,-10
1651820830.2095432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.43262095129928935,,-10,-10,-10,-10
1651820830.2195432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6489426593370311,2.1630286571786694,-10,-10,-10,-10
1651820830.2295432,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8652615087747487,0.8650315645381856,-10,-10,-10,-10
1651820830.2395432,0.9174487113952636,-1.7191927075386046,0.2325811773538589,-0.6831251114606858,-0.1813835814595222,-0.2231327198445797,0.6712986886501312,0.1194884683936834,-2.484042227268219,0.042713470570743,0.0034824531991034,0.0080062698805704,0.7081369966268539,-0.7060210019350052,0.9119915693998336,-1.7502236902713777,0.4465942159295082,-0.7046556234359741,-0.0742955971509217,0.7054358571767807,-0.0170704780146479,,,,0.0,0.21631986263055528,0.8652456087708081,-0.8655673059984577,-10,-10,-10,-10
