Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed
1651820453.2699027,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820453.2799027,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820453.2899027,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820453.299903,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820453.309903,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820453.319903,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820453.3299026,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.20234860257975648,,-10,-10,-10,-10
1651820453.3399026,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4044109697789039,,-10,-10,-10,-10
1651820453.3499026,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6062098828839343,2.0104231283747103,-10,-10,-10,-10
1651820453.3599026,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8077791939877964,0.7923295212316659,-10,-10,-10,-10
1651820453.3699026,0.9256875723600388,-1.7221837043762207,0.1915265761315822,0.694751751422882,0.0664069173857569,0.003813324033399,-0.7161422997713089,0.120581293106079,-2.4837974071502686,0.0414449200034141,0.0027506775222718,0.0057342527667059,0.7079188615083695,-0.706265053153038,0.907752212882042,-1.7506566286087035,0.3910574570298195,-0.6882053941488266,-0.0260116595774888,0.7238004773855209,0.0323686287738382,,,,0.0,0.20234860257975648,0.8068042683960337,-0.8298493583895441,-10,-10,-10,-10
1651820453.3799026,0.9173271536827088,-1.7213427603244782,0.195599903166294,0.6938082128763199,0.0649090157821774,0.0012392780772642,-0.7170785635709762,0.1205918557941913,-2.4837982654571533,0.0414450665935873,0.0027776017668656,0.0057106242515146,0.70790975689888,-0.706274276971817,0.9019499093294144,-1.7502268254756927,0.3949951171875,-0.6830015659332276,-0.0271584041416644,0.7282019048929215,0.0326575053855776,-0.5802303552627563,0.042980313301077544,0.3937660157680545,0.7025427016727531,0.2020623671991474,0.603120409645257,-2.045551118015054,-10,-10,-10,-10
1651820453.3899026,0.9089884161949158,-1.7204606771469115,0.1997965663671493,0.6928487360477448,0.0633432878181337,-0.0012614372855751,-0.7180360525846481,0.1206024184823035,-2.483799123764038,0.0414452131837606,0.0028045260114594,0.0056869957363232,0.7079006522893906,-0.706283500790596,0.8961980015039444,-1.7497682869434357,0.3990458339452744,-0.6777354091405868,-0.0293623622972517,0.7326779574155807,0.0321178192272782,-0.5751907825470082,0.04585385322570801,0.4050716757774353,0.7050035990687027,0.20179891310503043,0.399478828704284,-2.6522743694897306,-10,-10,-10,-10
1651820453.3999026,0.9006496787071228,-1.719578593969345,0.2039932295680045,0.6918892592191697,0.0617775598540901,-0.0037621526484145,-0.71899354159832,0.1206078611314296,-2.4837987422943115,0.0414424581453203,0.0028153620194643,0.0056759783998131,0.7078951597213745,-0.7062890619039536,0.8904460936784744,-1.7493097484111786,0.4030965507030487,-0.6724692523479462,-0.031566320452839,0.7371540099382401,0.0315781330689787,-0.5751907825469971,0.04585385322570801,0.40507167577742975,0.7050035990686905,0.2015693111038621,0.19589546972868577,-2.6502485288812827,-10,-10,-10,-10
1651820453.4099026,0.8923109412193299,-1.7186965107917789,0.2081898927688598,0.6909297823905944,0.0602118318900465,-0.0062628680112539,-0.7199510306119918,0.1206133037805556,-2.483798360824585,0.0414397031068801,0.0028261980274691,0.005664961063303,0.7078896671533584,-0.706294623017311,0.8846941858530044,-1.7488512098789215,0.4071472674608231,-0.6672030955553054,-0.0337702786084264,0.7416300624608994,0.0310384469106793,-0.5751907825469971,0.04585385322570801,0.40507167577744085,0.7050035990686968,0.20137367698799374,-0.007595417237379554,-2.0396305424609062,-10,-10,-10,-10
