Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed
1651820529.42983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820529.43983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820529.44983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820529.45983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820529.46983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820529.47983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820529.48983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.20458733885473424,,-10,-10,-10,-10
1651820529.49983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4088740793495549,,-10,-10,-10,-10
1651820529.50983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.6128625179475153,2.0453992767913096,-10,-10,-10,-10
1651820529.51983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8174627649369679,0.8188282656890942,-10,-10,-10,-10
1651820529.52983,0.92029872238636,-1.7506444990634915,0.1780980259180068,0.0081923512509092,-0.7102662175893784,0.7035279899835587,-0.0223412395454942,0.117898504063487,-2.483903193473816,0.0409640416502952,0.0048636855673975,0.0030859612859785,0.7100753873586655,-0.7041013211011886,0.9208693116903304,-1.741754174232483,0.3824913129210471,-0.7048649728298187,-0.002389953052625,0.7087635308504104,0.0273801418952643,,,,0.0,0.20458733885473424,0.8180896723261616,-0.8187345613064165,-10,-10,-10,-10
1651820529.53983,0.9193951845169068,-1.75046204328537,0.178709303587675,0.0079492826480418,-0.7104147255420685,0.7033891320228577,-0.0220200889743863,0.1179101109504699,-2.4839075565338136,0.0409053947776555,0.0046934331301599,0.00316740849521,0.710061889886856,-0.7041155248880386,0.920636746287346,-1.7417129397392273,0.3828048303723335,-0.704667940735817,-0.0022038443945347,0.7089471578598022,0.027712070941925,-0.023256540298433048,0.004123449325565964,0.03135174512863825,0.03925304349479468,0.20428674049482062,0.6138972685420805,-2.0482842040064204,-10,-10,-10,-10
1651820529.54983,0.9184916466474532,-1.750279587507248,0.1793205812573432,0.0077062140451743,-0.7105632334947586,0.7032502740621567,-0.0216989384032785,0.1179231617599725,-2.483911323547363,0.0408563619479536,0.0045278870151377,0.0032597652520052,0.710048046708107,-0.7041299968957901,0.9204041808843612,-1.7416717052459716,0.3831183478236198,-0.7044709086418152,-0.0020177357364445,0.709130784869194,0.0280439999885856,-0.02325654029848856,0.004123449325565964,0.0313517451286327,0.03925304349482314,0.20398843859796054,0.40941098919038876,-2.6654322305628213,-10,-10,-10,-10
