Time,Bottle.position.x,Bottle.position.y,Bottle.position.z,Bottle.orientation.x,Bottle.orientation.y,Bottle.orientation.z,Bottle.orientation.w,CatchNet.position.x,CatchNet.position.y,CatchNet.position.z,CatchNet.orientation.x,CatchNet.orientation.y,CatchNet.orientation.z,CatchNet.orientation.w,TrashPickup.position.x,TrashPickup.position.y,TrashPickup.position.z,TrashPickup.orientation.x,TrashPickup.orientation.y,TrashPickup.orientation.z,TrashPickup.orientation.w,TrashPickup.velocity.x,TrashPickup.velocity.y,TrashPickup.velocity.z,Velocity_abs,Distance,Velocity_rel,Acceleration,Released,Moving,Freefall,Passed
1651820783.9095874,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820783.9195874,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820783.9295874,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820783.9395874,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,-10,-10,-10,-10
1651820783.949587,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820783.959587,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-10,-10,-10,-10
1651820783.969587,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.21001218299527366,,-10,-10,-10,-10
1651820783.9795873,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.41804590262341346,,-10,-10,-10,-10
1651820783.9895873,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.624390560301246,2.058911473935697,-10,-10,-10,-10
1651820783.9995873,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8317528100259287,0.8044673647653746,-10,-10,-10,-10
1651820784.0095873,0.7980817884206772,-1.6968298494815826,0.2434235773980617,-0.6608956605195999,-0.1661181843839585,-0.1138386457925661,0.7197961896657944,0.1204174805432557,-2.484129798412323,0.0416637822985648,0.0027104896842501,0.0070743478136136,0.7072893738746643,-0.7068834036588669,0.8241227596998215,-1.73212388753891,0.4488044813275337,-0.6071120232343674,-0.0625411432236432,0.7848731637001037,0.0057989690918475,,,,0.0,0.21001218299527366,0.8290745026350972,-0.8617098919905448,-10,-10,-10,-10
1651820784.0195873,0.7783589243888855,-1.6950473546981812,0.2549556709825992,-0.6563522160053253,-0.158989374153316,-0.1081028829794376,0.7250945627689361,0.1204412411898374,-2.48413280248642,0.0416514275595545,0.002645422425121,0.0071237478172405,0.7072659432888031,-0.7069065988063812,0.8124435186386109,-1.731319463253021,0.4569472625851631,-0.5944459453225136,-0.0653501071035861,0.7935972690582276,0.0073044314514845,-1.1679241061210655,0.08044242858888939,0.8142781257629406,1.4260317556323827,0.20803371962813977,0.6173460076640468,-2.0985045245387006,-10,-10,-10,-10
1651820784.0295873,0.7592580109834671,-1.6934160709381103,0.266396777331829,-0.6517594695091248,-0.1517137763090431,-0.1023199173854663,0.7304857641458511,0.1204615276306867,-2.4841352105140686,0.0416446276009082,0.0025974025949835,0.0071650012629106,0.7072455376386643,-0.706926766037941,0.8007642775774002,-1.7305150389671329,0.4650900438427925,-0.5817798674106598,-0.068159070983529,0.8023213744163513,0.0088098938111215,-1.1679241061210655,0.08044242858882278,0.8142781257629406,1.426031755632379,0.20634465767783247,0.40879623922931163,-2.7003795514803657,-10,-10,-10,-10
1651820784.0395873,0.7401570975780487,-1.6917847871780396,0.2778378836810588,-0.6471667230129242,-0.1444381784647703,-0.096536951791495,0.7358769655227662,0.120481814071536,-2.484137618541717,0.0416378276422619,0.002549382764846,0.0072062547085806,0.7072251319885254,-0.7069469332695008,0.7867937207221984,-1.730204427242279,0.4762013360857963,-0.5654309928417206,-0.0716758504509925,0.8126110523939133,0.0099514898960478,-1.3970556855201766,0.03106117248539153,1.1111292243003779,1.7853116080882847,0.20736224972468278,0.2016992611568521,-2.674074700764523,-10,-10,-10,-10
1651820784.0495872,0.719288456439972,-1.6904544472694396,0.2909305840730666,-0.6416055768728256,-0.1346954233013093,-0.0890421387739478,0.7419467210769654,0.1205021005123853,-2.4841400265693667,0.0416310276836156,0.0025013629347085,0.0072475081542506,0.7072047263383865,-0.7069671005010605,0.7728231638669968,-1.7298938155174255,0.4873126283288002,-0.5490821182727814,-0.075192629918456,0.8229007303714753,0.0110930859809741,-1.3970556855201655,0.03106117248534712,1.111129224300389,1.7853116080882823,0.20733387560444214,-0.0053499440948932,-2.018874523493312,-10,-10,-10,-10
1651820784.0595872,0.6958432823419571,-1.6895870745182038,0.3062157489359378,-0.6345106512308121,-0.1212472627870738,-0.0790797763504087,0.7486269474029541,0.1206952955573796,-2.484124255180359,0.0413682635873555,0.0019788028206676,0.007314203120768,0.7070340156555176,-0.7071348518133164,0.7600937068462372,-1.7298402965068818,0.4980970501899719,-0.5337606787681579,-0.0786765923723578,0.8322078496217727,0.0117410917649976,-1.272945702075956,0.0053519010543734424,1.0784421861171734,1.6683695490135668,0.20631740765236312,-0.0003863052442854009,-1.1564531153837143,-10,-10,-10,-10
1651820784.0695872,0.6729321241378784,-1.688833338022232,0.3214032314717769,-0.627490508556366,-0.1076134598813951,-0.069030585605651,0.755293995141983,0.1208841167390346,-2.48410941362381,0.0411064118146895,0.0014627637923694,0.0073759640799834,0.7068668305873871,-0.7072990953922271,0.7473642498254776,-1.7297867774963378,0.5088814720511436,-0.5184392392635345,-0.0821605548262595,0.8415149688720703,0.0123890975490212,-1.2729457020759671,0.005351901054395647,1.0784421861171734,1.6683695490135755,0.20582860887123713,0.006221317328279685,-0.5080573932962132,-10,-10,-10,-10
1651820784.0795872,0.6520657986402512,-1.6885119140148164,0.3360703632235526,-0.6208471953868866,-0.0931371512822806,-0.0582949978299438,0.7619374871253968,0.1210735395550727,-2.4840931534767154,0.0408433195203542,0.0009456091444007,0.0074368966743349,0.70669986307621,-0.7074631363153457,0.7334347814321518,-1.730269914865494,0.52133509516716,-0.5009320646524429,-0.0845807990059256,0.8517780542373657,0.0129400794161483,-1.3929468393325761,-0.04831373691562835,1.2453623116016388,1.869107380954648,0.20660992933005554,0.012409790800760545,-0.06869825263489127,-10,-10,-10,-10
