x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,0.0,0.0,-0.595393347740173,-0.037378676235676,0.794532498717308,0.04247132204473,0.0,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9944727792577223
-0.04291457310318947,-0.010119620710611343,0.05472826585173607,-0.5232594609260559,0.22687920928001404,0.6230061054229736,0.2912040948867798,0.04024267941713333,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.8934265897796422
-0.06126668304204941,-0.009059671312570572,0.06027275696396828,-0.4905078709125519,0.3440319001674652,0.5533285737037659,0.39548179507255554,0.07790102064609528,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9063852825762652
-0.07550062239170074,-0.00575387803837657,0.057539764791727066,-0.4713727831840515,0.4089866578578949,0.5165736079216003,0.4473329186439514,0.1065092459321022,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9254282357568873
-0.0894031897187233,-0.0015130671672523022,0.054405152797698975,-0.45976322889328003,0.4509632885456085,0.4932975172996521,0.4771690368652344,0.12857763469219208,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9411603713369684
-0.1048329696059227,0.002865996677428484,0.05443617329001427,-0.45185214281082153,0.4810914099216461,0.47626763582229614,0.49670732021331787,0.14788487553596497,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9535031864385054
-0.12241767346858978,0.0070952740497887135,0.055954668670892715,-0.4454709589481354,0.5041606426239014,0.46354615688323975,0.5109087228775024,0.16757722198963165,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9636000682392349
-0.14243365824222565,0.01089383289217949,0.05836610496044159,-0.4394470453262329,0.5229161977767944,0.45348358154296875,0.5213884115219116,0.1898861974477768,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.971621474619451
-0.16501010954380035,0.014399122446775436,0.06170498952269554,-0.4334751069545746,0.538519024848938,0.44509434700012207,0.528264045715332,0.2161986380815506,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.977279534319903
-0.19006721675395966,0.01756182685494423,0.06645327061414719,-0.42730993032455444,0.5518075823783875,0.4377918541431427,0.5312586426734924,0.24864411354064941,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9802973209662611
-0.21770140528678894,0.019882094115018845,0.07287805527448654,-0.42010170221328735,0.563147783279419,0.4301740527153015,0.5304461717605591,0.28834792971611023,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9798182090469458
-0.2479884773492813,0.020894963294267654,0.0808408111333847,-0.4121750593185425,0.5725012421607971,0.4209124445915222,0.5252111554145813,0.3349579870700836,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9750179462880827
-0.2813543975353241,0.019959349185228348,0.09086279571056366,-0.40302619338035583,0.5820426344871521,0.40925031900405884,0.5159307718276978,0.38897016644477844,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9668888901187418
-0.3177472651004791,0.017166998237371445,0.10265470296144485,-0.39140501618385315,0.5940527319908142,0.3948960304260254,0.5038713216781616,0.45050355792045593,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.95704008209456
-0.35655900835990906,0.01377534493803978,0.11588259786367416,-0.37801116704940796,0.6098270416259766,0.378440797328949,0.48968762159347534,0.5175605416297913,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9475193227249729
-0.39440640807151794,0.010402332991361618,0.1306435763835907,-0.36188897490501404,0.6286718845367432,0.3614669442176819,0.47612351179122925,0.5850009322166443,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9399701691049901
-0.43054866790771484,0.006575461942702532,0.14665469527244568,-0.34292298555374146,0.6491150259971619,0.3440784811973572,0.46385258436203003,0.6490911841392517,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9340747894247023
