x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,0.0,0.0,-0.595393347740173,-0.037378676235676,0.794532498717308,0.04247132204473,0.0,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9944727792577223
-0.015993330627679825,-0.0012291793245822191,0.0097102215513587,-0.6090697646141052,-0.035557229071855545,0.778988778591156,0.045844800770282745,0.10724224150180817,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9905329664554118
-0.030156999826431274,-0.004642057232558727,0.015527102164924145,-0.6087768077850342,-0.023284688591957092,0.7627943754196167,0.048915475606918335,0.2004690021276474,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.977445323967236
-0.039879314601421356,-0.0114701883867383,0.023330753669142723,-0.5962386131286621,-0.006401524879038334,0.7431613802909851,0.05586019158363342,0.30718865990638733,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9544373533481021
-0.04840324819087982,-0.01717795431613922,0.03302505984902382,-0.5718686580657959,0.011737272143363953,0.721204936504364,0.06423863023519516,0.44166669249534607,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9227321863293267
-0.0592229962348938,-0.02008846588432789,0.04497537389397621,-0.5384706854820251,0.025488141924142838,0.7030174732208252,0.07061780244112015,0.5860770344734192,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.8887186091095617
-0.0712541788816452,-0.01984521932899952,0.05572541803121567,-0.5074881315231323,0.03277929127216339,0.6936183571815491,0.07119346410036087,0.6988709568977356,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.8630142642639145
-0.07945821434259415,-0.016878223046660423,0.06492847949266434,-0.48811548948287964,0.03272690251469612,0.6940975785255432,0.07015775144100189,0.7659538388252258,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.8520688586162491
-0.08596322685480118,-0.01312337163835764,0.07281989604234695,-0.476723313331604,0.029434051364660263,0.7003545165061951,0.06774488836526871,0.8021249771118164,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.8504218362341416
-0.0922347754240036,-0.010017049498856068,0.08051218092441559,-0.4685569107532501,0.0251859612762928,0.7096499800682068,0.06516798585653305,0.8203920722007751,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.8532466653034418
