x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,0.0,0.0,-0.595393347740173,-0.037378676235676,0.794532498717308,0.04247132204473,0.0,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9944727792577223
-0.04238574579358101,-0.004351519979536533,0.033464543521404266,-0.6345763802528381,-0.03592913597822189,0.7773084044456482,0.0185446385294199,0.0802658349275589,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.004256114956221
-0.05698336288332939,-0.0076638394966721535,0.041289351880550385,-0.6350389122962952,-0.0298596378415823,0.7788152098655701,0.017655374482274055,0.13480311632156372,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.0055003040618902
-0.06252038478851318,-0.007993602193892002,0.04507729411125183,-0.6295156478881836,-0.020695587620139122,0.7857127785682678,0.024330610409379005,0.18007852137088776,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.0073007531474318
-0.06541372835636139,-0.007281475700438023,0.046691253781318665,-0.6259576678276062,-0.009010529145598412,0.7958064675331116,0.03347528725862503,0.21686279773712158,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.0130808063388805
-0.06668193638324738,-0.006208502687513828,0.0477050319314003,-0.625022292137146,0.004105592146515846,0.8071904182434082,0.04399854689836502,0.24774855375289917,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.0218424364785312
-0.06689345836639404,-0.0051784822717309,0.04817690700292587,-0.6265575289726257,0.018244529142975807,0.8192208409309387,0.05539483577013016,0.2739810049533844,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.0330046340658525
-0.0654744952917099,-0.004235588945448399,0.04756651818752289,-0.6302745938301086,0.033190853893756866,0.8317672610282898,0.0673421323299408,0.29656627774238586,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.0462884094336282
-0.062172867357730865,-0.0037852462846785784,0.046211451292037964,-0.6356883645057678,0.047357507050037384,0.8430340886116028,0.07973187416791916,0.317444771528244,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.0599085227327578
-0.05719366669654846,-0.0034312244970351458,0.044302500784397125,-0.6424909234046936,0.06080084294080734,0.8522889018058777,0.09181902557611465,0.3357115685939789,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.0729950767636096
-0.05115758627653122,-0.003370472462847829,0.041529811918735504,-0.6499055027961731,0.07353659719228745,0.8597902059555054,0.10226453095674515,0.3509795367717743,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.0851184388075712
-0.04437887296080589,-0.003727183910086751,0.038183681666851044,-0.6574806571006775,0.08487138897180557,0.8657408952713013,0.11082786321640015,0.3630237579345703,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.096026496092959
-0.037161268293857574,-0.004016631282866001,0.03421851992607117,-0.6651635766029358,0.09490793198347092,0.8701569437980652,0.11807607859373093,0.37181633710861206,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1056966882326504
-0.02955874428153038,-0.004226268269121647,0.029551997780799866,-0.6727210283279419,0.10392581671476364,0.8729152083396912,0.12420282512903214,0.37744060158729553,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1138947257506848
-0.021745923906564713,-0.004506760276854038,0.024331815540790558,-0.679997444152832,0.1119496300816536,0.8740609288215637,0.12929300963878632,0.3798416554927826,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1205482735534749
-0.013482347130775452,-0.004460819996893406,0.018725082278251648,-0.6879130005836487,0.1188298836350441,0.8741617202758789,0.13304850459098816,0.37833642959594727,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1265901896369857
-0.0044941529631614685,-0.004290700890123844,0.012865833938121796,-0.6953218579292297,0.12393378466367722,0.873630940914154,0.13597369194030762,0.3733733296394348,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1316147466861883
0.004864737391471863,-0.004109331406652927,0.006590538192540407,-0.7028519511222839,0.12783069908618927,0.8724130392074585,0.13799169659614563,0.3650650680065155,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.135996378574308
0.014635037630796432,-0.0039049622137099504,-8.315546438097954e-05,-0.7108913064002991,0.13076211512088776,0.8705335259437561,0.13918901979923248,0.35340622067451477,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1400295536919873
0.02491186186671257,-0.0036865186411887407,-0.007199063431471586,-0.719681441783905,0.13289763033390045,0.8680422902107239,0.13967838883399963,0.33829328417778015,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.143945203101122
0.03597041964530945,-0.0034991141874343157,-0.014629490673542023,-0.7294775247573853,0.13404397666454315,0.8646926879882812,0.13942155241966248,0.3193795382976532,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1477094844714468
0.04734836891293526,-0.003763095708563924,-0.021956495940685272,-0.7403518557548523,0.13332298398017883,0.8595728278160095,0.13810981810092926,0.29655614495277405,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1505805736898722
0.058117423206567764,-0.004458033479750156,-0.029157526791095734,-0.752000629901886,0.13074922561645508,0.8526158928871155,0.13553449511528015,0.2699938714504242,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1523557469557668
0.06667909026145935,-0.0052344584837555885,-0.03485538065433502,-0.762542724609375,0.12622685730457306,0.8425236344337463,0.1309422105550766,0.24075040221214294,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1508242973817406
0.07296466827392578,-0.005771243013441563,-0.039476849138736725,-0.7715991735458374,0.12006381899118423,0.8301631808280945,0.1244954839348793,0.20905974507331848,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.146494935693205
0.07748407125473022,-0.0061859870329499245,-0.04342508316040039,-0.7790864109992981,0.11239234358072281,0.8164141774177551,0.11626163125038147,0.17532727122306824,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,1.1400248026639788
