Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt
0.0,-0.28287896513938904,0.15757106244564056,-0.028550539165735245,-0.0029989508911967278,0.7114447355270386,0.054587431252002716,0.7792612314224243,0.439637690782547,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.01,-0.023667166009545326,-0.011651641689240932,0.0029209228232502937,-0.07648290693759918,0.8316022157669067,-0.11368674784898758,0.7692282795906067,0.6940798759460449,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.02,-0.036753326654434204,0.1605270504951477,0.066507488489151,0.02696111798286438,0.7388416528701782,0.152156263589859,0.7398360967636108,0.7779144644737244,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.03,-0.10573191940784454,-0.02344905212521553,-0.026665452867746353,0.06622625887393951,0.6858057975769043,-0.20321384072303772,0.7018114924430847,0.6160476803779602,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.04,0.01573856733739376,0.1421244740486145,0.03954930230975151,0.07763975113630295,0.8745931386947632,-0.050385553389787674,0.8150874972343445,0.6608619689941406,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.05,-0.0635024830698967,0.0015668245032429695,-0.0169270820915699,0.03936345502734184,0.694848895072937,-0.11224467307329178,0.7545732259750366,0.5463108420372009,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.06,-0.034476593136787415,0.11540081351995468,0.021618235856294632,0.07065112888813019,0.8387008905410767,-0.10204581171274185,0.7696079611778259,0.5696406364440918,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.07,-0.08552367985248566,0.02780434861779213,0.00421347189694643,0.039291512221097946,0.7577033042907715,-0.09434772282838821,0.7646737098693848,0.5543245673179626,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.08,-0.0796099305152893,0.09491121023893356,0.04276033118367195,0.04274004325270653,0.8121541738510132,-0.08352013677358627,0.7379962205886841,0.6031932830810547,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.09,-0.12785838544368744,0.04433894529938698,0.02758665755391121,0.034139957278966904,0.7739706039428711,-0.06472371518611908,0.7225914001464844,0.6204919219017029,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.1,-0.1337580382823944,0.08376645296812057,0.06944014132022858,0.036388348788022995,0.8045862913131714,-0.07175613939762115,0.7053276300430298,0.6942616105079651,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.11,-0.1625661998987198,0.05218992754817009,0.06105300411581993,0.02649746462702751,0.7796052694320679,-0.04092665761709213,0.6815240383148193,0.7195993065834045,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.12,-0.1811094880104065,0.07700495421886444,0.09727205336093903,0.034625183790922165,0.7921204566955566,-0.051654152572155,0.6662667989730835,0.7811647057533264,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.13,-0.19969014823436737,0.0548739917576313,0.09306740015745163,0.027255810797214508,0.7805033922195435,-0.03030623495578766,0.6451528072357178,0.7960396409034729,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
0.14,-0.2186458855867386,0.07258492708206177,0.12133626639842987,0.03334098681807518,0.7871568202972412,-0.03496422991156578,0.6342571973800659,0.8381233811378479,-3.366697357879848,-0.01453116756654893,-0.3055066287479433
