Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,-0.3652317523956299,-0.0759862661361694,-0.029829978942871,-0.2011910080909729,0.9372248649597168,0.0146706299856305,0.7984237670898438,0.1852580904960632,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.2476233439919011
0.01,-0.04779052734375,-0.0264054257422685,0.0032665394246578,-0.1656527817249298,0.6769845485687256,0.0731251239776611,0.6808671951293945,0.5919492244720459,-2.630601801216644,0.0323158225121464,-0.3010975005764486,0.9770754035662375
0.02,-0.1846502870321273,-0.0314556807279586,0.0164777934551239,-0.232143372297287,0.7252568006515503,0.2718404233455658,0.6702880859375,0.7892142534255981,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.0502720152928637
0.03,-0.1947787255048751,-0.0825047418475151,0.0372970476746559,-0.268207848072052,0.7823116779327393,0.2132772952318191,0.5908128023147583,1.0424212217330933,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.0385056491121254
0.04,-0.2520158886909485,-0.0548010095953941,0.0907976180315017,-0.2803286612033844,0.8525285720825195,0.2760330140590668,0.6839759945869446,1.101784348487854,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.1616395785831657
0.05,-0.2192350924015045,-0.0700243115425109,0.0926232859492302,-0.2158150374889373,0.8650157451629639,0.1480439305305481,0.6402134299278259,1.141939401626587,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.107528153598397
0.06,-0.2289944887161255,-0.0504936948418617,0.10434590280056,-0.1976315975189209,0.8444931507110596,0.1430675387382507,0.651113748550415,1.073483109474182,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.093912411542975
0.07,-0.227728858590126,-0.0515904948115348,0.0934637412428855,-0.1788681447505951,0.8259339332580566,0.1230631023645401,0.6169248819351196,1.0494447946548462,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.0535186341151686
0.08,-0.242071658372879,-0.0520053282380104,0.1012907400727272,-0.1765190660953521,0.8224768042564392,0.1314771920442581,0.6160702705383301,1.0384386777877808,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.0509309703801075
0.09,-0.2533996999263763,-0.0495259910821914,0.1043349802494049,-0.1741948127746582,0.8223034143447876,0.1314471215009689,0.6060224175453186,1.0339295864105225,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.0445421266560084
0.1,-0.2668478786945343,-0.0490782633423805,0.112518809735775,-0.1707548797130584,0.8244677782058716,0.1313214749097824,0.6011108756065369,1.033669352531433,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.042824990490008
0.11,-0.2784969210624695,-0.0466053783893585,0.1188234835863113,-0.1659292578697204,0.825809121131897,0.1279168277978897,0.5948758721351624,1.0299088954925537,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.0391021322489322
0.12,-0.2888391017913818,-0.0453982725739479,0.1250106245279312,-0.1602420806884765,0.8261387348175049,0.1233007088303566,0.5884748101234436,1.0255931615829468,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.0342574150264194
0.13,-0.2987120151519775,-0.0436775013804435,0.1302777975797653,-0.1555449366569519,0.8259962797164917,0.1201689168810844,0.5826465487480164,1.0196138620376587,-2.630601801216644,0.0323158225121464,-0.3010975005764486,1.0297483434205892
