Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,-0.0158796235918998,-0.0006241833325475,0.0024781019892543,0.2341798990964889,0.6561752557754517,-0.2694943845272064,0.6582054495811462,-0.00259744329378,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9956243410959968
0.01,-0.0288656242191791,-0.0003390421625226,0.0046522486954927,0.2314197719097137,0.6532500386238098,-0.2606015801429748,0.6614214777946472,-0.0017484812997281,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9928153295824069
0.02,-0.0399810150265693,0.000547487521544,0.0070411618798971,0.2276743948459625,0.6537696123123169,-0.2528482377529144,0.6625068187713623,0.0017459285445511,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9910085026400013
0.03,-0.0498308949172496,0.0017880538944154,0.0097741205245256,0.2234360426664352,0.6564560532569885,-0.2459913939237594,0.6623495221138,0.0073105529882013,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9899883182892174
0.04,-0.0587987266480922,0.0032242874149233,0.0127992983907461,0.2190096527338028,0.6604748964309692,-0.2398505210876464,0.6614417433738708,0.0145601201802492,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9895583707642321
0.05,-0.067237801849842,0.0048031993210315,0.0160319916903972,0.2145868092775344,0.6652746200561523,-0.2342125624418258,0.660078227519989,0.0232758857309818,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9895436370662323
0.06,-0.0752836465835571,0.0064736641943454,0.0194097701460123,0.2102877497673034,0.6705699563026428,-0.2289787232875824,0.6584246754646301,0.033312976360321,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.989868331131489
0.07,-0.0830793008208274,0.0082119591534137,0.0229176711291074,0.206177219748497,0.6762272119522095,-0.2240530550479889,0.6565775275230408,0.0445834808051586,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9904979097668429
0.08,-0.0908706784248352,0.009995874017477,0.0264127347618341,0.202284425497055,0.6821618676185608,-0.2194718420505523,0.6545241475105286,0.0570905953645706,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9913796203064511
0.09,-0.098719336092472,0.0118479840457439,0.0298566129058599,0.1986883878707885,0.6882420182228088,-0.2153062522411346,0.6522042155265808,0.0708514526486396,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9924118460230429
0.1,-0.1066208183765411,0.0137449987232685,0.0333598814904689,0.1953566074371338,0.6943145394325256,-0.211572378873825,0.6496290564537048,0.0858183428645134,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9934876276169758
0.11,-0.1144497990608215,0.0156765840947628,0.0371502786874771,0.1920475661754608,0.7001600861549377,-0.2081216871738433,0.6468085050582886,0.1015235930681228,-2.1953625491778577,-0.0048902957262915,-0.3454988290365032,0.9943753279351982
