Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt
0.0,0.016216982156038284,-1.6569671630859375,0.8476443290710449,0.09487733244895935,0.9667449593544006,-0.0398840494453907,0.30945223569869995,0.9861266613006592,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.01,0.018460098654031754,-1.6477725505828857,0.853882908821106,0.09412497282028198,0.9713209867477417,-0.03221278265118599,0.3077743649482727,0.977629542350769,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.02,0.01794368401169777,-1.6421531438827515,0.8595461845397949,0.09607711434364319,0.9710694551467896,-0.02478807047009468,0.30572864413261414,0.9717050194740295,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.03,0.017489034682512283,-1.6382348537445068,0.8646958470344543,0.09847661852836609,0.9694302678108215,-0.017308298498392105,0.3034265339374542,0.9672757387161255,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.04,0.017647210508584976,-1.6354007720947266,0.869564414024353,0.10075518488883972,0.9673231244087219,-0.009771962650120258,0.3011772334575653,0.9638146758079529,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.05,0.018409136682748795,-1.6333760023117065,0.8742537498474121,0.10280907154083252,0.9650703072547913,-0.0021788375452160835,0.2991219758987427,0.9610393643379211,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.06,0.019655246287584305,-1.631993055343628,0.8788129687309265,0.10464990139007568,0.9628045558929443,0.005468140356242657,0.29730144143104553,0.9587880969047546,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.07,0.021266791969537735,-1.6311296224594116,0.8832743763923645,0.10630995035171509,0.9605849981307983,0.013160686008632183,0.29570984840393066,0.9569604396820068,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.08,0.023146796971559525,-1.630689263343811,0.8876626491546631,0.10781890153884888,0.958437442779541,0.020887624472379684,0.29432281851768494,0.9554879665374756,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.09,0.025220144540071487,-1.6305949687957764,0.8919973373413086,0.10919986665248871,0.9563716053962708,0.028637941926717758,0.29310986399650574,0.9543192982673645,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.1,0.02742942050099373,-1.630784273147583,0.8962940573692322,0.11046993732452393,0.9543893337249756,0.036401521414518356,0.29204121232032776,0.9534130096435547,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.11,0.029730308800935745,-1.63120698928833,0.9005645513534546,0.11164197325706482,0.952488124370575,0.04416985437273979,0.2910897731781006,0.9527340531349182,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.12,0.03208865597844124,-1.6318223476409912,0.9048176407814026,0.11272560060024261,0.9506632089614868,0.05193610116839409,0.29023224115371704,0.9522516131401062,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.13,0.03447817638516426,-1.6325966119766235,0.909059464931488,0.11372843384742737,0.9489094018936157,0.05969485267996788,0.2894490361213684,0.9519391655921936,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.14,0.03687821701169014,-1.633502721786499,0.9132945537567139,0.11465656757354736,0.9472212195396423,0.06744178384542465,0.288723886013031,0.9517728686332703,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.15,0.039273086935281754,-1.634517788887024,0.9175255298614502,0.11551515758037567,0.9455931186676025,0.07517356425523758,0.28804370760917664,0.9517320394515991,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.16,0.04202531650662422,-1.6357682943344116,0.9215847849845886,0.11606031656265259,0.9441618323326111,0.0830039456486702,0.28745344281196594,0.9514753222465515,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.17,0.045014191418886185,-1.6372591257095337,0.9255192875862122,0.11639328300952911,0.9428033232688904,0.09088506549596786,0.28699004650115967,0.9510250687599182,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.18,0.048182953149080276,-1.6389598846435547,0.9293370246887207,0.11657130718231201,0.9414877891540527,0.09879646450281143,0.2866438627243042,0.9504068493843079,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.19,0.051498327404260635,-1.6408348083496094,0.9330461025238037,0.11663199961185455,0.9402040243148804,0.10672052949666977,0.2864006459712982,0.9496452212333679,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.2,0.05493621900677681,-1.6428518295288086,0.9366546869277954,0.11660346388816833,0.9389454126358032,0.1146419420838356,0.28624722361564636,0.9487627148628235,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.21,0.058477725833654404,-1.644982933998108,0.940171480178833,0.1165076196193695,0.9377073049545288,0.12254730612039566,0.28617167472839355,0.9477789998054504,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.22,0.06210720166563988,-1.6472049951553345,0.9436036348342896,0.11636199057102203,0.9364864826202393,0.1304256170988083,0.2861636281013489,0.9467110633850098,-1.9190259320639844,-1.692230459298453,0.0517062385177187
0.23,0.06581157445907593,-1.6494989395141602,0.9469581842422485,0.11618077754974365,0.9352800846099854,0.1382676213979721,0.28621405363082886,0.9455730319023132,-1.9190259320639844,-1.692230459298453,0.0517062385177187
