Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt
0.0,0.0,0.0,0.0,-0.188382297754288,0.70863139629364,0.236926048994064,0.57675164937973,0.0,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.01,-0.0846233144402504,0.003730878233909607,0.00609920360147953,-0.12414875626564026,0.589771032333374,0.004308907315135002,0.6082892417907715,-0.016750287264585495,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.02,-0.023746179416775703,0.011282823979854584,-0.07393372803926468,-0.17571519315242767,0.5901322364807129,0.1372450441122055,0.7103227376937866,0.04718184843659401,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.03,0.06775017827749252,0.012253545224666595,-0.00670398585498333,-0.14869946241378784,0.5387054085731506,0.08514755964279175,0.5932640433311462,-0.11709709465503693,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.04,-0.05812728404998779,0.004611000418663025,-0.057075947523117065,-0.13918086886405945,0.6296433210372925,0.1024162769317627,0.7203587293624878,-0.06337834894657135,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.05,0.02943306230008602,-0.02259960025548935,-0.026278408244252205,-0.1526532620191574,0.591551661491394,0.0932820737361908,0.6565770506858826,-0.10166433453559875,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.06,-0.0385105162858963,0.010175906121730804,-0.04268564283847809,-0.14555492997169495,0.6170237064361572,0.1152646616101265,0.6898167133331299,-0.05255458876490593,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.07,0.009763794019818306,-0.01828809082508087,-0.01953783445060253,-0.1427193135023117,0.5891079902648926,0.09288669377565384,0.6467161178588867,-0.09437885880470276,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.08,-0.049043744802474976,0.0032707974314689636,-0.034811124205589294,-0.14249083399772644,0.6199313402175903,0.11906226724386215,0.6850335597991943,-0.03754797205328941,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.09,-0.0048243459314107895,-0.016492314636707306,-0.010861271992325783,-0.14136597514152527,0.589975118637085,0.10218626260757446,0.6352934837341309,-0.06910255551338196,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.1,-0.05892869830131531,0.002642326056957245,-0.02357572130858898,-0.13940595090389252,0.6145730018615723,0.1218164935708046,0.6669819355010986,-0.018365103751420975,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.11,-0.022023184224963188,-0.015087105333805084,-0.0029919762164354324,-0.13791705667972565,0.5899216532707214,0.1096726730465889,0.6250161528587341,-0.041532110422849655,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.12,-0.06959120184183121,0.0014451518654823303,-0.011537140235304832,-0.13695310056209564,0.6099932193756104,0.12538696825504303,0.649128794670105,0.0033872760832309723,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.13,-0.03891044855117798,-0.013008154928684235,0.005625208839774132,-0.13498102128505707,0.5889189839363098,0.11729492247104645,0.6131882667541504,-0.012496937066316605,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.14,-0.08062812685966492,0.0005004853010177612,0.0006065983325242996,-0.1339607834815979,0.6049544811248779,0.1286500096321106,0.6303424835205078,0.025745917111635208,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.15,-0.05815404653549194,-0.011771783232688904,0.015475014224648476,-0.13110649585723877,0.5893276929855347,0.12401947379112244,0.6007126569747925,0.018869563937187195,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.16,-0.09455659240484238,-0.0011475905776023865,0.015566712245345116,-0.12922780215740204,0.60157710313797,0.1315544992685318,0.6098554730415344,0.05506870523095131,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.17,-0.0834209993481636,-0.01113487035036087,0.029253056272864342,-0.12440815567970276,0.5916796922683716,0.12931181490421295,0.5835291147232056,0.06206415221095085,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.18,-0.11780235916376114,-0.004026547074317932,0.03562157601118088,-0.12013456225395203,0.6009993553161621,0.13625803589820862,0.5836784839630127,0.10277368128299713,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
0.19,-0.11944746226072311,-0.011043936014175415,0.05368912220001221,-0.11379088461399078,0.5964698791503906,0.1352289319038391,0.5573196411132812,0.12802782654762268,-2.6308158777891557,0.032209083315285374,-0.3011162534823693
