NaiveBC,RNN-BC,GAN-BC,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
False,False,True,True,False,128,128,34,True,False,True,1,False,1e-05,0.6575249350442223,0.0045408931140572106,0.27726561757628276,0.717953774171687,0.964948290623254,2.218124940610262,0.6313238524326567,0.6955416703603985,0.4645522388059702,0.890983493032904,163.38048801603688,162.99876767557018,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-34-testval
False,False,True,False,True,128,128,34,True,False,True,1,False,1e-05,0.8432112436839495,0.0010595556090683689,0.1803028024447398,0.8736574111033959,0.6405171999708393,1.4424224195579185,0.36512413964598334,0.5465218012695118,0.3322017458777885,0.7643117547899034,158.04438303606926,212.9058956802428,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-34-trainval
False,False,True,True,False,128,128,51,True,False,True,1,False,1e-05,0.7044535622733566,0.0039701293071012006,0.21426727829534065,0.745267114241962,0.7636284609257948,1.7141382263627252,0.38368448255877874,0.8645941217396513,0.18470149253731338,0.20821542917754748,4.582434716432092,0.6413802598076911,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-51-testval
False,False,True,False,True,128,128,51,True,False,True,1,False,1e-05,0.9056639830243554,0.0008043224388086945,0.1373200889626935,0.9239420741842361,0.47925263544662394,1.098560711701548,0.21367347290566654,0.550558986682902,0.12803103782735203,0.15569450011954786,5.266179489834097,0.676643847804027,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-51-trainval
False,False,True,True,False,128,128,68,True,False,True,1,False,1e-05,0.6006026111371183,0.004274250740305467,0.29029592426709333,0.6548133394137459,0.9995748489392645,2.3223673941367466,0.49366096587464997,0.9239003051605154,0.40111940298507465,,,,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-68-testval
False,False,True,False,True,128,128,68,True,False,True,1,False,1e-05,0.6168603139514439,0.0014644760720993147,0.27989759354914295,0.689064931745616,0.9656679474622,2.239180748393144,0.4843515343510338,0.9531902686085729,0.5183074684772067,,,,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-68-trainval
False,False,True,True,False,128,128,85,True,False,True,1,False,1e-05,0.7903307604191965,0.003423387541558164,0.19781826458072907,0.8254054699865003,0.7106838283723781,1.5825461166458326,0.45016982581820686,0.5359990233285744,0.33395522388059706,0.2207962717201356,13.840150995512197,4.867451227558877,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-85-testval
False,False,True,False,True,128,128,85,True,False,True,1,False,1e-05,0.9021956607991134,0.000877082740680416,0.14420804671228962,0.9207087985793821,0.5116768486696986,1.153664373698317,0.25795213082207474,0.5126109404718997,0.2400581959262852,0.1627179946947096,11.453998127935783,4.8059886281136,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-85-trainval
False,False,True,True,False,128,128,200,True,False,True,1,False,1e-05,0.6725959884971823,0.004410171123266683,0.2490288614804823,0.7263204692732093,0.8509179147246358,1.9922308918438585,0.585691185089861,0.7221466936040992,0.37126865671641796,0.15488776926947867,14.702924371622549,2.1387552273444204,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-testval
False,False,True,False,True,128,128,200,True,False,True,1,False,1e-05,0.9185263431528662,0.0007309433453793146,0.12039010878581911,0.9342177140151522,0.4415135968141665,0.9631208702865529,0.20623575182750428,0.49016682796956124,0.19968477206595536,0.13714248880548105,3.471235934393959,0.978589118752796,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-trainval
False,False,True,True,False,256,256,0,True,False,True,3,False,1e-05,0.5051683225894177,0.0059462697744574475,0.42872046437849304,0.5029151643214669,1.4889848622263508,3.4297637150279443,0.7824147302120079,1.3590874748187474,0.4990476190476191,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-0-testval
False,False,True,False,True,256,256,0,True,False,True,3,False,1e-05,0.5653523579007469,0.0019718712124490298,0.38774919886702786,0.5526247206054031,1.3666952466011653,3.1019935909362224,0.5955131060718348,1.3607023173930888,0.6254047322540472,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-0-trainval
False,False,True,True,False,256,256,102,True,False,True,3,False,1e-05,0.7182933948933807,0.004293523522580901,0.2511104485312639,0.7679485576100994,0.9916727801352287,2.0088835882501113,0.4046461512546313,0.6972962293872249,0.45333333333333337,0.28164261116619266,13.59040667954908,1.699297147316765,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-102-testval
False,False,True,False,True,256,256,102,True,False,True,3,False,1e-05,0.8261139577502783,0.0011486612168881576,0.1916610950478653,0.8617498336267057,0.762736044795654,1.5332887603829224,0.34527322718938996,0.6007933431120236,0.3089663760896637,0.32484152007120654,11.893426197795602,5.331744931653695,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-102-trainval
False,False,True,True,False,256,256,119,True,False,True,3,False,1e-05,0.7254901518124268,0.0037113889213371857,0.2154841421576631,0.7719197731904691,0.7657660609167847,1.7238731372613048,0.4487629457290571,0.7262341062908754,0.4809523809523809,0.1828067244225022,65.54210778287911,28.248197810246236,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-119-testval
False,False,True,False,True,256,256,119,True,False,True,3,False,1e-05,0.8896234024381832,0.0008657507483735035,0.13035788422722205,0.9108415508656554,0.4970161137886739,1.0428630738177764,0.1959308656941547,0.4810950022950098,0.34757160647571606,0.13895072288382426,52.181924425250564,12.187626314494652,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-119-trainval
False,False,True,True,False,256,256,136,True,False,True,3,False,1e-05,0.7338876287011891,0.0044147851992059044,0.24791459972045923,0.780939345649769,0.9330534055412244,1.9833167977636739,0.406932953741611,0.5898921848774327,0.46190476190476193,0.20192287470366477,17.30419241580047,7.6885591432681215,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-136-testval
False,False,True,False,True,256,256,136,True,False,True,3,False,1e-05,0.866094040504402,0.0010473629902116447,0.1633946423761556,0.8932161321838854,0.63378634615827,1.307157139009245,0.23729796566172948,0.5198842387868834,0.3200498132004981,0.2362650103277473,13.768993281259622,6.2397967827664695,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-136-trainval
False,False,True,True,False,256,256,153,True,False,True,3,False,1e-05,0.802861452837992,0.003143543436255775,0.16821428805172392,0.834574010702047,0.641563841938345,1.3457143044137914,0.3239226941909064,0.5662640187402904,0.2857142857142857,0.2537872501174425,3.950109980570885,3.208295480930114,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-153-testval
False,False,True,False,True,256,256,153,True,False,True,3,False,1e-05,0.899340993738591,0.0008299621059837106,0.11961605397273772,0.919264387372666,0.47740138579570435,0.9569284317819017,0.14255089904506116,0.5015440696038475,0.24844333748443337,0.26566203196329397,4.268937106285077,0.9154612224792106,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-153-trainval
False,False,True,True,False,256,256,17,True,False,True,3,False,1e-05,0.5140318362172829,0.007893570535905678,0.4985931830752205,0.6080871929390359,1.6791577186708124,3.988745464601764,1.2798838381981594,0.9321030619638866,0.48952380952380947,0.5256875179414734,43.58671696767013,204.50146619504167,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-17-testval
False,False,True,False,True,256,256,17,True,False,True,3,False,1e-05,0.8071611695343538,0.0016968407009584192,0.3215524493482835,0.8459620361570727,1.0861017272517879,2.5724195947862682,0.7496948173887287,0.7432804381465716,0.35603985056039855,0.5476579685940195,72.74924327981785,281.5697239502449,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-17-trainval
False,False,True,True,False,256,256,170,True,False,True,3,False,1e-05,0.806945440018033,0.0031318124908705216,0.16984342896725182,0.8397513608446312,0.6321294875197029,1.3587474317380146,0.37778608067573327,0.664006984813674,0.22190476190476194,0.17218745757316672,10.26312092038354,3.430734629457859,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-170-testval
False,False,True,False,True,256,256,170,True,False,True,3,False,1e-05,0.9143378529030697,0.0007751625320513966,0.11513243163602159,0.9311024311468723,0.43241676057343803,0.9210594530881726,0.17224983073861364,0.5296165029270969,0.1850560398505604,0.13624790971974965,11.179932482476213,3.5445794860717887,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-170-trainval
False,False,True,True,False,256,256,187,True,False,True,3,False,1e-05,0.698769642536118,0.004117224801233598,0.24691764548229783,0.7527397710745287,0.8490478982054691,1.9753411638583827,0.5001813392534361,0.8646797757414987,0.460952380952381,0.3014177381522557,28.723365010849445,5.137127446313752,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-187-testval
False,False,True,False,True,256,256,187,True,False,True,3,False,1e-05,0.8617853528488648,0.001022077003161589,0.16409083736748278,0.8900299878300797,0.59000487706023,1.3127266989398623,0.229675277848823,0.6973236381007311,0.3216687422166874,0.29839688226965616,33.42493858607463,5.543847892259038,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-187-trainval
False,False,True,True,False,256,256,34,True,False,True,3,False,1e-05,0.7038823842238336,0.004574456206491774,0.2782503359352246,0.7559113721320289,0.9691429513516957,2.2260026874817966,0.6113274335195297,0.672597781335642,0.48857142857142855,0.3971187755408849,36.45381656561893,49.71247947656438,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-34-testval
False,False,True,False,True,256,256,34,True,False,True,3,False,1e-05,0.8578659749796118,0.00116479959674909,0.18166021948107838,0.886638090609089,0.6649963882800735,1.453281755848627,0.31053389737204556,0.5272015621371628,0.35516811955168115,0.34071658482440176,46.5761715537077,47.17543369979261,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-34-trainval
False,False,True,True,False,256,256,51,True,False,True,3,False,1e-05,0.6611747145230873,0.004588983750525793,0.2655159729657745,0.7099217646054471,0.9594101502701038,2.124127783726196,0.5222731605782138,0.8610991476278984,0.3028571428571428,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-51-testval
False,False,True,False,True,256,256,51,True,False,True,3,False,1e-05,0.8444547031921498,0.0011199780261560413,0.19444146631492953,0.8742759107311888,0.6979675669870368,1.555531730519436,0.33893418383421564,0.628119944101445,0.25093399750934,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-51-trainval
False,False,True,True,False,256,256,68,True,False,True,3,False,1e-05,0.7591638813402772,0.0036509153971543947,0.22536644034437728,0.8008359436013125,0.8141717015996088,1.8029315227550182,0.47585886693142526,0.6544921374550963,0.44952380952380955,0.23771095466798772,109.68835702395216,174.8010213843085,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-68-testval
False,False,True,False,True,256,256,68,True,False,True,3,False,1e-05,0.8839334286555613,0.0009965266705815334,0.16884514018893576,0.9074056635744414,0.6203016226175762,1.350761121511486,0.2855050056733333,0.5661262240143459,0.2854296388542964,0.2381325972796069,129.29117913665445,291.90682445865906,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-68-trainval
False,False,True,True,False,256,256,85,True,False,True,3,False,1e-05,0.7619989350222051,0.0033108196682220784,0.19965621379587425,0.8002620399722569,0.7042390608977904,1.597249710366994,0.3375304990706032,0.7419204957152395,0.2914285714285715,0.19293465345437835,8.451668539306292,3.0458256778369948,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-85-testval
False,False,True,False,True,256,256,85,True,False,True,3,False,1e-05,0.8998459907173558,0.0008116045275443364,0.1388337687571908,0.9165271434383307,0.5037225493503792,1.1106701500575265,0.1604799151306299,0.6305704926788804,0.12889165628891652,0.13348210430165164,9.274118331800771,3.0887564538399626,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-85-trainval
False,False,True,True,False,256,256,0,True,False,True,3,True,1e-05,0.4804592420084598,0.008042265008362802,0.640630403213211,0.5602733119462255,2.050782781054722,5.125043225705688,1.3334015258595646,0.955615375637804,0.4990476190476191,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-0-testval
False,False,True,False,True,256,256,0,True,False,True,3,True,1e-05,0.4130337899163627,0.002881211326779046,0.6499487907025973,0.5134150465033721,2.0125746042118293,5.199590325620778,1.3541513168477177,0.9525728524155698,0.6254047322540472,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-0-trainval
False,False,True,True,False,256,256,102,True,False,True,3,True,1e-05,0.7241773823271586,0.004515960829060097,0.26474492964885377,0.7723949375714434,0.9707295161492895,2.11795943719083,0.5441613175299767,0.6575835450231268,0.39428571428571424,0.18407940751705346,25.418283712558637,12.788106057759812,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-102-testval
False,False,True,False,True,256,256,102,True,False,True,3,True,1e-05,0.8556994177570533,0.0012913222630275955,0.20786099592057994,0.8851614039629958,0.7744789000926816,1.6628879673646395,0.34089585038039694,0.5742866380355578,0.3388542963885429,0.17246609304656674,18.498455977124,4.528402957796089,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-102-trainval
False,False,True,True,False,256,256,119,True,False,True,3,True,1e-05,0.7413060805878003,0.003518709374436803,0.212555696896863,0.7853459647822624,0.7476696510692651,1.700445575174904,0.46246549153250915,0.6428854565755311,0.35809523809523813,0.14597765534652318,12.265836555335204,5.05174797444702,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-119-testval
False,False,True,False,True,256,256,119,True,False,True,3,True,1e-05,0.8599485949994734,0.0009643601353535847,0.15737045322269383,0.8871278695889493,0.5643400142530175,1.2589636257815506,0.2719216016066687,0.5521264186201428,0.2863013698630137,0.14798418525296012,6.765795375942299,3.8262977613647413,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-119-trainval
False,False,True,True,False,256,256,136,True,False,True,3,True,1e-05,0.6887726428169691,0.004276320754460246,0.25450334519185247,0.742634820288864,0.8751293832573389,2.0360267615348198,0.5641229695790144,0.7336424351216606,0.47809523809523813,0.2285090278134201,34.922022151170474,3.3957173357761614,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-136-testval
False,False,True,False,True,256,256,136,True,False,True,3,True,1e-05,0.8599703854482512,0.001031497628488537,0.16221329941782622,0.8876232755180727,0.5824739041011086,1.2977063953426098,0.30313015732360027,0.5269629041545164,0.3423412204234122,0.18204832752135702,39.55650600055569,11.534085646621374,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-136-trainval
False,False,True,True,False,256,256,153,True,False,True,3,True,1e-05,0.7281177403138572,0.004067486396669498,0.2253642489054597,0.7760702540265372,0.7889139695106719,1.8029139912436776,0.4676789465040813,0.6166971868429819,0.3447619047619047,0.16688249552795964,14.932315784406027,1.69091701227562,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-153-testval
False,False,True,False,True,256,256,153,True,False,True,3,True,1e-05,0.9035802662397805,0.0008577041899900553,0.13871620157248624,0.9228637473774495,0.4995215386610882,1.10972961257989,0.20677722519215264,0.5116446508016622,0.23549190535491904,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-153-trainval
False,False,True,True,False,256,256,17,True,False,True,3,True,1e-05,0.5299466585926909,0.006261771351102831,0.3345917393280498,0.5997220214207348,1.1560568854153432,2.6767339146243985,0.8033432718312891,0.8022878505199355,0.36571428571428577,0.31848865814944083,83.52984514085871,176.1702217573572,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-17-testval
False,False,True,False,True,256,256,17,True,False,True,3,True,1e-05,0.8557608885231578,0.0009998356239185626,0.16667935763392744,0.8827211789551527,0.5652627845534178,1.3334348610714195,0.2903039277049625,0.6039532504591067,0.20124533001245326,0.29302297637831065,115.66735836682086,261.9556753668422,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-17-trainval
False,False,True,True,False,256,256,170,True,False,True,3,True,1e-05,0.7680372767927464,0.0037480640431469354,0.21245718848660936,0.8080649078390244,0.7727926114618754,1.6996575078928748,0.40692751705819635,0.6379897970690559,0.3542857142857143,0.17379632986938534,25.06332217983535,10.839747383585753,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-170-testval
False,False,True,False,True,256,256,170,True,False,True,3,True,1e-05,0.9026661399567897,0.0008655037326597898,0.1435087756296865,0.9221422253512467,0.5377099183803894,1.1480702050374922,0.21180393906362804,0.5356163398079685,0.27135740971357414,0.16168388026745106,9.952136952533442,2.7606271806674982,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-170-trainval
False,False,True,True,False,256,256,187,True,False,True,3,True,1e-05,0.6063737270605533,0.0050189864228988275,0.27643555157977234,0.6773766689213728,1.0176748683438919,2.2114844126381787,0.5240827267695368,0.6886884499605171,0.47809523809523813,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-187-testval
False,False,True,False,True,256,256,187,True,False,True,3,True,1e-05,0.8218614691849208,0.0010725818336178147,0.15800665839416084,0.8582198547881769,0.6080324448714591,1.2640532671532867,0.27023156053278835,0.5450080188565088,0.32727272727272727,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-187-trainval
False,False,True,True,False,256,256,34,True,False,True,3,True,1e-05,0.6736013577259135,0.00398455657104279,0.2534125251428534,0.7305907595231564,0.8675977409669005,2.027300201142827,0.5577351250799574,0.7161440023963643,0.4114285714285715,0.15930463654096955,18.545643958471647,21.60711524589503,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-34-testval
False,False,True,False,True,256,256,34,True,False,True,3,True,1e-05,0.8684820112345972,0.0009039825311985277,0.1649978275633892,0.8952722566447348,0.5969131585006583,1.3199826205071137,0.2887656935856708,0.5643776963270318,0.22665006226650064,0.13126848018200715,34.2726930867313,34.856709660234436,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-34-trainval
False,False,True,True,False,256,256,51,True,False,True,3,True,1e-05,0.6780482833284333,0.0043128916549632045,0.2543842757484362,0.736755411605293,0.8965004979913758,2.0350742059874896,0.553842077712011,0.7406705426528316,0.4028571428571428,0.19309633529926407,11.789821631226062,5.469970385252662,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-51-testval
False,False,True,False,True,256,256,51,True,False,True,3,True,1e-05,0.8801401923094929,0.0008865309418856159,0.152921229673915,0.9039920813394063,0.5550414891567503,1.2233698373913198,0.2232162243180409,0.6495635289115557,0.23835616438356166,0.20555207067923664,14.578456172705337,2.752789401634147,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-51-trainval
False,False,True,True,False,256,256,68,True,False,True,3,True,1e-05,0.4547360205402643,0.004505342849310292,0.2989355296040243,0.5452251682022553,1.0483007163641862,2.3914842368321945,0.6332522753796733,1.1103642279547772,0.5,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-68-testval
False,False,True,False,True,256,256,68,True,False,True,3,True,1e-05,0.5152648899333533,0.0016010851448384656,0.2830721799297094,0.6162538896226717,1.0371360718058742,2.264577439437675,0.6449661170279674,0.8456726604601658,0.6260273972602739,,,,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-68-trainval
False,False,True,True,False,256,256,85,True,False,True,3,True,1e-05,0.7174428496883446,0.003921906793335306,0.24304799561688795,0.7585344443450911,0.8295447885982913,1.9443839649351036,0.5386558234406821,0.8880642913921186,0.38761904761904764,0.1665995929274182,12.593790927395245,2.0388613641125812,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-85-testval
False,False,True,False,True,256,256,85,True,False,True,3,True,1e-05,0.8818011696490493,0.0009634720052353023,0.15963071792887445,0.9001958583457819,0.569073272877323,1.2770457434309956,0.3265713426694168,0.5733861801348716,0.2327521793275218,0.12242932406030417,5.208176835655195,1.1618861052510943,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-85-trainval
False,False,True,True,False,256,256,200,True,False,True,3,True,1e-05,0.6656276399791008,0.004697258691286508,0.26243910241931623,0.7201431476399762,0.9384720966119948,2.09951281935453,0.5613805091654347,0.7205072059671851,0.4504761904761905,0.172326916449357,13.527638253121205,29.58803237329678,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-testval
False,False,True,False,True,256,256,200,True,False,True,3,True,1e-05,0.8678503404955038,0.0009869470741168153,0.15307596878764262,0.8918708396975887,0.5713022457921341,1.224607750301141,0.24358391919601252,0.5941622879660986,0.30161892901618925,0.15495449550571352,12.748537096922076,6.5851133148328325,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-trainval
False,False,True,True,False,256,256,200,True,False,True,3,False,1e-05,0.7697627124613751,0.003393756947322104,0.1799220561492417,0.8094135341678466,0.6464316694573957,1.4393764491939336,0.36208641586027435,0.5040151747071068,0.29428571428571426,0.1611465875037002,4.619437457545578,1.4181275712586794,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-testval
False,False,True,False,True,256,256,200,True,False,True,3,False,1e-05,0.9292679520446637,0.000675296128748537,0.10238081171722054,0.9431019213977236,0.39717791390172646,0.8190464937377643,0.13953438923652825,0.4343379126579405,0.13063511830635122,0.1433020772744167,4.901226399415202,1.3332979622942251,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-trainval
False,False,True,True,False,256,256,0,True,False,True,1,False,1e-05,-0.08247019850245402,0.012543570316172134,0.9868460926316346,-0.0618447087225316,3.155696226121879,7.894768741053077,1.8421442689128524,2.1098876091597956,0.519589552238806,,,,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-0-testval
False,False,True,False,True,256,256,0,True,False,True,1,False,1e-05,0.06712834739202941,0.00415399136016722,0.9040398190732648,0.07734495003224265,2.882601875473267,7.232318552586118,1.4755152416197748,2.1987460209505376,0.6490058195926285,,,,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-0-trainval
False,False,True,True,False,256,256,102,True,False,True,1,False,1e-05,0.7357435627197898,0.0040023031684732245,0.21165229340444008,0.7822143952062248,0.7706780967364362,1.6932183472355207,0.3637349039170526,0.6458148352853688,0.33582089552238803,0.14467904270164625,18.723490642678026,22.935091101916193,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-102-testval
False,False,True,False,True,256,256,102,True,False,True,1,False,1e-05,0.8978724885265611,0.000819829892521617,0.13058013170000488,0.9183054706253171,0.47132188502618094,1.044641053600039,0.19838889618525385,0.5540097765787265,0.19253152279340446,0.16365348910160832,8.207332298644213,3.1388221692183955,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-102-trainval
False,False,True,True,False,256,256,119,True,False,True,1,False,1e-05,0.7621670663113439,0.0035930561466385345,0.2028154829100359,0.8035073027084242,0.7496335659836522,1.6225238632802872,0.4427641734301383,0.6154348829426274,0.3675373134328358,0.20543956867589233,31.307532526943636,57.29312767647691,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-119-testval
False,False,True,False,True,256,256,119,True,False,True,1,False,1e-05,0.8880746809779066,0.0008735306086692603,0.13691871846715373,0.9106844462721734,0.5164881376056852,1.0953497477372298,0.222666389936342,0.5364021489885256,0.3195926285160039,0.15748428929378733,17.064413770595557,9.908149103805258,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-119-trainval
False,False,True,True,False,256,256,136,True,False,True,1,False,1e-05,0.6948352311430191,0.004181805284132062,0.23420139214232152,0.7483332172511264,0.8695991449317051,1.8736111371385722,0.4904567053440735,0.6713854092085862,0.47108208955223885,0.22848627391027437,57.096925105367,97.61219744428404,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-136-testval
False,False,True,False,True,256,256,136,True,False,True,1,False,1e-05,0.8716159605117754,0.0009384353555579907,0.14084980798387348,0.8974541304171031,0.5533327506489994,1.1267984638709878,0.2009444945641492,0.5365975082564585,0.3410523763336566,0.189916858809504,31.15178573843607,43.280758793238974,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-136-trainval
False,False,True,True,False,256,256,153,True,False,True,1,False,1e-05,0.710104244568652,0.004199782567338914,0.22521269331564317,0.7608280846503619,0.8434847228573019,1.8017015465251454,0.4350812309619532,0.5566566550556293,0.4701492537313433,0.1750067098390409,34.76921534783627,61.19681834012128,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-153-testval
False,False,True,False,True,256,256,153,True,False,True,1,False,1e-05,0.8824394080225796,0.0008839949161421698,0.12723130584149644,0.9061981917753961,0.5151000221570438,1.0178504467319716,0.16942145825271443,0.41910696893373095,0.3233511154219205,0.172600553384664,21.243627101020373,23.21575906136603,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-153-trainval
False,False,True,True,False,256,256,17,True,False,True,1,False,1e-05,0.6557120752405041,0.004724073842915887,0.28387403337503675,0.7129169086074936,0.975179308084806,2.270992267000294,0.6563727187121473,0.6936322021611308,0.4701492537313433,0.7901967682644461,125.01794944870538,321.8257786573732,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-17-testval
False,False,True,False,True,256,256,17,True,False,True,1,False,1e-05,0.8351421150793282,0.0011064962736352644,0.17770243469864697,0.8666978420086717,0.6334614343933908,1.4216194775891755,0.36718143129762804,0.5375964961041071,0.3386275460717749,0.7613668725352477,152.12315740211625,405.4678454799678,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-17-trainval
False,False,True,True,False,256,256,170,True,False,True,1,False,1e-05,0.7401468840429262,0.0036804418470642282,0.21409322951452214,0.7848662537482565,0.7810539926269263,1.7127458361161771,0.4488492112517203,0.6134963474326434,0.39925373134328357,0.41072058789977545,105.10304862594181,154.62966334818748,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-170-testval
False,False,True,False,True,256,256,170,True,False,True,1,False,1e-05,0.8622724186181656,0.0009436191933010701,0.14930769285619158,0.8893807937512069,0.5570864141416881,1.1944615428495327,0.24747674262469027,0.5062996954590865,0.32917070805043647,0.2855054234680762,86.30614083150415,72.72273900058818,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-170-trainval
False,False,True,True,False,256,256,187,True,False,True,1,False,1e-05,0.5798384663233352,0.004725116573675048,0.2676397468594328,0.6531994508816689,0.9986644953302277,2.1411179748754625,0.5266463822341927,0.7290509365376291,0.5466417910447761,,,,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-187-testval
False,False,True,False,True,256,256,187,True,False,True,1,False,1e-05,0.8316318834001418,0.0010161792593736225,0.14430698683158005,0.8661245159883143,0.5728170581818994,1.1544558946526402,0.24588663653465734,0.5114278646724306,0.33608147429679924,,,,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-187-trainval
False,False,True,True,False,256,256,34,True,False,True,1,False,1e-05,0.35677880386650634,0.005014926288710473,0.31079082774986627,0.43286217369045576,1.1337805408294521,2.48632662199893,0.5280851646553746,1.080687618572849,0.5205223880597014,0.2476302456369729,51.055020876976954,46.23449404843425,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-34-testval
