Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,0.0,0.0,0.0,-0.595393347740173,-0.037378676235676,0.794532498717308,0.04247132204473,0.0,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9944727792577223
0.01,-0.030329741537570953,-0.0013979387003928423,0.01774441823363304,-0.6177208423614502,-0.029669567942619324,0.7700105309486389,0.05259101465344429,0.03686806559562683,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9890102906156866
0.02,-0.04841018095612526,0.0006019833963364363,0.026609521359205246,-0.6225357055664062,-0.020579952746629715,0.759058952331543,0.05417079105973244,0.06453860551118851,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9834018542177015
0.03,-0.06031864136457443,0.002712419955059886,0.03197580948472023,-0.6194441318511963,-0.013415023684501648,0.7548738121986389,0.05516885593533516,0.09026607871055603,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9781457306321271
0.04,-0.07018110901117325,0.0037376570980995893,0.03740228712558746,-0.6112187504768372,-0.008090723305940628,0.7538864016532898,0.057493340224027634,0.11945368349552155,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9722674588331858
0.05,-0.08044992387294769,0.003964579664170742,0.04387209191918373,-0.5981212258338928,-0.003234483301639557,0.7548514604568481,0.06105310842394829,0.15587836503982544,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9650324720325892
0.06,-0.09325321018695831,0.003343782154843211,0.05144151672720909,-0.5794065594673157,0.0009322799742221832,0.7568590641021729,0.066348135471344,0.20370268821716309,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9554844573795238
0.07,-0.10866272449493408,0.0029539826791733503,0.060350749641656876,-0.5577385425567627,0.004010763019323349,0.7602617144584656,0.07280777394771576,0.2672136425971985,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9457204737616111
0.08,-0.12595897912979126,0.002922407118603587,0.0711035504937172,-0.5338804721832275,0.005448274314403534,0.7651320695877075,0.07858516275882721,0.34631553292274475,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.936301636220396
0.09,-0.14412109553813934,0.0029769304674118757,0.08210934698581696,-0.510318398475647,0.0060571953654289246,0.771003007888794,0.08399747312068939,0.4382614493370056,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9284195016815797
0.1,-0.1599627137184143,0.003716840175911784,0.09534332901239395,-0.48952656984329224,0.005592577159404755,0.7776889801025391,0.08790354430675507,0.5350435972213745,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9231439337267188
0.11,-0.1715182214975357,0.006611674092710018,0.11031939089298248,-0.47243592143058777,0.0044419728219509125,0.7831523418426514,0.08851337432861328,0.6246777176856995,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9189002334035974
0.12,-0.18261542916297913,0.006649537943303585,0.1234561875462532,-0.4618111252784729,0.006039854139089584,0.7847943902015686,0.08691267669200897,0.7013925313949585,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9147469833405368
0.13,-0.1933273822069168,0.007182917557656765,0.13638995587825775,-0.4543991982936859,0.008955046534538269,0.7863833904266357,0.08294498920440674,0.7627148628234863,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9120512771995827
0.14,-0.2036641538143158,0.00758365448564291,0.14900249242782593,-0.4479810893535614,0.01202019676566124,0.7899432182312012,0.07834598422050476,0.811174213886261,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9115810017884508
0.15,-0.21258479356765747,0.007132872007787228,0.16188772022724152,-0.4412006139755249,0.013180512934923172,0.7980623245239258,0.07398320734500885,0.8473469614982605,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9149910909332365
0.16,-0.21999862790107727,0.006906724534928799,0.17405059933662415,-0.4341621696949005,0.012380056083202362,0.8087205290794373,0.07041309773921967,0.8740663528442383,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9206720121034225
0.17,-0.22654080390930176,0.0068358248099684715,0.1845109611749649,-0.42693910002708435,0.010563071817159653,0.8198108673095703,0.06729428470134735,0.8939460515975952,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9268262795856013
0.18,-0.23247218132019043,0.006588480435311794,0.193771094083786,-0.4198094606399536,0.00847458466887474,0.8302204608917236,0.06491027772426605,0.9092082977294922,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9326259484196363
0.19,-0.23791685700416565,0.00618372019380331,0.20209389925003052,-0.41293030977249146,0.006573610007762909,0.8395849466323853,0.06317488849163055,0.9212404489517212,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9377892099107213
0.2,-0.24274906516075134,0.005618399940431118,0.20966693758964539,-0.4065203368663788,0.0051284059882164,0.8478867411613464,0.06185516342520714,0.9308608770370483,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.94234976092399
0.21,-0.24715647101402283,0.004963262937963009,0.21646758913993835,-0.40056705474853516,0.004218779504299164,0.855150580406189,0.06098192557692528,0.9386142492294312,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9462943906980181
0.22,-0.2511477768421173,0.004136725328862667,0.22251969575881958,-0.3951333165168762,0.003857165575027466,0.8613419532775879,0.06059151515364647,0.9447743892669678,-1.8008429821020877,-0.07553103170132562,-0.29374720921476527,0.9495928115421705
