Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,-1.4555394649505615,-0.1790906339883804,0.6814169883728027,-0.3626110255718231,1.959028959274292,0.7113031148910522,1.0580716133117676,2.043337106704712,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,2.3653221512706137
0.01,-0.4101306200027466,0.0456144995987415,0.2132335752248764,-0.0261451620608568,0.8454751372337341,0.0907048881053924,0.2897872924804687,1.1943522691726685,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,0.89873012010779
0.02,-0.6843155026435852,0.0518643707036972,0.3113669753074646,-0.207578033208847,1.172798752784729,0.3311164379119873,0.5341585278511047,0.9202993512153624,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,1.3466658764280959
0.03,-0.550132155418396,-0.0459842719137668,0.1963374018669128,-0.0569034740328788,0.8964098691940308,0.2488504946231842,0.4788187742233276,1.1705329418182373,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,1.0478466711157712
0.04,-0.4795383214950561,0.0155936134979128,0.2178845405578613,-0.1359310895204544,0.9050028920173644,0.236934021115303,0.4118908643722534,0.8118126392364502,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,1.0311640558966357
0.05,-0.610546350479126,-0.040243424475193,0.2287424951791763,-0.1060743480920791,0.9610076546669006,0.2976844906806946,0.5131526589393616,1.0918234586715698,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,1.1343408601561957
0.06,-0.4827606379985809,-0.0088760135695338,0.2089816480875015,-0.0994795262813568,0.8673328757286072,0.2293055206537246,0.4050235152244568,0.8924655318260193,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,0.9893369310583074
0.07,-0.6001433730125427,-0.0252605490386486,0.2442148178815841,-0.1238632649183273,0.9684702754020692,0.2904267609119415,0.4854009449481964,1.013714075088501,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,1.1283787323164114
0.08,-0.5313645601272583,-0.0203702170401811,0.2217938601970672,-0.0933678746223449,0.8911920189857483,0.2458882182836532,0.4267988801002502,0.9650707244873048,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,1.0225258308037628
0.09,-0.5835716724395752,-0.017077500000596,0.2503345012664795,-0.1185817942023277,0.9525327086448668,0.2748066484928131,0.4550373554229736,0.9769690632820128,-3.2900289737769155,-0.1806789472344645,-0.278726423614029,1.0972501500755223
