x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,0.0,0.0,-0.595393347740173,-0.037378676235676,0.794532498717308,0.04247132204473,0.0,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9944727792577223
-0.013126173987984657,0.005813277326524258,0.014669420197606087,-0.5990197658538818,-0.02980058640241623,0.7955207228660583,0.04966137558221817,0.05621657893061638,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9975130212521646
-0.02987493947148323,0.009702368639409542,0.025624437257647514,-0.5954052805900574,-0.02022230252623558,0.7979379296302795,0.05670827627182007,0.10720518976449966,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9974152384109467
-0.04803850129246712,0.011474615894258022,0.03761044144630432,-0.5831220149993896,-0.008337450213730335,0.8005504012107849,0.0645652562379837,0.16979075968265533,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9925474369745961
-0.06906427443027496,0.012255591340363026,0.052135683596134186,-0.559461236000061,0.007447034120559692,0.8016626834869385,0.07236380875110626,0.25454041361808777,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9802815472181218
-0.0935707688331604,0.013174346648156643,0.0707462951540947,-0.5228368639945984,0.026057492941617966,0.7990440130233765,0.07982926070690155,0.3615419566631317,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9585830297390107
-0.11833735555410385,0.014259797520935535,0.09299968183040619,-0.4744265079498291,0.046603236347436905,0.7897695899009705,0.08859187364578247,0.48031309247016907,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.9267345349623816
-0.13952741026878357,0.012579026632010937,0.11161103844642639,-0.4306870400905609,0.06619898974895477,0.7735349535942078,0.09425470232963562,0.5795999765396118,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.89281235771521
-0.15368768572807312,0.011714317835867405,0.12559711933135986,-0.4023425579071045,0.07811583578586578,0.7626405358314514,0.09587857127189636,0.6508641242980957,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.8710883451327882
-0.16263480484485626,0.008852527476847172,0.13681581616401672,-0.38445115089416504,0.08514417707920074,0.7566700577735901,0.09619221091270447,0.7005292773246765,-1.318412353062006,-0.0661121508999433,-0.30263037484546546,0.8584024324789071
