x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,0.0,0.0,-0.595393347740173,-0.037378676235676,0.794532498717308,0.04247132204473,0.0,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9944727792577223
0.028758609667420387,0.03905763477087021,0.052463289350271225,-0.4409853219985962,0.3451024293899536,0.5382416844367981,0.2984298765659332,0.0839775875210762,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.8320626437243612
0.014081966131925583,0.05857273191213608,0.04672747477889061,-0.3868953287601471,0.4738372266292572,0.4726310074329376,0.41503939032554626,0.1474374383687973,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.8774095266550296
-0.003917962312698364,0.0683879628777504,0.03729243203997612,-0.3634762167930603,0.5423007607460022,0.43283405900001526,0.47138696908950806,0.18992231786251068,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9141969550035212
-0.02268100157380104,0.07505335658788681,0.032013844698667526,-0.3519795536994934,0.5792732834815979,0.4079401195049286,0.49848493933677673,0.22611403465270996,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9350665853431678
-0.04106194153428078,0.07932085543870926,0.03024538792669773,-0.34732282161712646,0.6006579995155334,0.39471492171287537,0.5102872848510742,0.26470232009887695,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9474260695703742
-0.061327408999204636,0.08296775072813034,0.033255334943532944,-0.34589019417762756,0.6145644783973694,0.38762757182121277,0.5157872438430786,0.3071662485599518,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9558353100211964
-0.0851346105337143,0.08719970285892487,0.04103126749396324,-0.3462238311767578,0.6253970861434937,0.38383379578590393,0.5183380246162415,0.35602688789367676,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9628058720126124
-0.11255459487438202,0.09243002533912659,0.051007505506277084,-0.34617602825164795,0.6371820569038391,0.3809085786342621,0.5205583572387695,0.41461068391799927,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9705210789800462
-0.14323361217975616,0.09599001705646515,0.0630061998963356,-0.3452983498573303,0.647840678691864,0.3759750425815582,0.5241265296936035,0.4772549271583557,-3.055852389897991,0.17324778788033282,-0.26552001200233205,0.9772381220332098
