Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt
0.0,-0.42917677760124207,0.06407048553228378,0.15521851181983948,-0.18960778415203094,1.0072451829910278,0.2985062301158905,0.9714783430099487,0.2947865128517151,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
0.01,-0.14816397428512573,0.012011349201202393,0.14806345105171204,-0.337074339389801,0.6880037188529968,0.6061446070671082,0.3990148603916168,0.3191390037536621,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
0.02,-0.5969086289405823,0.06243034452199936,0.19658368825912476,-0.08134199678897858,0.8570572137832642,0.4935866892337799,0.6041266322135925,0.7238093614578247,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
0.03,-0.436748206615448,0.061178505420684814,0.2549729347229004,-0.029410090297460556,0.6184572577476501,0.36640867590904236,0.3670141100883484,0.8224326372146606,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
0.04,-0.5327008962631226,0.08588007092475891,0.2096410095691681,-0.006450112909078598,0.7391131520271301,0.2795248329639435,0.5181372165679932,0.8864700794219971,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
0.05,-0.4236200153827667,0.059071630239486694,0.21384799480438232,-0.1021651029586792,0.678322970867157,0.38202181458473206,0.42611730098724365,0.8627671003341675,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
0.06,-0.50140780210495,0.09205829352140427,0.2007593810558319,-0.005906222388148308,0.7280743718147278,0.3696013391017914,0.5024697780609131,0.8794625997543335,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
0.07,-0.4928080141544342,0.06302973628044128,0.2385013997554779,-0.03355953469872475,0.674753725528717,0.31666508316993713,0.4232005178928375,0.8373538851737976,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
0.08,-0.4907703697681427,0.08258087933063507,0.22791928052902222,-0.026927407830953598,0.7300768494606018,0.323713481426239,0.481548547744751,0.8741602897644043,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
0.09,-0.4913673996925354,0.07196873426437378,0.23744966089725494,-0.040023643523454666,0.7065101861953735,0.3375520408153534,0.4377760887145996,0.861033022403717,-3.346797736203654,-0.04789720497615303,-0.25688554543874526
