Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,-0.4311566948890686,0.1526651978492736,0.0669447556138038,-0.5871598124504089,1.037520170211792,0.2779982686042785,0.3329314291477203,1.0696442127227783,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.2685941521284203
0.01,-1.000412106513977,0.1756579428911209,0.3938449025154114,-0.0964741557836532,1.3854336738586426,0.4328756332397461,0.5054916739463806,1.5664968490600586,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.540011971926663
0.02,-0.577872097492218,-0.065907709300518,0.3135131299495697,-0.1659879982471466,1.2501051425933838,0.2868103981018066,1.0767822265625,1.3547706604003906,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.6828651315541394
0.03,-0.603057324886322,-0.190534234046936,0.2387618571519851,-0.2774208188056946,1.079646110534668,0.5693298578262329,0.7233635783195496,1.119210720062256,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.4456795592907719
0.04,-0.7669318318367004,-0.0975582525134086,0.3155043721199035,-0.1273353695869445,1.1036776304244995,0.4636923372745514,0.478344976902008,1.1693813800811768,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.2954316303154716
0.05,-0.5826414227485657,-0.0688884332776069,0.2805743217468261,-0.18091581761837,1.1174428462982178,0.3435730338096618,0.7622271776199341,1.215930700302124,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.4072816873928302
0.06,-0.6226127743721008,-0.1060179993510246,0.2688179910182953,-0.2345637530088424,1.099415302276611,0.462967038154602,0.6915611028671265,1.183811902999878,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3986884565627924
0.07,-0.6977128386497498,-0.0909298434853553,0.3025757968425751,-0.1657482385635376,1.1197707653045654,0.4395261406898498,0.6096596717834473,1.199318528175354,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3587594302033388
0.08,-0.6226449012756348,-0.085778571665287,0.2882576584815979,-0.1797409355640411,1.112094521522522,0.3903039991855621,0.7136431336402893,1.205301284790039,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.389490828573553
0.09,-0.6358802914619446,-0.1002702340483665,0.282289981842041,-0.2057100534439087,1.1003955602645874,0.4399610757827759,0.67754727602005,1.1849236488342283,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3805155104467455
0.1,-0.6705330014228821,-0.0914261266589164,0.2978118658065796,-0.1767197549343109,1.1105670928955078,0.42951101064682,0.637830913066864,1.1939992904663086,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3623131510548463
0.11,-0.6398299336433411,-0.0877842977643013,0.2928151488304138,-0.180759847164154,1.1093286275863647,0.4061224162578583,0.6850189566612244,1.2000892162322998,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3774870287236136
0.12,-0.645537793636322,-0.0938687250018119,0.2915012240409851,-0.1922540366649627,1.1041196584701538,0.4279751777648926,0.670430064201355,1.1897865533828735,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.374292930419911
0.13,-0.6622548699378967,-0.090508334338665,0.298315942287445,-0.1791790127754211,1.1084885597229004,0.4242880046367645,0.6501602530479431,1.193677306175232,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3651302762658724
0.14,-0.6501645445823669,-0.0883223041892051,0.2976295948028564,-0.1797217726707458,1.1084840297698977,0.4131302833557129,0.6699039340019226,1.197428584098816,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3713076502534545
0.15,-0.6527125239372253,-0.0908217504620552,0.2977407872676849,-0.1844032108783722,1.1061115264892578,0.422066330909729,0.6641297936439514,1.1923000812530518,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3699254080816985
0.16,-0.6609901189804077,-0.0895612761378288,0.3011888265609741,-0.1785230189561844,1.1078877449035645,0.4210251271724701,0.6535050272941589,1.1938740015029907,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3651434730511185
0.17,-0.6570764780044556,-0.0881741419434547,0.3020854592323303,-0.1777919232845306,1.1082446575164795,0.4155664443969726,0.6608441472053528,1.1959364414215088,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3671966374678308
0.18,-0.6585755944252014,-0.0891265794634819,0.3028056621551513,-0.179328516125679,1.1072944402694702,0.4190306067466736,0.6583463549613953,1.1937973499298096,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.366479515627277
0.19,-0.6632165312767029,-0.0884403511881828,0.3050470650196075,-0.1763220131397247,1.108090877532959,0.4187321066856384,0.652577817440033,1.1943339109420776,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3638728790373384
0.2,-0.6625944375991821,-0.0874982103705406,0.3062696158885956,-0.1752310693264007,1.1084564924240112,0.4160132110118866,0.6547569632530212,1.1954364776611328,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3642416926332939
0.21,-0.6639354825019836,-0.0876211151480674,0.3073347806930542,-0.175365149974823,1.108190655708313,0.4171509146690368,0.6532482504844666,1.194690465927124,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3636669782594075
0.22,-0.6669002771377563,-0.0871331915259361,0.309091717004776,-0.1735357642173767,1.108641266822815,0.4169515967369079,0.649864137172699,1.1949551105499268,-3.3477430041789447,-0.0477727558639277,-0.2568955574714495,1.3621204611816382
