Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt
0.0,1.1383470296859741,-2.013193368911743,0.3628646433353424,-0.0313442125916481,0.6874370574951172,0.03348162770271301,0.7292934656143188,-0.04269195720553398,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.01,1.1332443952560425,-2.0033962726593018,0.3797493278980255,-0.023758254945278168,0.6934673190116882,0.029466716572642326,0.7309818863868713,-0.07452668249607086,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.02,1.1306395530700684,-1.9940484762191772,0.3979407548904419,-0.013234385289251804,0.7002833485603333,0.025577155873179436,0.7336443066596985,-0.09715506434440613,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.03,1.1293665170669556,-1.9854906797409058,0.41694530844688416,-0.00012750271707773209,0.7067891359329224,0.021634114906191826,0.7369964718818665,-0.11310799419879913,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.04,1.1284351348876953,-1.9777462482452393,0.436433881521225,0.014963126741349697,0.712492048740387,0.017366236075758934,0.7408428192138672,-0.12407562881708145,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.05,1.1277023553848267,-1.970715880393982,0.45612937211990356,0.03182973712682724,0.7175154089927673,0.01290680281817913,0.7448413968086243,-0.13138136267662048,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.06,1.1271328926086426,-1.9644932746887207,0.4758498966693878,0.05032897740602493,0.7216629385948181,0.008327243849635124,0.7485895752906799,-0.13583403825759888,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.07,1.1270431280136108,-1.959727168083191,0.49535709619522095,0.07051698118448257,0.7239341139793396,0.0036820159293711185,0.7511707544326782,-0.137517049908638,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.08,1.127052664756775,-1.9562162160873413,0.5143992900848389,0.09200216084718704,0.7247153520584106,-0.001109571661800146,0.7525947093963623,-0.13724355399608612,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.09,1.1270145177841187,-1.953782320022583,0.5330208539962769,0.11456384509801865,0.7243931889533997,-0.005971559789031744,0.7530381083488464,-0.13569648563861847,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.1,1.1268246173858643,-1.9522826671600342,0.5512847304344177,0.1380174160003662,0.723257839679718,-0.010860743001103401,0.7526337504386902,-0.13328610360622406,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.11,1.1264036893844604,-1.9516037702560425,0.5692586898803711,0.16221016645431519,0.7215303778648376,-0.01574869640171528,0.7514840364456177,-0.13025213778018951,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.12,1.125687599182129,-1.9516561031341553,0.5870084762573242,0.18701627850532532,0.7193824648857117,-0.02061164565384388,0.7496677041053772,-0.1267279088497162,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.13,1.1246200799942017,-1.9523693323135376,0.6045944690704346,0.2123323678970337,0.7169483304023743,-0.025424646213650703,0.7472463250160217,-0.12278066575527191,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.14,1.1231485605239868,-1.9536876678466797,0.622071385383606,0.23807239532470703,0.7143358588218689,-0.03015897609293461,0.7442676424980164,-0.11843723803758621,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.15,1.1212223768234253,-1.955567717552185,0.6394874453544617,0.2641643285751343,0.711631715297699,-0.03478053957223892,0.7407680749893188,-0.1136997863650322,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.16,1.1187907457351685,-1.957974910736084,0.6568862199783325,0.29054632782936096,0.7089074850082397,-0.0392497256398201,0.736775279045105,-0.10855547338724136,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.17,1.1158021688461304,-1.960881233215332,0.6743071675300598,0.31716445088386536,0.7062229514122009,-0.043521493673324585,0.7323091626167297,-0.1029827818274498,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.18,1.1122032403945923,-1.964263916015625,0.6917870044708252,0.34397026896476746,0.7036284804344177,-0.04754520207643509,0.7273834943771362,-0.09695491939783096,-2.261532554565325,-1.7661285323884854,0.039792554811357
0.19,1.1077896356582642,-1.9679514169692993,0.709273099899292,0.3708443343639374,0.7010820508003235,-0.05106032267212868,0.7221248745918274,-0.09062039852142334,-2.261532554565325,-1.7661285323884854,0.039792554811357
