Time,x,y,z,rx,ry,rz,rw,Released,xt,yt,zt,quaternion_norm
0.0,0.0,0.0,0.0,-0.595393347740173,-0.037378676235676,0.794532498717308,0.04247132204473,0.0,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,0.9944727792577223
0.01,-0.06409738212823868,-0.013375217095017433,0.010824067518115044,-0.6470558643341064,-0.06215450167655945,0.7844765782356262,-0.027894532307982445,-0.015374710783362389,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0191791208520595
0.02,-0.06665630638599396,-0.005517789628356695,0.03363451361656189,-0.6732428669929504,-0.06433849781751633,0.8004207015037537,-0.026143377646803856,-0.01678183488547802,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0482138025464303
0.03,-0.0725376084446907,-0.0041069029830396175,0.039587922394275665,-0.6802647709846497,-0.06637440621852875,0.8110589385032654,-0.023722654208540916,-0.01510661281645298,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0609170968989055
0.04,-0.07782478630542755,-0.0036975829862058163,0.042982038110494614,-0.6820229291915894,-0.06744658946990967,0.8175127506256104,-0.022270476445555687,-0.010056084021925926,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0670179895066259
0.05,-0.08284640312194824,-0.0032595335505902767,0.04601616412401199,-0.6814101338386536,-0.06803972274065018,0.8218271732330322,-0.02114219032227993,-0.0029236613772809505,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0699514331241657
0.06,-0.08789245039224625,-0.002774456050246954,0.04908372089266777,-0.6795016527175903,-0.06839680671691895,0.8251292109489441,-0.020045718178153038,0.005536931101232767,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0712799189724007
0.07,-0.09308299422264099,-0.0022882758639752865,0.052234575152397156,-0.6768350601196289,-0.06864678859710693,0.827978253364563,-0.01891080103814602,0.014920556917786598,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0717852800968926
0.08,-0.09852661937475204,-0.0015791296027600765,0.05538732558488846,-0.6739938855171204,-0.06884974241256714,0.830767810344696,-0.017801320180296898,0.025294961407780647,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.072147418245189
0.09,-0.10394999384880066,-0.0009145527146756649,0.05890710651874542,-0.6709324717521667,-0.06927105784416199,0.8335176110267639,-0.016833072528243065,0.0366717092692852,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0723729861054996
0.1,-0.10907822102308273,-0.000464701559394598,0.06299787759780884,-0.6674884557723999,-0.07016654312610626,0.8361188769340515,-0.01621355675160885,0.04930178448557854,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0722974578687055
0.11,-0.11436855792999268,2.8824899345636368e-05,0.06717342138290405,-0.6636724472045898,-0.07108476758003235,0.8387745022773743,-0.015530532225966454,0.06293995678424835,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0720531817322847
0.12,-0.12007252871990204,0.00041376659646630287,0.07163148373365402,-0.6594933867454529,-0.07152225077152252,0.8420306444168091,-0.015045037493109703,0.07805271446704865,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0720489348936306
0.13,-0.12599711120128632,0.001135131809860468,0.07656069099903107,-0.6551989316940308,-0.07204967737197876,0.8455861210823059,-0.01470588706433773,0.09522578120231628,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0722448169069294
0.14,-0.13213643431663513,0.0021680505014955997,0.08186927437782288,-0.6506180763244629,-0.07268141955137253,0.8493539690971375,-0.014290323480963707,0.11437307298183441,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0724704416227044
0.15,-0.13865700364112854,0.003251886460930109,0.08749844133853912,-0.6455968618392944,-0.0733226016163826,0.8533830046653748,-0.013776248320937157,0.1352110058069229,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0726713614122654
0.16,-0.14566300809383392,0.004241278860718012,0.093558169901371,-0.6400637626647949,-0.0741700604557991,0.8578859567642212,-0.013086354359984398,0.15775154531002045,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0729969178093337
0.17,-0.15347208082675934,0.0052193463779985905,0.09999791532754898,-0.6338145732879639,-0.07518826425075531,0.8629066348075867,-0.012159844860434532,0.18213210999965668,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.073373146028551
0.18,-0.161481574177742,0.006322687957435846,0.10721991211175919,-0.6266188621520996,-0.07664704322814941,0.8678045868873596,-0.011353274807333946,0.20892927050590515,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0731913461783045
0.19,-0.16969704627990723,0.007324493024498224,0.1154300719499588,-0.6179935932159424,-0.07840673625469208,0.872934877872467,-0.010688861832022667,0.238913431763649,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0724706291174353
0.2,-0.17844879627227783,0.008257290348410606,0.12462784349918365,-0.6078367829322815,-0.0804237425327301,0.8785249590873718,-0.010089343413710594,0.2727774381637573,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0713736190696617
0.21,-0.18762663006782532,0.009221812710165977,0.13438680768013,-0.5968083739280701,-0.08288143575191498,0.884909451007843,-0.009407555684447289,0.3107398748397827,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0706086148401404
0.22,-0.1972547024488449,0.010201072320342064,0.14468005299568176,-0.5850324034690857,-0.0857156440615654,0.8922642469406128,-0.008659785613417625,0.35280412435531616,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0704300831913653
0.23,-0.2075921893119812,0.01121162436902523,0.1557280421257019,-0.5722765922546387,-0.08882618695497513,0.9004246592521667,-0.007837971672415733,0.39892780780792236,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0706150523511522
0.24,-0.21869821846485138,0.012260651215910912,0.16762807965278625,-0.558448314666748,-0.09222196042537689,0.909313976764679,-0.00692245876416564,0.44918370246887207,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0711065488147142
0.25,-0.23056407272815704,0.011561712250113487,0.17917582392692566,-0.5421011447906494,-0.09422524273395538,0.917290449142456,-0.007766177412122488,0.5057693719863892,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0696888001429063
0.26,-0.2411099225282669,0.008968492969870567,0.19063067436218262,-0.5257275104522705,-0.09368792921304703,0.9247947335243225,-0.00826985202729702,0.5646339654922485,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0679328316581747
0.27,-0.25216981768608093,0.005868262145668268,0.20168405771255493,-0.5088497996330261,-0.09279882162809372,0.9320289492607117,-0.009448563680052757,0.6245647072792053,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0659770060830467
0.28,-0.2633007764816284,0.0022077918983995914,0.21264982223510742,-0.49212780594825745,-0.092020682990551,0.9389981627464294,-0.011010250076651573,0.6850293278694153,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0641881218719806
0.29,-0.2733381688594818,-0.0015755086205899715,0.22392809391021729,-0.47474658489227295,-0.09281700849533081,0.9462062120437622,-0.011337479576468468,0.7440614700317383,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0627483479574318
0.3,-0.28225454688072205,-0.006437399890273809,0.23253637552261353,-0.4575415849685669,-0.0933314859867096,0.9545109868049622,-0.01160668395459652,0.8008493781089783,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0626763417409084
0.31,-0.29062923789024353,-0.011457214131951332,0.24011263251304626,-0.4412163496017456,-0.09366945922374725,0.9630061388015747,-0.012170558795332909,0.8554236888885498,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0634729806713792
0.32,-0.2966921329498291,-0.01460442878305912,0.24908927083015442,-0.4277155101299286,-0.09595128893852234,0.9705962538719177,-0.011620765551924706,0.9088114500045776,-1.7859106692372282,-0.1497076791059716,-0.3923453368003824,1.0650536783077564
